title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
AIRA VR,,,,,,(6 reviews),racoonbytes,racoonbytes,6 user reviews,,"TITLE: AIRA VR
GENRE: Action, Indie, Strategy
DEVELOPER: racoonbytes
PUBLISHER: racoonbytes
RELEASE DATE: 31 Jan, 2019","31 Jan, 2019",Indie VR Tower Defense Strategy Shooter +,
The Lost Game: Royal Game Of Ur,,,,,,(2 reviews),Arian Alavi,Arian Alavi,2 user reviews,,"TITLE: The Lost Game: Royal Game Of Ur
GENRE: Casual, Indie, Strategy
DEVELOPER: Arian Alavi
PUBLISHER: Arian Alavi
RELEASE DATE: 18 Mar, 2021","18 Mar, 2021",Casual Strategy Board Game Sandbox 3D +,
Sweet Galaxy Adventure!,,,,,,(7 reviews),Tofubeef,Touwaku Studio,7 user reviews,,"TITLE: Sweet Galaxy Adventure!
GENRE: Adventure, Simulation
DEVELOPER: Tofubeef
PUBLISHER: Touwaku Studio
RELEASE DATE: 3 Jul, 2019","3 Jul, 2019",Adventure Simulation Sexual Content Anime +,
Seven Wonders of St. Clementine,"8,19€",,,Check out the demo!,,(6 reviews),Imagine Fantasia,,6 user reviews,,"TITLE: Seven Wonders of St. Clementine
GENRE: Casual, Indie
DEVELOPER: Imagine Fantasia
RELEASE DATE: 30 Oct, 2020","30 Oct, 2020",Visual Novel Horror Psychological Horror Dark +,
Albedon Wars,,,,,,(3 reviews),Firemill Games,Firemill Games,3 user reviews,,"TITLE: Albedon Wars
GENRE: Indie, RPG, Strategy, Early Access
DEVELOPER: Firemill Games
PUBLISHER: Firemill Games
RELEASE DATE: 7 Nov, 2019
EARLY ACCESS RELEASE DATE: 7 Nov, 2019","7 Nov, 2019",Roguelike Deckbuilder Card Game Early Access +,
Dispersio 2,"0,79€",,,Download,,(9 reviews),Achpile,Achpile,9 user reviews,,"TITLE: Dispersio 2
GENRE: Action, Adventure, Indie
DEVELOPER: Achpile
PUBLISHER: Achpile
RELEASE DATE: 20 Jan, 2021","20 Jan, 2021",Adventure Action Metroidvania Action-Adventure +,
The Killing Cloud,Bundle info,,,,,(1 reviews),Image Works,MIRROR Soft,1 user reviews,,"TITLE: The Killing Cloud
GENRE: Action
DEVELOPER: Image Works, Vektor Grafix Ltd
PUBLISHER: MIRROR Soft
RELEASE DATE: 30 Mar, 2021","30 Mar, 2021",Action Action-Adventure Flight FPS 1990's +,
RADARjAM,,,,,,(3 reviews),Hamra Digital,Hamra Digital,3 user reviews,,"TITLE: RADARjAM
GENRE: Action, Indie
DEVELOPER: Hamra Digital
PUBLISHER: Hamra Digital
RELEASE DATE: 28 Jul, 2020","28 Jul, 2020",Flight Bullet Hell Shoot 'Em Up Arcade 2D +,
Spartoi Meadow,,,,,,(1 reviews),morning glows,morning glows,1 user reviews,,"TITLE: Spartoi Meadow
GENRE: Action, Indie, RPG
DEVELOPER: morning glows
PUBLISHER: morning glows
RELEASE DATE: 24 Aug, 2020","24 Aug, 2020",JRPG Souls-like Action RPG RPG Action +,
Bedtime Blues,,,,,,(6 reviews),HANNMADE Studios,Forever Entertainment S. A.,6 user reviews,,"TITLE: Bedtime Blues
GENRE: Action, Casual, Indie
DEVELOPER: HANNMADE Studios
PUBLISHER: Forever Entertainment S. A.
RELEASE DATE: 29 Mar, 2019","29 Mar, 2019",Action Indie Casual Horror +,
The mouse and the cheese,,,,,,,Aurelio B Oliveira,OG Oliver Games,,,"TITLE: The mouse and the cheese
GENRE: Indie
DEVELOPER: Aurelio B Oliveira
PUBLISHER: OG Oliver Games
RELEASE DATE: 16 Oct, 2020","16 Oct, 2020",Adventure Casual Strategy Arcade Survival +,
