title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
b.m.g 19 - bike messenger go!,,,,,,(2 reviews),funktiondreizehn studio,funktiondreizehn studio,2 user reviews,,"TITLE: b.m.g 19 - bike messenger go!
GENRE: Indie
DEVELOPER: funktiondreizehn studio
PUBLISHER: funktiondreizehn studio
RELEASE DATE: 21 Mar, 2019","21 Mar, 2019",Indie +,
Wildfire - Ticket to Rock,"13,29€",,,Download,,,Visual Saga,Visual Saga,,,"TITLE: Wildfire - Ticket to Rock
GENRE: Indie, Simulation
DEVELOPER: Visual Saga
PUBLISHER: Visual Saga
RELEASE DATE: 17 Jun, 2021","17 Jun, 2021",Visual Novel Linear Anime Simulation Music +,
Dead of Night,,,,,,(8 reviews),Aaron Cochrane,Aaron Cochrane,8 user reviews,,"TITLE: Dead of Night
GENRE: Action, Adventure, Indie
DEVELOPER: Aaron Cochrane
PUBLISHER: Aaron Cochrane
RELEASE DATE: 13 Jul, 2017","13 Jul, 2017",Action Adventure Indie Gore Violent Retro +,18
逃离地球,,,,,,(4 reviews),XO Games,XO Games,4 user reviews,,"TITLE: 逃离地球
GENRE: Casual, Indie, Strategy
DEVELOPER: XO Games
PUBLISHER: XO Games
RELEASE DATE: 10 Feb, 2021","10 Feb, 2021",Casual Strategy Multiplayer Funny Relaxing +,4
Hell's Pharma,,,,,,(4 reviews),Rainman Studios,Rainman Studios,4 user reviews,,"TITLE: Hell's Pharma
GENRE: Indie, Simulation
DEVELOPER: Rainman Studios
PUBLISHER: Rainman Studios
RELEASE DATE: 30 Dec, 2019","30 Dec, 2019",Indie Simulation Puzzle Casual Point & Click +,
Haunted Jail: Alcatas,Bundle info,,,,,(4 reviews),Anamik Majumdar,Anamik Majumdar,4 user reviews,,"TITLE: Haunted Jail: Alcatas
GENRE: Adventure, Casual, Indie
DEVELOPER: Anamik Majumdar
PUBLISHER: Anamik Majumdar
RELEASE DATE: 19 Apr, 2019","19 Apr, 2019",Casual Indie Adventure Horror 2D Retro +,
Calculator and monsters,,,,,,,yukitama,yukitama,,,"TITLE: Calculator and monsters
GENRE: Casual, Simulation
DEVELOPER: yukitama
PUBLISHER: yukitama
RELEASE DATE: 25 Aug, 2021","25 Aug, 2021",Simulation Automobile Sim Creature Collector +,
Escape Planet 17,,,,,,,BIG4 Game Studio,BIG4 Game Studio,,,"TITLE: Escape Planet 17
GENRE: Action, Indie
DEVELOPER: BIG4 Game Studio
PUBLISHER: BIG4 Game Studio
RELEASE DATE: 8 Jan, 2021","8 Jan, 2021",Side Scroller Investigation Character Action Game +,
Private Agent,"3,99€",,,,,,Nottie.,Nottie.,,,"TITLE: Private Agent
GENRE: Action, Indie
DEVELOPER: Nottie.
PUBLISHER: Nottie.
RELEASE DATE: 5 Mar, 2021","5 Mar, 2021",On-Rails Shooter VR Noir Cinematic Shooter +,3
Tiny Defender,,,,,,(6 reviews),Blue Heart Games,Blue Heart Games,6 user reviews,,"TITLE: Tiny Defender
GENRE: Casual, Indie, Strategy, Early Access
DEVELOPER: Blue Heart Games
PUBLISHER: Blue Heart Games
RELEASE DATE: 11 Feb, 2021
EARLY ACCESS RELEASE DATE: 11 Feb, 2021","11 Feb, 2021",Strategy Casual Card Game 3D Indie +,
Lootcraft,,,,,,(8 reviews),EricSchmitt,EricSchmitt,8 user reviews,,"TITLE: Lootcraft
GENRE: Action, Adventure, Casual, Indie, RPG
DEVELOPER: EricSchmitt
PUBLISHER: EricSchmitt
RELEASE DATE: 14 Nov, 2019","14 Nov, 2019",Action RPG Indie Casual Adventure +,
ANIME MATCH,,,,,,(4 reviews),Miss Pasture,Miss Pasture,4 user reviews,,"TITLE: ANIME MATCH
GENRE: Casual
DEVELOPER: Miss Pasture
PUBLISHER: Miss Pasture
RELEASE DATE: 25 May, 2021","25 May, 2021",Casual Solitaire Card Game Cute Relaxing +,6
Hikeshi-Fireman-,"3,99€",,,,,,Studio Seven,Studio Seven,,,"TITLE: Hikeshi-Fireman-
GENRE: Casual, Indie
DEVELOPER: Studio Seven
PUBLISHER: Studio Seven
RELEASE DATE: 8 Jan, 2021","8 Jan, 2021",Casual Experimental VR Fantasy Romance +,
Vectro Blast,,,,,,(1 reviews),Sagittaras Games,Sagittaras Games,1 user reviews,,"TITLE: Vectro Blast
GENRE: Action, Indie
DEVELOPER: Sagittaras Games
PUBLISHER: Sagittaras Games
RELEASE DATE: 19 Nov, 2020","19 Nov, 2020",2D Action Arcade Shoot 'Em Up Singleplayer +,
HAMMY,,,,,,(2 reviews),Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,2 user reviews,,"TITLE: HAMMY
GENRE: Action, Casual, Indie
DEVELOPER: Ammonite Design Studios Ltd
PUBLISHER: Ammonite Design Studios Ltd
RELEASE DATE: 20 Mar, 2018","20 Mar, 2018",Action Casual Indie Arcade Platformer 3D +,
Naturallandscape - GuilinLandscape (自然景观系列-桂林山水),"1,59€",,,,,(6 reviews),Magicvalley Studio,Magicvalley Studio,6 user reviews,,"TITLE: Naturallandscape - GuilinLandscape (自然景观系列-桂林山水)
GENRE: Action, Adventure, Casual, Free to Play, Indie, Racing, RPG, Simulation, Sports
DEVELOPER: Magicvalley Studio
PUBLISHER: Magicvalley Studio
RELEASE DATE: 15 Feb, 2018","15 Feb, 2018",Casual Simulation Indie Racing Sports VR +,
Marionette lab,,,,,,,Ununennium Games,Ununennium Games,,,"TITLE: Marionette lab
GENRE: Action, Indie
DEVELOPER: Ununennium Games
PUBLISHER: Ununennium Games
RELEASE DATE: 21 Jun, 2021","21 Jun, 2021",Action Shooter Twin Stick Shooter 3D Sci-fi +,
Broken Robot,,,,,,,ImperiumGame,ImperiumGame,,,"TITLE: Broken Robot
GENRE: Indie
DEVELOPER: ImperiumGame
PUBLISHER: ImperiumGame
RELEASE DATE: 15 Jun, 2021","15 Jun, 2021",Side Scroller 2D Platformer Action-Adventure 2D +,
Brain Test,,,,,,(7 reviews),Serhii Khramov,Balance,7 user reviews,,"TITLE: Brain Test
GENRE: Casual, Indie, Simulation, Strategy
DEVELOPER: Serhii Khramov, Dmytro Pohrebnyi, Ivan Shutko, Illia Ustenko
PUBLISHER: Balance
RELEASE DATE: 3 Aug, 2020","3 Aug, 2020",Casual Simulation Strategy Indie Sports +,7
Eternal Secret,,,,,,,Piotr Kaniewski,GGEntertainment,,,"TITLE: Eternal Secret
GENRE: Action, Adventure, Simulation
DEVELOPER: Piotr Kaniewski
PUBLISHER: GGEntertainment
RELEASE DATE: 30 Jul, 2021","30 Jul, 2021",Adventure Action Simulation Casual 2D +,
Geocells Tricells,"6,59€",,,Download,,(8 reviews),Scott Chinchen,Scott Chinchen,8 user reviews,,"TITLE: Geocells Tricells
GENRE: Casual, Indie, Strategy
DEVELOPER: Scott Chinchen, Georgie Chinchen
PUBLISHER: Scott Chinchen
RELEASE DATE: 17 Aug, 2018","17 Aug, 2018",Casual Indie Strategy Puzzle Logic +,
VR Brewing Simulator,,,,,,(1 reviews),Eirtep,Eirtep,1 user reviews,,"TITLE: VR Brewing Simulator
GENRE: Simulation, Early Access
DEVELOPER: Eirtep
PUBLISHER: Eirtep
RELEASE DATE: 24 Dec, 2020
EARLY ACCESS RELEASE DATE: 23 Dec, 2020","24 Dec, 2020",Simulation Education VR First-Person +,
Turing Tumble VR,,,,,,(4 reviews),Dreamflake,Dreamflake,4 user reviews,,"TITLE: Turing Tumble VR
GENRE: Indie, Simulation, Strategy, Early Access
DEVELOPER: Dreamflake
PUBLISHER: Dreamflake
RELEASE DATE: 1 Aug, 2018","1 Aug, 2018",Strategy Indie Early Access Simulation VR +,
The Legends of Class one 嗨哥一班大冒险,"0,79€",,,,,(8 reviews),BedeckeHimmel,Ningbing Games,8 user reviews,,"TITLE: The Legends of Class one 嗨哥一班大冒险
GENRE: Adventure, Indie, RPG
DEVELOPER: BedeckeHimmel
PUBLISHER: Ningbing Games
RELEASE DATE: 26 Jun, 2019","26 Jun, 2019",RPG Adventure Indie RPGMaker Funny +,
Mad Factory,"3,29€",,,,,,The Third Floor London Ltd,The Third Floor London Ltd,,,"TITLE: Mad Factory
GENRE: Casual, Indie, Simulation
DEVELOPER: The Third Floor London Ltd
PUBLISHER: The Third Floor London Ltd
RELEASE DATE: 20 Sep, 2018","20 Sep, 2018",Indie Casual Simulation VR +,
Maze Masters,,,,,,,Darien Mayne,Darien Mayne,,,"TITLE: Maze Masters
GENRE: Action, Adventure, Casual, Strategy
DEVELOPER: Darien Mayne
PUBLISHER: Darien Mayne
RELEASE DATE: 27 Jun, 2021","27 Jun, 2021",Shooter Strategy Horror Survival Puzzle +,
Discovery Yard Police,Bundle info,,,,,,BRUNOARTS Entertainment,BRUNOARTS Entertainment,,,"TITLE: Discovery Yard Police
GENRE: Action, Adventure
DEVELOPER: BRUNOARTS Entertainment
PUBLISHER: BRUNOARTS Entertainment
RELEASE DATE: 18 Feb, 2021","18 Feb, 2021",Action Adventure Multiplayer Online Co-Op +,
ANCIENT EVIL,Bundle info,,,,,(8 reviews),Wertex Games,gigantumgames,8 user reviews,,"TITLE: ANCIENT EVIL
GENRE: Adventure, Indie
DEVELOPER: Wertex Games
PUBLISHER: gigantumgames
RELEASE DATE: 11 Sep, 2021
EARLY ACCESS RELEASE DATE: 26 Jun, 2020","11 Sep, 2021",Choose Your Own Adventure Top-Down Shooter 2D +,
ANOTHER DERBY!,,,,,,(6 reviews),Studio Pakira,Studio Pakira,6 user reviews,,"TITLE: ANOTHER DERBY!
GENRE: Sports
DEVELOPER: Studio Pakira
PUBLISHER: Studio Pakira
RELEASE DATE: 8 May, 2021","8 May, 2021",Sports Baseball 2D Point & Click +,
Professor Watts Memory Match: Cute Animals,Bundle info,,,,,(9 reviews),Ripknot Systems,Ripknot Systems,9 user reviews,,"TITLE: Professor Watts Memory Match: Cute Animals
GENRE: Casual
DEVELOPER: Ripknot Systems
PUBLISHER: Ripknot Systems
FRANCHISE: Professor Watts
RELEASE DATE: 7 Aug, 2018","7 Aug, 2018",Casual Puzzle Indie 2D Singleplayer +,
Couch Party Game Night,,,,,,(7 reviews),Dan H,Dan H,7 user reviews,,"TITLE: Couch Party Game Night
GENRE: Action, Indie, Simulation, Sports, Early Access
DEVELOPER: Dan H
PUBLISHER: Dan H
RELEASE DATE: 27 Sep, 2018","27 Sep, 2018",Simulation Indie First-Person Split Screen +,42
Green Ranch,,,,,,(6 reviews),Palaplay,Immanitas Entertainment,6 user reviews,,"TITLE: Green Ranch
GENRE: Casual
DEVELOPER: Palaplay
PUBLISHER: Immanitas Entertainment
RELEASE DATE: 21 Oct, 2016","21 Oct, 2016",Casual Time Management +,
How to Win: Season One,,,,How to Win - Demo,,(12 reviews),Hidden Track,Hidden Track,Positive,,"TITLE: How to Win: Season One
GENRE: Adventure, Indie
DEVELOPER: Hidden Track
PUBLISHER: Hidden Track
RELEASE DATE: 30 Mar, 2021","30 Mar, 2021",Story Rich Political Dark Comedy Visual Novel +,2
Robo-Worms,,,,,,(2 reviews),Odd Squad Studios,Odd Squad Studios,2 user reviews,,"TITLE: Robo-Worms
GENRE: Action, Indie
DEVELOPER: Odd Squad Studios
PUBLISHER: Odd Squad Studios
RELEASE DATE: 15 Jul, 2021","15 Jul, 2021",Indie Voxel Destruction Battle Royale PvP +,
Koropokkur in Love ~A Little Fairy’s Tale~,,,,,,(7 reviews),MangaGamer,MangaGamer,7 user reviews,,"TITLE: Koropokkur in Love ~A Little Fairy’s Tale~
GENRE: Adventure, Casual, Indie
DEVELOPER: MangaGamer
PUBLISHER: MangaGamer
RELEASE DATE: 27 Sep, 2018","27 Sep, 2018",Casual Adventure Indie Visual Novel Anime +,
Skyland Defense,,,,,,(3 reviews),SDC Ventures,SDC Ventures,3 user reviews,,"TITLE: Skyland Defense
GENRE: Indie, Strategy, Early Access
DEVELOPER: SDC Ventures
PUBLISHER: SDC Ventures
RELEASE DATE: 7 Feb, 2019
EARLY ACCESS RELEASE DATE: 7 Feb, 2019","7 Feb, 2019",Early Access Strategy Indie VR Multiplayer +,
Swing Lord,,,,,,(9 reviews),Plutoneus,Plutoneus,9 user reviews,,"TITLE: Swing Lord
GENRE: Action, Indie
DEVELOPER: Plutoneus
PUBLISHER: Plutoneus
RELEASE DATE: 20 Nov, 2020","20 Nov, 2020",Difficult Precision Platformer Cute 2D Linear +,
6 Feet Behind,,,,,,(1 reviews),ApeHardware,ApeHardware,1 user reviews,,"TITLE: 6 Feet Behind
GENRE: Action, Indie
DEVELOPER: ApeHardware
PUBLISHER: ApeHardware
RELEASE DATE: 2 Mar, 2021","2 Mar, 2021",Action Beat 'em up 2.5D 2D 3D Stylized +,
Infecto,,,,,,(6 reviews),Jl Apps,Jl Apps,6 user reviews,,"TITLE: Infecto
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: Jl Apps
PUBLISHER: Jl Apps
RELEASE DATE: 13 Apr, 2018","13 Apr, 2018",Action Gore Violent Indie Simulation +,
Nyanroo The Supercat,,,,,,(4 reviews),Golden Shelves Software,Golden Shelves Software,4 user reviews,,"TITLE: Nyanroo The Supercat
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Golden Shelves Software
PUBLISHER: Golden Shelves Software
RELEASE DATE: 6 Dec, 2021
EARLY ACCESS RELEASE DATE: 9 Mar, 2021","6 Dec, 2021",Early Access Platformer Action-Adventure Cats +,
REALITY,,,,,,(8 reviews),LunaRolexLer,LunaRolexLer,8 user reviews,,"TITLE: REALITY
GENRE: Action, Indie
DEVELOPER: LunaRolexLer
PUBLISHER: LunaRolexLer
RELEASE DATE: 30 Oct, 2020","30 Oct, 2020",Adventure Psychedelic Action RPG Abstract +,
SUSHIDO VS ZOMBIES,"3,99€",,,,,(1 reviews),AMG GAMES,AMG GAMES,1 user reviews,,"TITLE: SUSHIDO VS ZOMBIES
GENRE: Action
DEVELOPER: AMG GAMES
PUBLISHER: AMG GAMES
RELEASE DATE: 19 Dec, 2017","19 Dec, 2017",Action Violent VR +,
Bits n Bullets,"-90%
14,99€
1,49€",,,,,(4 reviews),David Mulder,SA Industry,4 user reviews,,"TITLE: Bits n Bullets
GENRE: Action, Casual
DEVELOPER: David Mulder
PUBLISHER: SA Industry
FRANCHISE: SA Industry
RELEASE DATE: 24 Oct, 2017","24 Oct, 2017",Action Casual VR +,
KENDAMVR - Virtual Reality Kendama,"12,99€",,,,,(1 reviews),Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,1 user reviews,,"TITLE: KENDAMVR - Virtual Reality Kendama
GENRE: Casual, Indie, Simulation, Sports
DEVELOPER: Ammonite Design Studios Ltd
PUBLISHER: Ammonite Design Studios Ltd
RELEASE DATE: 25 Sep, 2017","25 Sep, 2017",Casual Simulation Sports Indie VR 3D +,
Final Fleet,"14,99€",,,,,(9 reviews),Team2Bit,Team2Bit,9 user reviews,,"TITLE: Final Fleet
GENRE: Action, Adventure, Indie
DEVELOPER: Team2Bit
PUBLISHER: Team2Bit
RELEASE DATE: 24 Jul, 2020","24 Jul, 2020",Action Indie Adventure Shooter Sci-fi VR +,
Archaid,,,,,,(1 reviews),Joel Kivelä,Paradigm 23,1 user reviews,,"TITLE: Archaid
GENRE: Casual, Indie, Early Access
DEVELOPER: Joel Kivelä
PUBLISHER: Paradigm 23
RELEASE DATE: 27 Mar, 2020
EARLY ACCESS RELEASE DATE: 27 Mar, 2020","27 Mar, 2020",Indie Casual Early Access Puzzle Hex Grid +,
Taiwan Richman,,,,,,(1 reviews),GGOLDBIG,IFIDEV,1 user reviews,,"TITLE: Taiwan Richman
GENRE: Casual, Indie, RPG
DEVELOPER: GGOLDBIG
PUBLISHER: IFIDEV
RELEASE DATE: 20 Nov, 2020","20 Nov, 2020",Casual Relaxing Funny Point & Click Parody +,
It Will Find You,,,,,,(8 reviews),Mega Sloth Studios,MegaSloth,8 user reviews,,"TITLE: It Will Find You
GENRE: Adventure, Indie
DEVELOPER: Mega Sloth Studios
PUBLISHER: MegaSloth
FRANCHISE: Captive Audience
RELEASE DATE: 18 Oct, 2019","18 Oct, 2019",Adventure Indie Gore Violent Horror +,
Island Simulator 2016,,,,,,(8 reviews),Silverline Studios,Silverline Studios,8 user reviews,,"TITLE: Island Simulator 2016
GENRE: Adventure, Simulation, Early Access
DEVELOPER: Silverline Studios
PUBLISHER: Silverline Studios
RELEASE DATE: 28 Nov, 2016","28 Nov, 2016",Simulation Adventure Early Access +,
Rush for gold: California,Bundle info,,,,,(4 reviews),Rainbow Games,Rainbow Games,4 user reviews,,"TITLE: Rush for gold: California
GENRE: Casual, Strategy
DEVELOPER: Rainbow Games
PUBLISHER: Rainbow Games
RELEASE DATE: 9 Mar, 2016","9 Mar, 2016",Casual Strategy +,
Safe Squares,,,,,,(2 reviews),Shatterproof,Shatterproof,2 user reviews,,"TITLE: Safe Squares
GENRE: Strategy
DEVELOPER: Shatterproof
PUBLISHER: Shatterproof
RELEASE DATE: 20 Nov, 2020","20 Nov, 2020",Puzzle Logic Board Game Family Friendly +,
Good doktor,,,,,,(6 reviews),Niko Belik,Niko Belik,6 user reviews,,"TITLE: Good doktor
GENRE: Casual, Indie, Simulation
DEVELOPER: Niko Belik
PUBLISHER: Niko Belik
RELEASE DATE: 25 Dec, 2019","25 Dec, 2019",Indie Casual Simulation Nudity Management +,
Capsule Force,,,,,,(9 reviews),klobit LLC,Iron Galaxy,9 user reviews,,"TITLE: Capsule Force
GENRE: Action, Indie
DEVELOPER: klobit LLC
PUBLISHER: Iron Galaxy
RELEASE DATE: 25 Aug, 2015","25 Aug, 2015",Indie Action Local Multiplayer 1980s Retro +,
Rhino's Rage,,,,,,(3 reviews),Defroids,Defroids,3 user reviews,,"TITLE: Rhino's Rage
GENRE: Indie, RPG, Strategy
DEVELOPER: Defroids
PUBLISHER: Defroids
RELEASE DATE: 4 Mar, 2015","4 Mar, 2015",RPG Strategy Indie +,
Prismatic Maze,,,,,,(2 reviews),Bad Monkey Love,Bad Monkey Love,2 user reviews,,"TITLE: Prismatic Maze
GENRE: Adventure, Indie, Strategy
DEVELOPER: Bad Monkey Love
PUBLISHER: Bad Monkey Love
RELEASE DATE: 29 Mar, 2019","29 Mar, 2019",Indie Adventure Strategy Puzzle +,
Super Wiloo Demake,,,,,,(3 reviews),lightUP,lightUP,3 user reviews,,"TITLE: Super Wiloo Demake
GENRE: Action, Adventure, Indie
DEVELOPER: lightUP
PUBLISHER: lightUP
FRANCHISE: lightUP
RELEASE DATE: 31 Jul, 2020","31 Jul, 2020",Side Scroller 2D Platformer Action Platformer +,
Prelude for a Dream,,,,,,(3 reviews),Diego Fernandes Malinowsky,Diego Fernandes Malinowsky,3 user reviews,,"TITLE: Prelude for a Dream
GENRE: Adventure, RPG
DEVELOPER: Diego Fernandes Malinowsky, Daniel Fernandes Malinowsky, Altanir Aparecida Fernandes Malinowsky
PUBLISHER: Diego Fernandes Malinowsky
RELEASE DATE: 27 Jun, 2017","27 Jun, 2017",Adventure RPG RPGMaker +,
Survivors of Borridor,,,,,,(5 reviews),sambaas.nl,Sandboss Studios,5 user reviews,,"TITLE: Survivors of Borridor
GENRE: Action, Adventure, RPG
DEVELOPER: sambaas.nl
PUBLISHER: Sandboss Studios
RELEASE DATE: 3 Dec, 2018","3 Dec, 2018",Action Gore Violent Adventure RPG +,
TheWalkerKiller VR,,,,,,,ELang Network technology,ELang Network technology,,,"TITLE: TheWalkerKiller VR
GENRE: Action, Adventure, RPG, Strategy
DEVELOPER: ELang Network technology
PUBLISHER: ELang Network technology
RELEASE DATE: 29 Jun, 2017","29 Jun, 2017",Strategy Action Adventure RPG VR +,
dontbegrey,Bundle info,,,,,(7 reviews),Evgeny Petrov,Not a Prototype games,7 user reviews,,"TITLE: dontbegrey
GENRE: Action, Indie
DEVELOPER: Evgeny Petrov
PUBLISHER: Not a Prototype games
RELEASE DATE: 15 Aug, 2017","15 Aug, 2017",Indie Action Minimalist Platformer 2D +,
Malfunction II,,,,,,,Barlock Games,Barlock Games,,,"TITLE: Malfunction II
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Barlock Games
PUBLISHER: Barlock Games
FRANCHISE: Malfunction
RELEASE DATE: 13 Aug, 2021
EARLY ACCESS RELEASE DATE: 13 Aug, 2021","13 Aug, 2021",Puzzle Exploration Action Atmospheric Sci-fi +,3
MUMMMASTER!,Bundle info,,,,,(8 reviews),Big Black Bear,Big Black Bear,8 user reviews,,"TITLE: MUMMMASTER!
GENRE: Action, Casual
DEVELOPER: Big Black Bear
PUBLISHER: Big Black Bear
RELEASE DATE: 25 Dec, 2020","25 Dec, 2020",Cats Dark Humor Tower Defense Side Scroller +,
Super Korotama,Bundle info,,,,,(2 reviews),Catness Game Studios,Catness Game Studios,2 user reviews,,"TITLE: Super Korotama
GENRE: Casual, Indie, Simulation
DEVELOPER: Catness Game Studios
PUBLISHER: Catness Game Studios
RELEASE DATE: 18 Dec, 2019","18 Dec, 2019",Casual Indie Simulation Arcade Puzzle +,
Monster Capture King,Bundle info,,,,,(3 reviews),Brewsterland Studios,Brewsterland Studios,3 user reviews,,"TITLE: Monster Capture King
GENRE: Adventure, Indie, RPG
DEVELOPER: Brewsterland Studios
PUBLISHER: Brewsterland Studios
RELEASE DATE: 15 Feb, 2020
EARLY ACCESS RELEASE DATE: 25 Dec, 2019","15 Feb, 2020",RPG Indie Adventure RPGMaker Fantasy +,
Rocky Ride,,,,,,(3 reviews),Evgeny Cherepov,Evgeny Cherepov,3 user reviews,,"TITLE: Rocky Ride
GENRE: Action, Racing
DEVELOPER: Evgeny Cherepov
PUBLISHER: Evgeny Cherepov
RELEASE DATE: 8 May, 2020","8 May, 2020",Racing Combat Racing Arcade Driving 3D +,
Transpire,,,,,,(8 reviews),Rumme Games,Rumme Games,8 user reviews,,"TITLE: Transpire
GENRE: Indie
DEVELOPER: Rumme Games
PUBLISHER: Rumme Games
RELEASE DATE: 19 Mar, 2021","19 Mar, 2021",3D Platformer Parkour First-Person Relaxing +,
Classic Card Game Mahjong,,,,,,(1 reviews),Webfoot,Encore Software LLC,1 user reviews,,"TITLE: Classic Card Game Mahjong
GENRE: Casual, Racing, Sports
DEVELOPER: Webfoot
PUBLISHER: Encore Software LLC
RELEASE DATE: 25 Jan, 2020","25 Jan, 2020",Casual Sports Racing Card Game +,
Athena Trivia,,,,,,(2 reviews),DIG Publishing,DIG Publishing,2 user reviews,,"TITLE: Athena Trivia
GENRE: Casual, Indie
DEVELOPER: DIG Publishing
PUBLISHER: DIG Publishing
RELEASE DATE: 18 May, 2021","18 May, 2021",Casual 2D Family Friendly Singleplayer Indie +,
Steampunk Action Battle Simulator,,,,,,(5 reviews),Theodor Niklas,Theodor Niklas,5 user reviews,,"TITLE: Steampunk Action Battle Simulator
GENRE: Action, Adventure, Simulation, Strategy
DEVELOPER: Theodor Niklas
PUBLISHER: Theodor Niklas
RELEASE DATE: 8 Jul, 2017","8 Jul, 2017",Simulation Action Adventure Strategy +,
Math Combat Challenge,Bundle info,,,,,,Titan Deep Space Company,Titan Deep Space Company,,,"TITLE: Math Combat Challenge
GENRE: Action, Indie, Simulation
DEVELOPER: Titan Deep Space Company
PUBLISHER: Titan Deep Space Company
RELEASE DATE: 3 Nov, 2017","3 Nov, 2017",Simulation Action Indie +,
Little Gold Miner,,,,,,(9 reviews),Lastwhirlwind,Lastwhirlwind,9 user reviews,,"TITLE: Little Gold Miner
GENRE: Casual, Indie, Strategy
DEVELOPER: Lastwhirlwind
PUBLISHER: Lastwhirlwind
RELEASE DATE: 12 Mar, 2018","12 Mar, 2018",Casual Indie Strategy Puzzle Singleplayer +,
Tunnel Blast,,,,,,(1 reviews),Matthew Kappel,Matthew Kappel,1 user reviews,,"TITLE: Tunnel Blast
GENRE: Action, Indie, Racing, Simulation
DEVELOPER: Matthew Kappel
PUBLISHER: Matthew Kappel
RELEASE DATE: 25 Jan, 2021","25 Jan, 2021",Action Flight Racing Shooter Singleplayer +,
Metal Faith,,,,,,,Youth Game,Youth Game,,,"TITLE: Metal Faith
GENRE: Adventure, Indie, RPG
DEVELOPER: Youth Game
PUBLISHER: Youth Game
RELEASE DATE: 2 Aug, 2021","2 Aug, 2021",Adventure RPG Action-Adventure Shooter +,
