title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Cuties Dungeon,,,,Free,,(32 reviews),Aleksander Vargas,Aleksander Vargas,Positive,,"TITLE: Cuties Dungeon
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: Aleksander Vargas, True Nightmare
PUBLISHER: Aleksander Vargas, True Nightmare
RELEASE DATE: 11 Oct, 2019","11 Oct, 2019",Action Free to Play Violent Indie Adventure +,
A Stickman Reality,,,,,,(42 reviews),ImproVive,ImproVive,Positive,,"TITLE: A Stickman Reality
GENRE: Casual, Free to Play, Indie
DEVELOPER: ImproVive
PUBLISHER: ImproVive
RELEASE DATE: 8 Oct, 2018","8 Oct, 2018",Free to Play Casual Indie VR +,
The Red Prison,,,,,,(31 reviews),Patrick Wilson,Patrick Wilson,Positive,,"TITLE: The Red Prison
GENRE: RPG, Early Access
DEVELOPER: Patrick Wilson
PUBLISHER: Patrick Wilson
RELEASE DATE: 20 May, 2019
EARLY ACCESS RELEASE DATE: 20 May, 2019","20 May, 2019",Roguelike Early Access RPG Indie +,
StarWheels,Bundle info,,,,,(11 reviews),Black Smokers Entertainment,Black Smokers Entertainment,Positive,,"TITLE: StarWheels
GENRE: Casual, Indie, Massively Multiplayer, Racing
DEVELOPER: Black Smokers Entertainment
PUBLISHER: Black Smokers Entertainment
FRANCHISE: Black Smokers Entertainment
RELEASE DATE: 19 Jun, 2019","19 Jun, 2019",Racing Indie Massively Multiplayer Casual +,
Kokoda VR,,,,,,(39 reviews),Australian Broadcasting Corporation,Australian Broadcasting Corporation,Positive,,"TITLE: Kokoda VR
GENRE: Free to Play, Simulation
DEVELOPER: Australian Broadcasting Corporation
PUBLISHER: Australian Broadcasting Corporation
RELEASE DATE: 22 Oct, 2017","22 Oct, 2017",Free to Play Simulation VR Historical +,
Cyber Ops Prologue,,,,Free,,(29 reviews),Octeto Studios,Games Operators,Mostly Positive,,"TITLE: Cyber Ops Prologue
GENRE: Action, Indie, RPG, Simulation, Strategy
DEVELOPER: Octeto Studios
PUBLISHER: Games Operators
RELEASE DATE: 9 May, 2020","9 May, 2020",Strategy Action Indie Simulation RPG +,
Bomber Bother,,,,Free,,(44 reviews),DareLooks,DareLooks,Positive,,"TITLE: Bomber Bother
GENRE: Action, Indie
DEVELOPER: DareLooks
PUBLISHER: DareLooks
RELEASE DATE: 9 Oct, 2019","9 Oct, 2019",Indie Action Free to Play LGBTQ+ +,
Samsa and the Knights of Light,,,,,,(18 reviews),Atixx,ClorithStudio,Positive,,"TITLE: Samsa and the Knights of Light
GENRE: Adventure, Indie, RPG
DEVELOPER: Atixx, ClorithStudio
PUBLISHER: ClorithStudio
RELEASE DATE: 2 Dec, 2015","2 Dec, 2015",Adventure RPG Indie RPGMaker Funny +,
The Crimson Diamond: Chapter 1,,,,Free To Play,,(32 reviews),Julia Minamata,Julia Minamata,Positive,,"TITLE: The Crimson Diamond: Chapter 1
GENRE: Adventure, Free to Play, Indie
DEVELOPER: Julia Minamata
PUBLISHER: Julia Minamata
RELEASE DATE: 5 Feb, 2020","5 Feb, 2020",Free to Play Adventure Indie Retro Detective +,
Timension,,,,,,(25 reviews),Team Full Sail,Team Full Sail,Positive,,"TITLE: Timension
GENRE: Adventure, Strategy, Early Access
DEVELOPER: Team Full Sail
PUBLISHER: Team Full Sail
RELEASE DATE: 3 Nov, 2017","3 Nov, 2017",Early Access Strategy Adventure +,
Cash_Out,,,,,,(37 reviews),Untouch,Untouch,Positive,,"TITLE: Cash_Out
GENRE: Action, Early Access
DEVELOPER: Untouch
PUBLISHER: Untouch
RELEASE DATE: 27 May, 2015","27 May, 2015",Early Access Action Gore Violent Loot +,
Court of Ashes,,,,Free to Play,,(25 reviews),Cratel Studios,Cratel Studios,Positive,,"TITLE: Court of Ashes
GENRE: Casual, Indie, Strategy
DEVELOPER: Cratel Studios
PUBLISHER: Cratel Studios
RELEASE DATE: 10 Oct, 2019","10 Oct, 2019",Indie Strategy Casual Story Rich Diplomacy +,
PolyDome,,,,,,(49 reviews),Plan8,Plan8,Positive,,"TITLE: PolyDome
GENRE: Casual, Free to Play, Simulation, Early Access
DEVELOPER: Plan8
PUBLISHER: Plan8
RELEASE DATE: 9 Aug, 2016","9 Aug, 2016",Free to Play Simulation Casual VR Music +,
Reckpunk,,,,Free,,(22 reviews),dlan,dlan,Positive,,"TITLE: Reckpunk
GENRE: Action, Indie
DEVELOPER: dlan
PUBLISHER: dlan
RELEASE DATE: 30 Sep, 2014","30 Sep, 2014",Indie Action Free to Play +,
K Station,,,,Free,,(13 reviews),Maya Games,Maya Games,Positive,,"TITLE: K Station
GENRE: Adventure, Casual, Indie
DEVELOPER: Maya Games
PUBLISHER: Maya Games
RELEASE DATE: 15 Jun, 2016","15 Jun, 2016",Adventure Indie Casual Pixel Graphics +,
BellyBots,,,,,,(40 reviews),Grumpy Company GmbH,Grumpy Company GmbH,Positive,,"TITLE: BellyBots
GENRE: Indie, Early Access
DEVELOPER: Grumpy Company GmbH
PUBLISHER: Grumpy Company GmbH
RELEASE DATE: 26 Jul, 2016","26 Jul, 2016",Indie Early Access VR Action Shooter +,
RocketGO,,,,Free To Play,,(25 reviews),Ge Yin,Y.L.Legion,Positive,,"TITLE: RocketGO
GENRE: Adventure, Casual, Free to Play, Sports
DEVELOPER: Ge Yin
PUBLISHER: Y.L.Legion
RELEASE DATE: 26 Nov, 2018","26 Nov, 2018",Free to Play Adventure Casual Sports +,
Tetradecagon,Bundle info,,,,,(12 reviews),Geojitsu,,Positive,,"TITLE: Tetradecagon
GENRE: Action, Casual, Indie
DEVELOPER: Geojitsu
RELEASE DATE: 11 Jul, 2016","11 Jul, 2016",Action Indie Casual Great Soundtrack Retro +,
Demon Truck,,,,,,(36 reviews),Triger Mountain,Adventurepro Games LLC,Positive,,"TITLE: Demon Truck
GENRE: Action, Casual, Indie, Racing
DEVELOPER: Triger Mountain
PUBLISHER: Adventurepro Games LLC
RELEASE DATE: 26 Sep, 2016","26 Sep, 2016",Action Indie Casual Racing Shoot 'Em Up +,
Hide & Spook: The Haunted Alchemist,,,,,,(36 reviews),Murray Lorden,MUZBOZ Games,Positive,,"TITLE: Hide & Spook: The Haunted Alchemist
GENRE: Action
DEVELOPER: Murray Lorden
PUBLISHER: MUZBOZ Games
RELEASE DATE: 28 Oct, 2016","28 Oct, 2016",Action VR Asymmetric VR +,
PlanetFate,,,,,,(16 reviews),Aaron Matthies,Aaron Matthies,Positive,,"TITLE: PlanetFate
GENRE: Action, Indie, Strategy, Early Access
DEVELOPER: Aaron Matthies
PUBLISHER: Aaron Matthies
RELEASE DATE: 6 Jun, 2016","6 Jun, 2016",Strategy Action Indie Early Access VR +,
Endless Night - Alpha,,,,,,(47 reviews),Yerawizard LLC,Yerawizard LLC,Positive,,"TITLE: Endless Night - Alpha
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Yerawizard LLC
PUBLISHER: Yerawizard LLC
RELEASE DATE: 5 Dec, 2016","5 Dec, 2016",Indie Early Access Action Adventure VR +,
Operator Overload,,,,,,(15 reviews),Benn Powell,Benn Powell,Positive,,"TITLE: Operator Overload
GENRE: Casual, Indie
DEVELOPER: Benn Powell
PUBLISHER: Benn Powell
RELEASE DATE: 28 Sep, 2017","28 Sep, 2017",Casual Indie Puzzle +,
Framed Wings,,,,,,(16 reviews),Kodama Games,Kodama Games,Positive,,"TITLE: Framed Wings
GENRE: Adventure, Indie, RPG
DEVELOPER: Kodama Games
PUBLISHER: Kodama Games
RELEASE DATE: 6 Aug, 2016","6 Aug, 2016",Adventure RPG Indie Pixel Graphics 2D +,
Monsterland,,,,,,(24 reviews),Second Variety Games,Second Variety Games,Positive,,"TITLE: Monsterland
GENRE: Action, Adventure, Indie
DEVELOPER: Second Variety Games
PUBLISHER: Second Variety Games
RELEASE DATE: 14 Dec, 2015","14 Dec, 2015",Indie Action Adventure Text-Based Retro +,
Google Spotlight Stories: On Ice,,,,,,(36 reviews),Google Inc.,Google Inc.,Positive,,"TITLE: Google Spotlight Stories: On Ice
GENRE: Adventure, Free to Play
DEVELOPER: Google Inc.
PUBLISHER: Google Inc.
RELEASE DATE: 6 Jun, 2018","6 Jun, 2018",Free to Play Adventure VR +,
Quote,,,,,,(10 reviews),Vindit,Vindit,Positive,,"TITLE: Quote
GENRE: Action, Adventure, Indie, RPG, Early Access
DEVELOPER: Vindit
PUBLISHER: Vindit
RELEASE DATE: 31 Jan, 2017","31 Jan, 2017",Action Adventure RPG Indie Early Access +,
Space - The Return Of The Pixxelfrazzer,,,,,,(26 reviews),Sørb,Sørb,Positive,,"TITLE: Space - The Return Of The Pixxelfrazzer
GENRE: Action, Casual, Indie, RPG
DEVELOPER: Sørb
PUBLISHER: Sørb
RELEASE DATE: 2 Nov, 2015","2 Nov, 2015",Indie Action RPG Casual Space Arcade +,
Networm,,,,,,(10 reviews),Cuddly Zombie Games,Cuddly Zombie Games,Positive,,"TITLE: Networm
GENRE: Action, Indie
DEVELOPER: Cuddly Zombie Games
PUBLISHER: Cuddly Zombie Games
RELEASE DATE: 27 Oct, 2015","27 Oct, 2015",Action Indie +,
The Perfectionist,,,,Free To Play,,(49 reviews),Green Moon Games,RPG Maker MV,Positive,,"TITLE: The Perfectionist
GENRE: Action, Adventure, Casual, Free to Play, Indie, RPG, Strategy
DEVELOPER: Green Moon Games
PUBLISHER: RPG Maker MV
RELEASE DATE: 18 Mar, 2016","18 Mar, 2016",Free to Play Adventure Casual Strategy RPG +,
Perfect Fit - Totemland,,,,,,(15 reviews),Homiebear Studio,Homiebear Studio,Positive,,"TITLE: Perfect Fit - Totemland
GENRE: Casual, Indie
DEVELOPER: Homiebear Studio
PUBLISHER: Homiebear Studio
RELEASE DATE: 10 Nov, 2016","10 Nov, 2016",Indie Casual Puzzle 2D Touch-Friendly +,
Disco Destruction,,,,,,(48 reviews),Subjective Software UG,Subjective Software UG,Positive,,"TITLE: Disco Destruction
GENRE: Casual, Free to Play, Indie, Simulation
DEVELOPER: Subjective Software UG
PUBLISHER: Subjective Software UG
RELEASE DATE: 12 Dec, 2019","12 Dec, 2019",Indie Casual Simulation VR Free to Play +,
Escape Initiative,,,,Free,,(12 reviews),1TonSkeleton,1TonSkeleton,Positive,,"TITLE: Escape Initiative
GENRE: Action, Indie
DEVELOPER: 1TonSkeleton
PUBLISHER: 1TonSkeleton
RELEASE DATE: 12 Jun, 2020","12 Jun, 2020",Precision Platformer Minimalist Difficult 2D +,
Loopomotive,,,,Free,,(13 reviews),Shy Pixel,Shy Pixel,Positive,,"TITLE: Loopomotive
GENRE: Casual, Indie
DEVELOPER: Shy Pixel
PUBLISHER: Shy Pixel
RELEASE DATE: 31 Mar, 2021","31 Mar, 2021",Casual Colorful Family Friendly Cute Trains +,
T-Kara Puzzles,,,,,,(12 reviews),Mexond,Mexond,Positive,,"TITLE: T-Kara Puzzles
GENRE: Casual, Indie
DEVELOPER: Mexond
PUBLISHER: Mexond
RELEASE DATE: 1 Jun, 2016","1 Jun, 2016",Casual Indie Puzzle Multiplayer Turn-Based +,
Prism Collider,,,,Free to Play,,(12 reviews),Gestmorph Games,Gestmorph Games,Positive,,"TITLE: Prism Collider
GENRE: Action, Indie, Strategy
DEVELOPER: Gestmorph Games
PUBLISHER: Gestmorph Games
RELEASE DATE: 31 Jan, 2017","31 Jan, 2017",Strategy Action Indie Puzzle +,
Krieg,,,,,,(26 reviews),Evan Davis,Castle Steps LLC,Positive,,"TITLE: Krieg
GENRE: Action, Indie, Early Access
DEVELOPER: Evan Davis, Bryce Davis, Gehrig Gosselin, BOT Jungle Productions
PUBLISHER: Castle Steps LLC, BOT Jungle Productions
RELEASE DATE: 22 Sep, 2017","22 Sep, 2017",Early Access Action Indie VR +,
Google Spotlight Stories: Piggy,,,,,,(35 reviews),Google Inc.,Google Inc.,Positive,,"TITLE: Google Spotlight Stories: Piggy
GENRE: Adventure, Free to Play
DEVELOPER: Google Inc.
PUBLISHER: Google Inc.
RELEASE DATE: 6 Jun, 2018","6 Jun, 2018",Free to Play Adventure VR +,
Colosseum VR,,,,,,(37 reviews),TECRON VR,TECRON VR,Positive,,"TITLE: Colosseum VR
GENRE: Casual
DEVELOPER: TECRON VR, iNFINITE PRODUCTION
PUBLISHER: TECRON VR
RELEASE DATE: 17 Jun, 2021","17 Jun, 2021",Casual VR Education Exploration Linear +,
ChargeShot,,,,,,(26 reviews),Cowboy Color,Cowboy Color,Positive,,"TITLE: ChargeShot
GENRE: Action, Indie
DEVELOPER: Cowboy Color
PUBLISHER: Cowboy Color
RELEASE DATE: 18 Sep, 2015","18 Sep, 2015",Indie Action Local Multiplayer Singleplayer +,
Cat Colony Crisis,,,,Free,,(33 reviews),Devil's Cider Games,Devil's Cider Games,Positive,,"TITLE: Cat Colony Crisis
GENRE: Casual, Free to Play, Indie, Simulation
DEVELOPER: Devil's Cider Games
PUBLISHER: Devil's Cider Games
RELEASE DATE: 8 Feb, 2021","8 Feb, 2021",Casual Free to Play Management Singleplayer +,
Ember Strike,,,,,,(41 reviews),Reentry Games,Reentry Games,Positive,,"TITLE: Ember Strike
GENRE: Action, Free to Play, Indie, Early Access
DEVELOPER: Reentry Games
PUBLISHER: Reentry Games
RELEASE DATE: 26 May, 2016","26 May, 2016",Free to Play Early Access Indie Action +,
Brute,,,,,,(14 reviews),MGFM,MGFM,Positive,,"TITLE: Brute
GENRE: Action, Indie
DEVELOPER: MGFM
PUBLISHER: MGFM
RELEASE DATE: 17 May, 2017","17 May, 2017",Indie Action Minimalist Arcade +,
Chester One,,,,Free to Play,,(26 reviews),"Brilliant Blue-G, LLC","Brilliant Blue-G, LLC",Positive,,"TITLE: Chester One
GENRE: Action, Adventure, Indie
DEVELOPER: Brilliant Blue-G, LLC
PUBLISHER: Brilliant Blue-G, LLC
RELEASE DATE: 20 Feb, 2017","20 Feb, 2017",Indie Adventure Platformer Retro Action +,
Romans from Mars (Free-to-Play),,,,Free To Play,,(17 reviews),Sidekick,Majesco,Positive,,"TITLE: Romans from Mars (Free-to-Play)
GENRE: Action
DEVELOPER: Sidekick, Cavetap
PUBLISHER: Majesco
RELEASE DATE: 19 Dec, 2013","19 Dec, 2013",Action Free to Play +,
The Painter's Playground,,,,,,(17 reviews),Next Zen Mechanics Limited,Next Zen Mechanics Limited,Positive,,"TITLE: The Painter's Playground
GENRE: Casual, Indie, Simulation
DEVELOPER: Next Zen Mechanics Limited
PUBLISHER: Next Zen Mechanics Limited
RELEASE DATE: 8 Feb, 2018","8 Feb, 2018",Casual Indie Simulation +,
The World Named Fred,,,,,,(22 reviews),Here Be Dragonz,Here Be Dragonz,Positive,,"TITLE: The World Named Fred
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Here Be Dragonz
PUBLISHER: Here Be Dragonz
RELEASE DATE: 27 Feb, 2015","27 Feb, 2015",Indie Action Adventure RPG +,
Pairs,,,,Free,,(34 reviews),Jellyfish Parade,Jellyfish Parade,Mostly Positive,,"TITLE: Pairs
GENRE: Free to Play, Indie, Simulation
DEVELOPER: Jellyfish Parade
PUBLISHER: Jellyfish Parade
FRANCHISE: Jellyfish Parade
RELEASE DATE: 2 Apr, 2017","2 Apr, 2017",Free to Play Indie Simulation Visual Novel +,
Angel's Tale : An extraordinary love story,,,,,,(18 reviews),Studio GU,Studio GU,Positive,,"TITLE: Angel's Tale : An extraordinary love story
GENRE: Indie
DEVELOPER: Studio GU
PUBLISHER: Studio GU
RELEASE DATE: 5 Sep, 2021","5 Sep, 2021",Visual Novel Cartoony Comic Book Singleplayer +,
QbQbQb,,,,,,(30 reviews),Rezoner,Rezoner,Positive,,"TITLE: QbQbQb
GENRE: Action, Casual, Indie
DEVELOPER: Rezoner
PUBLISHER: Rezoner
RELEASE DATE: 29 Oct, 2014","29 Oct, 2014",Action Casual Indie Music Great Soundtrack +,
Way to Go!,,,,,,(10 reviews),Makivision Games,Makivision Games,Positive,,"TITLE: Way to Go!
GENRE: Indie
DEVELOPER: Makivision Games
PUBLISHER: Makivision Games
RELEASE DATE: 8 Jun, 2015","8 Jun, 2015",Indie Puzzle Casual +,
The Red Prison,,,,,,(31 reviews),Patrick Wilson,Patrick Wilson,Positive,,"TITLE: The Red Prison
GENRE: RPG, Early Access
DEVELOPER: Patrick Wilson
PUBLISHER: Patrick Wilson
RELEASE DATE: 20 May, 2019
EARLY ACCESS RELEASE DATE: 20 May, 2019","20 May, 2019",Roguelike Early Access RPG Indie +,
Pixel Girl 像素女孩,,,,,,(26 reviews),hongjigame.com,hongjigame.com,Positive,,"TITLE: Pixel Girl 像素女孩
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: hongjigame.com
PUBLISHER: hongjigame.com
RELEASE DATE: 21 Sep, 2018","21 Sep, 2018",Action Indie RPG Adventure Platformer +,
7 Days to Die Dedicated Server,,,,,,(12 reviews),,,Positive,,"TITLE: 7 Days to Die Dedicated Server
RELEASE DATE: 8 Jul, 2014","8 Jul, 2014",Survival Zombies Multiplayer +,
C. Kane,,,,Free to Play,,(35 reviews),Super Walrus Games,Super Walrus Games,Positive,,"TITLE: C. Kane
GENRE: RPG
DEVELOPER: Super Walrus Games
PUBLISHER: Super Walrus Games
RELEASE DATE: 22 Jan, 2016","22 Jan, 2016",JRPG Casual Turn-Based Party-Based RPG +,
散歩するキーボード使い,,,,,,(30 reviews),Sato Fumiya,Sato Fumiya,Positive,,"TITLE: 散歩するキーボード使い
GENRE: Free to Play, RPG
DEVELOPER: Sato Fumiya
PUBLISHER: Sato Fumiya
RELEASE DATE: 21 Nov, 2019","21 Nov, 2019",Free to Play RPG Typing Indie +,
Clash of Puppets,,,,,,(13 reviews),Drakkar Dev,Crescent Moon Games,Positive,,"TITLE: Clash of Puppets
GENRE: Action, Indie
DEVELOPER: Drakkar Dev
PUBLISHER: Crescent Moon Games
RELEASE DATE: 16 Dec, 2014","16 Dec, 2014",Action Indie Vampire Horror +,
Project Temporality,,,,,,(27 reviews),Defrost Games,Defrost Games,Positive,,"TITLE: Project Temporality
GENRE: Action, Adventure, Indie
DEVELOPER: Defrost Games
PUBLISHER: Defrost Games
RELEASE DATE: 20 May, 2014","20 May, 2014",Indie Adventure Action Puzzle Singleplayer +,
Red's Kingdom,,,,,,(14 reviews),Cobra Mobile,Cobra Mobile,Positive,,"TITLE: Red's Kingdom
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Cobra Mobile
PUBLISHER: Cobra Mobile
RELEASE DATE: 19 Jan, 2018","19 Jan, 2018",Adventure Casual Action Indie Puzzle +,
Cuties Dungeon,,,,Free,,(32 reviews),Aleksander Vargas,Aleksander Vargas,Positive,,"TITLE: Cuties Dungeon
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: Aleksander Vargas, True Nightmare
PUBLISHER: Aleksander Vargas, True Nightmare
RELEASE DATE: 11 Oct, 2019","11 Oct, 2019",Action Free to Play Violent Indie Adventure +,
A Stickman Reality,,,,,,(42 reviews),ImproVive,ImproVive,Positive,,"TITLE: A Stickman Reality
GENRE: Casual, Free to Play, Indie
DEVELOPER: ImproVive
PUBLISHER: ImproVive
RELEASE DATE: 8 Oct, 2018","8 Oct, 2018",Free to Play Casual Indie VR +,
StarWheels,Bundle info,,,,,(11 reviews),Black Smokers Entertainment,Black Smokers Entertainment,Positive,,"TITLE: StarWheels
GENRE: Casual, Indie, Massively Multiplayer, Racing
DEVELOPER: Black Smokers Entertainment
PUBLISHER: Black Smokers Entertainment
FRANCHISE: Black Smokers Entertainment
RELEASE DATE: 19 Jun, 2019","19 Jun, 2019",Racing Indie Massively Multiplayer Casual +,
Kokoda VR,,,,,,(39 reviews),Australian Broadcasting Corporation,Australian Broadcasting Corporation,Positive,,"TITLE: Kokoda VR
GENRE: Free to Play, Simulation
DEVELOPER: Australian Broadcasting Corporation
PUBLISHER: Australian Broadcasting Corporation
RELEASE DATE: 22 Oct, 2017","22 Oct, 2017",Free to Play Simulation VR Historical +,
