title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
蚂蚁模拟器（Ant simulator）,,,,,,(9 reviews),doger的游戏小屋,doger的游戏小屋,9 user reviews,,"TITLE: 蚂蚁模拟器（Ant simulator）
GENRE: Action, Casual, RPG, Simulation, Early Access
DEVELOPER: doger的游戏小屋
PUBLISHER: doger的游戏小屋
RELEASE DATE: 31 Mar, 2021
EARLY ACCESS RELEASE DATE: 31 Mar, 2021","31 Mar, 2021",Casual Action Simulation RPG Sandbox +,
Gamedev simulator,,,,,,(4 reviews),High and Wide,Bitlock Studio,4 user reviews,,"TITLE: Gamedev simulator
GENRE: Indie, Simulation
DEVELOPER: High and Wide
PUBLISHER: Bitlock Studio
RELEASE DATE: 4 Dec, 2019","4 Dec, 2019",Indie Simulation Singleplayer Strategy Sports +,
Hueor,,,,,,(1 reviews),Brandon Izquierdo,Brandon Izquierdo,1 user reviews,,"TITLE: Hueor
GENRE: Casual, Indie, Racing
DEVELOPER: Brandon Izquierdo, Myntea
PUBLISHER: Brandon Izquierdo
RELEASE DATE: 22 Oct, 2019","22 Oct, 2019",Casual Indie Racing Survival Clicker Cute +,
Blood of Darkness,,,,,,(9 reviews),Alexey Savelev,Ilya Kolesnikov,9 user reviews,,"TITLE: Blood of Darkness
GENRE: Action, Indie, Early Access
DEVELOPER: Alexey Savelev
PUBLISHER: Ilya Kolesnikov
RELEASE DATE: 19 Apr, 2021
EARLY ACCESS RELEASE DATE: 19 Apr, 2021","19 Apr, 2021",Early Access America Destruction Action 2D +,
Dragon Mission,,,,,,(8 reviews),Ideal Games,Ideal Games,8 user reviews,,"TITLE: Dragon Mission
GENRE: Action, Indie
DEVELOPER: Ideal Games
PUBLISHER: Ideal Games
RELEASE DATE: 21 Jan, 2021","21 Jan, 2021",Action Arcade Platformer 2D Platformer 2D +,
Adam Waste,"11,99€",,,Download,,(4 reviews),Blackturn Ltd,Blackturn Ltd,4 user reviews,,"TITLE: Adam Waste
GENRE: Action, Adventure
DEVELOPER: Blackturn Ltd
PUBLISHER: Blackturn Ltd
RELEASE DATE: 21 Nov, 2017","21 Nov, 2017",Action Adventure Gore Violent Horror +,
StrateZ,,,,,,(5 reviews),Kottabos Games,Kottabos Games,5 user reviews,,"TITLE: StrateZ
GENRE: Casual, Strategy
DEVELOPER: Kottabos Games
PUBLISHER: Kottabos Games
RELEASE DATE: 23 Oct, 2020","23 Oct, 2020",Strategy RTS Singleplayer Post-apocalyptic +,
Manic Archers,"8,19€",,,,,,Ancient Most High Games,Ancient Most High Games,,,"TITLE: Manic Archers
GENRE: Action, Casual, Indie
DEVELOPER: Ancient Most High Games
PUBLISHER: Ancient Most High Games
RELEASE DATE: 3 Mar, 2021","3 Mar, 2021",Action 4 Player Local Arcade Pixel Graphics +,37
Graviter,"6,59€",,,Download,,(2 reviews),Emil Markiewicz,No Gravity Games,2 user reviews,,"TITLE: Graviter
GENRE: Adventure, Casual, Indie, Simulation
DEVELOPER: Emil Markiewicz
PUBLISHER: No Gravity Games
FRANCHISE: No Gravity Games
RELEASE DATE: 8 Apr, 2021","8 Apr, 2021",Casual Simulation Indie Puzzle Atmospheric +,
Sirius: Age of the Free Agents,,,,,,(1 reviews),World of Dex,World of Dex,1 user reviews,,"TITLE: Sirius: Age of the Free Agents
GENRE: Action, Casual, Indie
DEVELOPER: World of Dex
PUBLISHER: World of Dex
RELEASE DATE: 12 Feb, 2019","12 Feb, 2019",Action Indie Casual +,
Dismantle: Construct Carnage,,,,,,(7 reviews),Great Helm,Great Helm,7 user reviews,,"TITLE: Dismantle: Construct Carnage
GENRE: Action, Indie
DEVELOPER: Great Helm
PUBLISHER: Great Helm
RELEASE DATE: 13 Feb, 2019","13 Feb, 2019",3D Fighter Action Indie Fighting Funny 3D +,
Chrono Ghost,,,,,,(9 reviews),NITETIME Studios,NITETIME Studios,9 user reviews,,"TITLE: Chrono Ghost
GENRE: Action, Adventure, Indie
DEVELOPER: NITETIME Studios
PUBLISHER: NITETIME Studios
RELEASE DATE: 4 Jan, 2019","4 Jan, 2019",Action Indie Adventure +,
OverTime,,,,,,(3 reviews),Heart Art Games,Heart Art Games,3 user reviews,,"TITLE: OverTime
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Heart Art Games
PUBLISHER: Heart Art Games
RELEASE DATE: 22 Oct, 2020","22 Oct, 2020",Adventure RPG Open World Post-apocalyptic +,10
Crab Cakes Rescue,,,,,,(9 reviews),Mission Critical Studios,KISS ltd,9 user reviews,,"TITLE: Crab Cakes Rescue
GENRE: Casual, Indie
DEVELOPER: Mission Critical Studios
PUBLISHER: KISS ltd, Maximum Games
RELEASE DATE: 14 Nov, 2014","14 Nov, 2014",Puzzle Precision Platformer Casual Arcade +,
LIBERTY VR,,,,,,(3 reviews),JUMP OR FALL,JUMP OR FALL,3 user reviews,,"TITLE: LIBERTY VR
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: JUMP OR FALL
PUBLISHER: JUMP OR FALL
RELEASE DATE: 4 Jul, 2017","4 Jul, 2017",Action Adventure Indie Early Access Gore +,
Before Akhira,,,,,,,Tariq,TIOU,,,"TITLE: Before Akhira
GENRE: Adventure, Indie
DEVELOPER: Tariq
PUBLISHER: TIOU
RELEASE DATE: 6 Aug, 2021","6 Aug, 2021",Adventure Platformer 2D Platformer 2D Faith +,
ROBALL,Bundle info,,,,,(5 reviews),White Hole,White Hole,5 user reviews,,"TITLE: ROBALL
GENRE: Action, Indie, Massively Multiplayer
DEVELOPER: White Hole
PUBLISHER: White Hole
RELEASE DATE: 20 Nov, 2020
EARLY ACCESS RELEASE DATE: 20 Nov, 2020","20 Nov, 2020",Indie Action Massively Multiplayer Online Co-Op +,
Shadow Play,Bundle info,,,,,(7 reviews),Han Jaehee,PsychoFlux Entertainment,7 user reviews,,"TITLE: Shadow Play
GENRE: Casual, Indie
DEVELOPER: Han Jaehee
PUBLISHER: PsychoFlux Entertainment
FRANCHISE: PsychoFlux Presents
RELEASE DATE: 20 Sep, 2018","20 Sep, 2018",Indie Casual Puzzle Physics Minimalist +,
Gazmatera: Return Of The Generals,"6,59€",,,Download,,(2 reviews),Katapult Entertainment,Katapult Entertainment,2 user reviews,,"TITLE: Gazmatera: Return Of The Generals
GENRE: Action, Adventure, Indie
DEVELOPER: Katapult Entertainment, Viktor Gazmanoff a.k.a LVL90DRU1D
PUBLISHER: Katapult Entertainment, LVL90DRU1D's Self-Publishing (Physical Only)
FRANCHISE: Gazmatera
RELEASE DATE: 21 Jun, 2021","21 Jun, 2021",Beat 'em up Third-Person Shooter PvE Shooter +,10
SamuraiZero,,,,,,,Garage Games,Garage Games,,,"TITLE: SamuraiZero
GENRE: Action
DEVELOPER: Garage Games
PUBLISHER: Garage Games
RELEASE DATE: 23 Nov, 2020","23 Nov, 2020",Side Scroller Action 2D Platformer Arcade +,
Life After The Living,,,,,,(3 reviews),J&J Game Dev's,J&J Game Dev's,3 user reviews,,"TITLE: Life After The Living
GENRE: Action, Adventure, Indie, Simulation, Early Access
DEVELOPER: J&J Game Dev's
PUBLISHER: J&J Game Dev's
RELEASE DATE: 24 Jul, 2018","24 Jul, 2018",Simulation Early Access Action Indie Gore +,
Darkest Hour,,,,,,(2 reviews),CheckPoint Games,CheckPoint Games,2 user reviews,,"TITLE: Darkest Hour
GENRE: Indie, Early Access
DEVELOPER: CheckPoint Games
PUBLISHER: CheckPoint Games
RELEASE DATE: 18 May, 2021
EARLY ACCESS RELEASE DATE: 18 May, 2021","18 May, 2021",Puzzle Interactive Fiction Collectathon 2D +,
PataNoir,Bundle info,,,,,(8 reviews),Simon Christiansen,SiChris Productions,8 user reviews,,"TITLE: PataNoir
GENRE: Adventure, Indie
DEVELOPER: Simon Christiansen
PUBLISHER: SiChris Productions
RELEASE DATE: 1 Jun, 2016","1 Jun, 2016",Indie Interactive Fiction Adventure Text-Based +,
Lemons Must Die,,,,,,(7 reviews),Superbyte Games,Superbyte Games,7 user reviews,,"TITLE: Lemons Must Die
GENRE: Action, Adventure, Indie
DEVELOPER: Superbyte Games
PUBLISHER: Superbyte Games
RELEASE DATE: 19 Jun, 2019","19 Jun, 2019",Indie Action Adventure +,
Speeder,,,,,,,Vitok,Vitok,,,"TITLE: Speeder
GENRE: Indie
DEVELOPER: Vitok
PUBLISHER: Vitok
RELEASE DATE: 28 Jun, 2021","28 Jun, 2021",Indie Runner Casual Third Person Arcade +,
Kavel,,,,,,(5 reviews),Jerry Verhoeven,Daring Caper,5 user reviews,,"TITLE: Kavel
GENRE: Casual
DEVELOPER: Jerry Verhoeven
PUBLISHER: Daring Caper
RELEASE DATE: 15 Apr, 2021","15 Apr, 2021",Casual Match 3 Puzzle Arcade Colorful +,
Alimardan Meets Merlin,,,,,,(4 reviews),RSK Entertainment,Strategy First,4 user reviews,,"TITLE: Alimardan Meets Merlin
GENRE: Adventure
DEVELOPER: RSK Entertainment
PUBLISHER: Strategy First
RELEASE DATE: 24 Aug, 2017","24 Aug, 2017",Adventure Point & Click Indie Puzzle Funny +,
Tales From Windy Meadow,,,,,,(5 reviews),Moral Anxiety Studio,Moral Anxiety Studio,5 user reviews,,"TITLE: Tales From Windy Meadow
GENRE: Adventure, Indie
DEVELOPER: Moral Anxiety Studio
PUBLISHER: Moral Anxiety Studio
RELEASE DATE: 20 Dec, 2018","20 Dec, 2018",Indie Adventure Pixel Graphics Visual Novel +,
Pineapple Island,Bundle info,,,,,,xe2050,"WELOVEBOT CO., LTD.",,,"TITLE: Pineapple Island
GENRE: Action, Casual, Indie
DEVELOPER: xe2050
PUBLISHER: WELOVEBOT CO., LTD.
FRANCHISE: WELOVEBOT CO., LTD.
RELEASE DATE: 30 Mar, 2021","30 Mar, 2021",Casual Relaxing Action-Adventure Physics +,8
Ice Star Tribes,,,,,,,Avisgames,Avisgames,,,"TITLE: Ice Star Tribes
GENRE: Action
DEVELOPER: Avisgames
PUBLISHER: Avisgames
RELEASE DATE: 16 Sep, 2020","16 Sep, 2020",Action Horror Open World Action-Adventure +,
Mushroom Crusher Extreme,,,,,,(8 reviews),Mushroom Party,Team Jolly Roger,8 user reviews,,"TITLE: Mushroom Crusher Extreme
GENRE: Action, Indie
DEVELOPER: Mushroom Party, Team Jolly Roger
PUBLISHER: Team Jolly Roger
RELEASE DATE: 10 May, 2019","10 May, 2019",Indie Pixel Graphics Difficult Isometric Action +,
This Is Not Chess,,,,,,(1 reviews),Courtney Dawson,Courtney Dawson,1 user reviews,,"TITLE: This Is Not Chess
GENRE: Indie, Strategy, Early Access
DEVELOPER: Courtney Dawson
PUBLISHER: Courtney Dawson
RELEASE DATE: 20 Oct, 2020
EARLY ACCESS RELEASE DATE: 20 Oct, 2020","20 Oct, 2020",Early Access Tactical RPG Turn-Based Tactics +,14
Mr. Hibbl,,,,,,(3 reviews),ThiGames,ThiGames,3 user reviews,,"TITLE: Mr. Hibbl
GENRE: Adventure, Casual, Indie
DEVELOPER: ThiGames
PUBLISHER: ThiGames
RELEASE DATE: 30 Oct, 2020","30 Oct, 2020",Adventure Action-Adventure Action Platformer +,
VAD - Virtually Assured Destruction,"0,79€",,,,,(4 reviews),Litmus VR,Litmus VR,4 user reviews,,"TITLE: VAD - Virtually Assured Destruction
GENRE: Action, Casual, Indie
DEVELOPER: Litmus VR
PUBLISHER: Litmus VR
RELEASE DATE: 29 Jun, 2018","29 Jun, 2018",Action Casual Indie VR +,
Donjon Defense,,,,,,(2 reviews),Obi-Wanya,Obi-Wanya,2 user reviews,,"TITLE: Donjon Defense
GENRE: Casual, Strategy
DEVELOPER: Obi-Wanya
PUBLISHER: Obi-Wanya
RELEASE DATE: 14 Dec, 2017","14 Dec, 2017",Casual Strategy +,
Hexlide,,,,,,(7 reviews),Tooth Decay Entertainment,Tooth Decay Entertainment,7 user reviews,,"TITLE: Hexlide
GENRE: Casual, Indie, Strategy
DEVELOPER: Tooth Decay Entertainment
PUBLISHER: Tooth Decay Entertainment
RELEASE DATE: 29 Sep, 2017","29 Sep, 2017",Casual Indie Strategy Puzzle Minimalist +,
The Epsilon Outcome,,,,,,(6 reviews),Kenneth A. Perrine,Academiken,6 user reviews,,"TITLE: The Epsilon Outcome
GENRE: Adventure, Indie, Strategy
DEVELOPER: Kenneth A. Perrine
PUBLISHER: Academiken
RELEASE DATE: 21 Jan, 2021","21 Jan, 2021",Interactive Fiction Point & Click 2D 2.5D Sci-fi +,
The Treasure Seekers of Lady Luck,Bundle info,,,,,(5 reviews),Choice of Games,Choice of Games,5 user reviews,,"TITLE: The Treasure Seekers of Lady Luck
GENRE: Adventure, Indie, RPG
DEVELOPER: Choice of Games
PUBLISHER: Choice of Games
RELEASE DATE: 12 Apr, 2013","12 Apr, 2013",Adventure RPG Indie Text-Based +,
Rogue Sentry,,,,,,(7 reviews),Mapledev,Mapledev,7 user reviews,,"TITLE: Rogue Sentry
GENRE: Action, Adventure, Indie
DEVELOPER: Mapledev
PUBLISHER: Mapledev
RELEASE DATE: 15 Apr, 2021","15 Apr, 2021",Twin Stick Shooter Action-Adventure Old School +,
Narvas,,,,,,(8 reviews),Stranga,GrabTheGames,8 user reviews,,"TITLE: Narvas
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Stranga, Tommah
PUBLISHER: GrabTheGames
FRANCHISE: GrabTheGames Publishing
RELEASE DATE: 4 Jun, 2020
EARLY ACCESS RELEASE DATE: 4 Jun, 2020","4 Jun, 2020",Action Indie Adventure Early Access Difficult +,3
Metal Brigade Tactics,,,,,,(3 reviews),Busking Software,Busking Software,3 user reviews,,"TITLE: Metal Brigade Tactics
GENRE: Indie, RPG, Strategy
DEVELOPER: Busking Software
PUBLISHER: Busking Software
RELEASE DATE: 20 Sep, 2010","20 Sep, 2010",Indie RPG Strategy Turn-Based Mechs +,
Catch'em,,,,,,,ToBringAlive,Sunlight Games,,,"TITLE: Catch'em
GENRE: Casual, Indie, Strategy
DEVELOPER: ToBringAlive
PUBLISHER: Sunlight Games
RELEASE DATE: 10 Aug, 2018","10 Aug, 2018",Casual Indie Strategy Arcade Grand Strategy +,
Einsteins Riddle,,,,,,(3 reviews),DMU Software,DMU Software,3 user reviews,,"TITLE: Einsteins Riddle
GENRE: Casual
DEVELOPER: DMU Software
PUBLISHER: DMU Software
RELEASE DATE: 1 Jun, 2020","1 Jun, 2020",Casual Puzzle Logic Family Friendly Indie +,
Air Dash,,,,,,(2 reviews),Vishwakarma studios,Vishwakarma studios,2 user reviews,,"TITLE: Air Dash
GENRE: Indie, Simulation, Strategy
DEVELOPER: Vishwakarma studios
PUBLISHER: Vishwakarma studios
RELEASE DATE: 15 Dec, 2017","15 Dec, 2017",Indie Simulation Strategy +,
The Occluder,Bundle info,,,,,(3 reviews),Softwaves,SA Industry,3 user reviews,,"TITLE: The Occluder
GENRE: Casual, Indie
DEVELOPER: Softwaves
PUBLISHER: SA Industry
FRANCHISE: SA Industry
RELEASE DATE: 16 Nov, 2018","16 Nov, 2018",Indie Casual +,
Auto Mechanic,,,,,,,GreatHopeStudio,GreatHopeStudio,,,"TITLE: Auto Mechanic
GENRE: Indie
DEVELOPER: GreatHopeStudio
PUBLISHER: GreatHopeStudio
RELEASE DATE: 9 Sep, 2021","9 Sep, 2021",Side Scroller 2D Platformer Indie Platformer +,
Zero Sum Future,,,,,,(2 reviews),Plungerhorse Studios Inc.,Plungerhorse Studios Inc.,2 user reviews,,"TITLE: Zero Sum Future
GENRE: Indie, Simulation, Strategy
DEVELOPER: Plungerhorse Studios Inc.
PUBLISHER: Plungerhorse Studios Inc.
FRANCHISE: Zero Sum Future
RELEASE DATE: 19 Oct, 2019
EARLY ACCESS RELEASE DATE: 9 Jan, 2019","19 Oct, 2019",Strategy Indie Simulation Multiplayer +,
Gondola's Adventure,,,,,,(2 reviews),IceBear's Untold Tales,IceBear's Untold Tales,2 user reviews,,"TITLE: Gondola's Adventure
GENRE: Action, Adventure, Indie
DEVELOPER: IceBear's Untold Tales
PUBLISHER: IceBear's Untold Tales
RELEASE DATE: 24 Feb, 2021","24 Feb, 2021",Precision Platformer Replay Value Action Linear +,
Galaxy Warfighter,,,,,,(7 reviews),Qplaze,JoyBits Ltd.,7 user reviews,,"TITLE: Galaxy Warfighter
GENRE: Action, Indie
DEVELOPER: Qplaze
PUBLISHER: JoyBits Ltd.
RELEASE DATE: 16 Apr, 2020","16 Apr, 2020",Action Indie Pixel Graphics Arcade Shooter +,
Contract Work,,,,,,(3 reviews),Iterative Games,Iterative Games,3 user reviews,,"TITLE: Contract Work
GENRE: Action, Indie, Early Access
DEVELOPER: Iterative Games
PUBLISHER: Iterative Games
RELEASE DATE: 24 Nov, 2019
EARLY ACCESS RELEASE DATE: 24 Nov, 2019","24 Nov, 2019",Action Roguelike Roguelite Roguelike 2D +,
Pumpkin Dog Islands,,,,,,(4 reviews),Wampee,Wampee,4 user reviews,,"TITLE: Pumpkin Dog Islands
GENRE: Action, Casual, Indie
DEVELOPER: Wampee
PUBLISHER: Wampee
RELEASE DATE: 11 Jun, 2019","11 Jun, 2019",Action Indie Casual 3D Platformer +,
Pop'n'splat,,,,,,(5 reviews),FunRefined,FunRefined,5 user reviews,,"TITLE: Pop'n'splat
GENRE: Casual, Indie
DEVELOPER: FunRefined
PUBLISHER: FunRefined
RELEASE DATE: 4 Jun, 2019","4 Jun, 2019",Indie Casual Puzzle Arcade Retro Funny +,
Mages and Treasures,,,,,,(6 reviews),lightUP,lightUP,6 user reviews,,"TITLE: Mages and Treasures
GENRE: Action, Adventure, Indie
DEVELOPER: lightUP
PUBLISHER: lightUP
FRANCHISE: lightUP
RELEASE DATE: 27 Oct, 2020","27 Oct, 2020",Action Adventure Action-Adventure Nonlinear +,
Election 2020: Battle for the Throne,,,,,,(4 reviews),Pirotexnik,Pirotexnik,4 user reviews,,"TITLE: Election 2020: Battle for the Throne
GENRE: Casual, Indie
DEVELOPER: Pirotexnik
PUBLISHER: Pirotexnik
RELEASE DATE: 2 Nov, 2020","2 Nov, 2020",Indie Politics Pixel Graphics Memes Puzzle +,
The Unbreakable Chain,,,,,,(5 reviews),LSG Games,Wainstop James,5 user reviews,,"TITLE: The Unbreakable Chain
GENRE: Simulation
DEVELOPER: LSG Games
PUBLISHER: Wainstop James
RELEASE DATE: 1 Feb, 2021","1 Feb, 2021",Life Sim Simulation Survival Hunting 2D +,
SwordBoy,,,,,,(1 reviews),DICROL,DICROL,1 user reviews,,"TITLE: SwordBoy
GENRE: Action, Adventure, Casual, Indie, RPG, Simulation, Early Access
DEVELOPER: DICROL
PUBLISHER: DICROL
RELEASE DATE: 21 Aug, 2020
EARLY ACCESS RELEASE DATE: 21 Aug, 2020","21 Aug, 2020",Action Indie Casual Simulation Adventure +,
Super Pig,,,,,,(6 reviews),RewindApp,RewindApp,6 user reviews,,"TITLE: Super Pig
GENRE: Casual, Indie, Early Access
DEVELOPER: RewindApp
PUBLISHER: RewindApp
RELEASE DATE: 22 Jul, 2019
EARLY ACCESS RELEASE DATE: 22 Jul, 2019","22 Jul, 2019",Casual Indie Early Access Arcade Relaxing +,
Space Cruise,,,,,,(1 reviews),Ben Robinson,So and So Games,1 user reviews,,"TITLE: Space Cruise
GENRE: Action, Indie
DEVELOPER: Ben Robinson, Andrew Ogunnaike
PUBLISHER: So and So Games
RELEASE DATE: 17 Jan, 2019","17 Jan, 2019",Action Indie +,
Eva Reynes,,,,,,(4 reviews),Potatobrain Games,Potatobrain Games,4 user reviews,,"TITLE: Eva Reynes
GENRE: Adventure, Casual, Indie, RPG, Strategy
DEVELOPER: Potatobrain Games
PUBLISHER: Potatobrain Games
RELEASE DATE: 11 Sep, 2019","11 Sep, 2019",Indie Casual Adventure Strategy RPG +,
apartment: a separated place,,,,,,(4 reviews),The Elsewhere Company,The Elsewhere Company,4 user reviews,,"TITLE: apartment: a separated place
GENRE: Adventure, Indie
DEVELOPER: The Elsewhere Company
PUBLISHER: The Elsewhere Company
RELEASE DATE: 14 Feb, 2020","14 Feb, 2020",Adventure Indie Text-Based Story Rich 3D +,
Rewrite - DYH,"8,19€",,,Rewrite - DYH - No Wishes,,(6 reviews),DYH,WinCode,6 user reviews,,"TITLE: Rewrite - DYH
GENRE: Casual, Indie, Strategy
DEVELOPER: DYH
PUBLISHER: WinCode
RELEASE DATE: 31 Jul, 2020","31 Jul, 2020",Casual Strategy Interactive Fiction Visual Novel +,
