title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
RagingBlasters,"12,49€",,,Download,,(59 reviews),TERARIN GAMES,TERARIN GAMES,Very Positive,,"TITLE: RagingBlasters
GENRE: Action, Casual, Indie
DEVELOPER: TERARIN GAMES
PUBLISHER: TERARIN GAMES
RELEASE DATE: 22 Jan, 2021","22 Jan, 2021",Shoot 'Em Up Arcade Action Retro Shooter +,
Crypto Crisis,,,,,,(19 reviews),Armoured Beans,Armoured Beans,Mixed,,"TITLE: Crypto Crisis
GENRE: Indie, Simulation, Strategy
DEVELOPER: Armoured Beans
PUBLISHER: Armoured Beans
RELEASE DATE: 22 Feb, 2019","22 Feb, 2019",Simulation Strategy Indie Early Access 3D +,
Oniken: Unstoppable Edition,Bundle info,,,,,(547 reviews),JoyMasher,JoyMasher,Very Positive,,"TITLE: Oniken: Unstoppable Edition
GENRE: Action, Indie
DEVELOPER: JoyMasher
PUBLISHER: JoyMasher
RELEASE DATE: 5 Feb, 2014","5 Feb, 2014",Retro Platformer Action Indie Pixel Graphics +,
"About Love, Hate and the other ones",Package info,,,,,(550 reviews),Black Pants Studio,Black Pants Studio,Very Positive,,"TITLE: About Love, Hate and the other ones
GENRE: Casual, Indie
DEVELOPER: Black Pants Studio
PUBLISHER: Black Pants Studio
FRANCHISE: About Love, Hate and the other ones
RELEASE DATE: 12 Dec, 2014","12 Dec, 2014",Indie Casual Puzzle Singleplayer Platformer +,
Lance A Lot: Classic Edition,Bundle info,,,,,(53 reviews),Brimstone,Brimstone,Very Positive,,"TITLE: Lance A Lot: Classic Edition
GENRE: Action, Casual, Indie
DEVELOPER: Brimstone
PUBLISHER: Brimstone
RELEASE DATE: 18 Oct, 2016","18 Oct, 2016",Indie Action Casual 4 Player Local +,
Immortal Defense,,,,,,(132 reviews),Studio Eres,Studio Eres,Very Positive,,"TITLE: Immortal Defense
GENRE: Action, Indie, Strategy
DEVELOPER: Studio Eres
PUBLISHER: Studio Eres
RELEASE DATE: 29 May, 2007","29 May, 2007",Indie Strategy Action Tower Defense Space +,
The Men of Yoshiwara: Ohgiya,Bundle info,,,,,(170 reviews),Dogenzaka Lab,Dogenzaka Lab,Very Positive,,"TITLE: The Men of Yoshiwara: Ohgiya
GENRE: Adventure
DEVELOPER: Dogenzaka Lab
PUBLISHER: Dogenzaka Lab
RELEASE DATE: 20 Apr, 2016","20 Apr, 2016",Adventure Otome Visual Novel Anime +,
Cloud Climber,,,,Free,Very Positive,"(2,941 reviews)",Two Star Games,Two Star Games,Very Positive,(54 reviews),"TITLE: Cloud Climber
GENRE: Adventure, Casual, Free to Play, Indie
DEVELOPER: Two Star Games
PUBLISHER: Two Star Games
RELEASE DATE: 14 Jan, 2021","14 Jan, 2021",Free to Play Casual Walking Simulator Relaxing +,
Amberskull,,,,,,(53 reviews),Charlie Behan,Charlie Behan,Very Positive,,"TITLE: Amberskull
GENRE: Action, Indie
DEVELOPER: Charlie Behan
PUBLISHER: Charlie Behan
RELEASE DATE: 13 Apr, 2018","13 Apr, 2018",Indie Action Violent Horror First-Person +,
Glider Sim,,,,,,(35 reviews),Joey Sipos,5D Realities,Positive,,"TITLE: Glider Sim
GENRE: Casual, Massively Multiplayer, Simulation, Sports, Early Access
DEVELOPER: Joey Sipos
PUBLISHER: 5D Realities
RELEASE DATE: 28 Jan, 2021
EARLY ACCESS RELEASE DATE: 28 Jan, 2021","28 Jan, 2021",Casual Simulation Sports Exploration Flight +,27
Nexoria: Dungeon Rogue Heroes,"3,99€",,,Download,,(28 reviews),TERNOX,TERNOX,Mixed,,"TITLE: Nexoria: Dungeon Rogue Heroes
GENRE: Adventure, Indie, RPG, Strategy
DEVELOPER: TERNOX
PUBLISHER: TERNOX
FRANCHISE: Taimumari Legends
RELEASE DATE: 5 Jan, 2020
EARLY ACCESS RELEASE DATE: 16 Sep, 2019","5 Jan, 2020",Indie RPG Adventure Turn-Based Combat +,35
IMMURE,,,,Free to Play,,(62 reviews),Wither Studios,Wither Studios,Very Positive,,"TITLE: IMMURE
GENRE: Indie
DEVELOPER: Wither Studios
PUBLISHER: Wither Studios
RELEASE DATE: 8 May, 2019","8 May, 2019",Violent Gore Indie Psychological Horror +,12
ENIGMA:,Bundle info,,,,,(77 reviews),Uzumeya,Fruitbat Factory,Very Positive,,"TITLE: ENIGMA:
GENRE: Adventure, Indie
DEVELOPER: Uzumeya
PUBLISHER: Fruitbat Factory
RELEASE DATE: 15 Nov, 2016","15 Nov, 2016",Adventure Indie Visual Novel Anime Mystery +,
,,,,,,,,,,,,,,
Insanely Twisted Shadow Planet,,,,,,(435 reviews),Shadow Planet Productions,Xbox Game Studios,Very Positive,,"TITLE: Insanely Twisted Shadow Planet
GENRE: Action, Adventure, Indie
DEVELOPER: Shadow Planet Productions
PUBLISHER: Xbox Game Studios
RELEASE DATE: 17 Apr, 2012","17 Apr, 2012",Metroidvania Adventure Indie Action 2D +,
My 1/6 Lover,Bundle info,,,,,(462 reviews),lamb of game,SakuraGame,Very Positive,,"TITLE: My 1/6 Lover
GENRE: Adventure, Indie, RPG
DEVELOPER: lamb of game
PUBLISHER: SakuraGame
RELEASE DATE: 12 Dec, 2018","12 Dec, 2018",Visual Novel Sexual Content RPG Indie +,
ProjectM : Daydream,"4,99€",,,,,(83 reviews),EVR Studio,EVR Studio,Mixed,,"TITLE: ProjectM : Daydream
GENRE: Adventure, Simulation
DEVELOPER: EVR Studio
PUBLISHER: EVR Studio
RELEASE DATE: 4 Sep, 2017","4 Sep, 2017",Simulation Adventure VR Sexual Content +,
Canabalt,,,,,,(124 reviews),Finji,Finji,Very Positive,,"TITLE: Canabalt
GENRE: Action, Indie
DEVELOPER: Finji, Kittehface Software
PUBLISHER: Finji
RELEASE DATE: 30 Apr, 2015","30 Apr, 2015",Indie Action Runner Platformer Side Scroller +,
HOARD,Package info,,,,,(457 reviews),Big Sandwich Games,Stratecade LLC,Very Positive,,"TITLE: HOARD
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: Big Sandwich Games, Stratecade LLC
PUBLISHER: Stratecade LLC
RELEASE DATE: 4 Apr, 2011","4 Apr, 2011",Casual Strategy Dragons Indie Action +,
Deus Ex: The Fall,Bundle info,,,,Mostly Negative,"(3,081 reviews)",Square Enix,Square Enix,Mostly Negative,(21 reviews),"TITLE: Deus Ex: The Fall
GENRE: Action, Adventure, RPG
DEVELOPER: Square Enix
PUBLISHER: Square Enix
FRANCHISE: Deus Ex
RELEASE DATE: 18 Mar, 2014","18 Mar, 2014",Cyberpunk RPG Action Stealth Sci-fi FPS +,
CRYPTARK,Bundle info,,,,,(778 reviews),Alientrap,Alientrap,Very Positive,,"TITLE: CRYPTARK
GENRE: Action, Adventure, Indie, Strategy
DEVELOPER: Alientrap
PUBLISHER: Alientrap
RELEASE DATE: 20 Jun, 2017","20 Jun, 2017",Action Roguelike Action Indie Strategy 2D +,
旧手表 - Old Watch,"9,99€",,,,,(502 reviews),灰烬天国,灰烬天国,Very Positive,,"TITLE: 旧手表 - Old Watch
GENRE: Casual, Indie
DEVELOPER: 灰烬天国
PUBLISHER: 灰烬天国
RELEASE DATE: 20 Dec, 2017","20 Dec, 2017",Indie Casual Visual Novel Anime +,
ATOMEGA,,,,,,"(1,088 reviews)","Reflections, a Ubisoft Studio",Ubisoft,Mostly Positive,,"TITLE: ATOMEGA
GENRE: Action, Indie
DEVELOPER: Reflections, a Ubisoft Studio
PUBLISHER: Ubisoft
RELEASE DATE: 19 Sep, 2017","19 Sep, 2017",Action Indie Multiplayer FPS First-Person +,
"BLOCK WARRIORS: ""Open World"" Game",,,,,,(568 reviews),Voltornas Games,Voltornas Games,Mixed,,"TITLE: BLOCK WARRIORS: ""Open World"" Game
GENRE: Action, Adventure, Racing, RPG
DEVELOPER: Voltornas Games
PUBLISHER: Voltornas Games
RELEASE DATE: 5 Sep, 2017","5 Sep, 2017",Adventure Action RPG Open World Racing +,
Salting the Earth,,,,,,(54 reviews),BitterBerries,BitterBerries,Very Positive,,"TITLE: Salting the Earth
GENRE: Indie
DEVELOPER: BitterBerries
PUBLISHER: BitterBerries
RELEASE DATE: 31 Oct, 2019","31 Oct, 2019",Indie Nudity Sexual Content LGBTQ+ +,
