title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Marco Polo,,,,,,(4 reviews),Infogrames,Ziggurat,4 user reviews,,"TITLE: Marco Polo
GENRE: Action, Adventure, Simulation, Strategy
DEVELOPER: Infogrames
PUBLISHER: Ziggurat
RELEASE DATE: 8 Feb, 2018","8 Feb, 2018",Action Adventure Simulation Strategy FMV +,
Retro Classix: BreakThru,,,,,,(2 reviews),Data East,Ziggurat,2 user reviews,,"TITLE: Retro Classix: BreakThru
GENRE: Action
DEVELOPER: Data East
PUBLISHER: Ziggurat, 612 Games
RELEASE DATE: 24 Jun, 2021","24 Jun, 2021",Shoot 'Em Up Action Top-Down Shooter Arcade +,
Secrets of Magic 3: Happy Halloween,Bundle info,,,,,(7 reviews),Green Sauce Games,Green Sauce Games,7 user reviews,,"TITLE: Secrets of Magic 3: Happy Halloween
GENRE: Adventure, Casual, Indie
DEVELOPER: Green Sauce Games
PUBLISHER: Green Sauce Games
FRANCHISE: Match3 Games
RELEASE DATE: 26 Oct, 2020","26 Oct, 2020",Adventure Casual Puzzle Match 3 2D +,
Dave-Man,,,,,,(4 reviews),Lou Bagel,Lou Bagel,4 user reviews,,"TITLE: Dave-Man
GENRE: Action, Indie
DEVELOPER: Lou Bagel
PUBLISHER: Lou Bagel
FRANCHISE: Survive The Day
RELEASE DATE: 15 Jul, 2020","15 Jul, 2020",Retro Pixel Graphics Parody Arcade Funny +,
LOGistICAL: Russia,Bundle info,,,,,(5 reviews),Sacada,Sacada,5 user reviews,,"TITLE: LOGistICAL: Russia
GENRE: Casual, Indie, Strategy
DEVELOPER: Sacada
PUBLISHER: Sacada
RELEASE DATE: 8 Feb, 2018","8 Feb, 2018",Indie Casual Strategy Puzzle Education +,
Off The Record: Liberty Stone Collector's Edition,Bundle info,,,,,(3 reviews),Eipix Entertainment,Big Fish Games,3 user reviews,,"TITLE: Off The Record: Liberty Stone Collector's Edition
GENRE: Adventure, Casual
DEVELOPER: Eipix Entertainment
PUBLISHER: Big Fish Games
FRANCHISE: Off The Record
RELEASE DATE: 12 Jan, 2018","12 Jan, 2018",Adventure Casual Hidden Object +,
Cursed House 9 - Match 3 Puzzle,,,,,,(3 reviews),LGT SIA,LGT SIA,3 user reviews,,"TITLE: Cursed House 9 - Match 3 Puzzle
GENRE: Casual, Indie
DEVELOPER: LGT SIA
PUBLISHER: LGT SIA
RELEASE DATE: 4 Mar, 2021","4 Mar, 2021",Casual Puzzle Card Game Tabletop Match 3 +,
Witchcraft: Pandoras Box,Bundle info,,,,,(1 reviews),Meridian93 Studio,HH-Games,1 user reviews,,"TITLE: Witchcraft: Pandoras Box
GENRE: Adventure, Casual, Indie
DEVELOPER: Meridian93 Studio
PUBLISHER: HH-Games
RELEASE DATE: 3 Jan, 2020","3 Jan, 2020",Casual Adventure Indie Mouse only Match 3 +,
Kosta Projekt,,,,,,(6 reviews),Dawid Tomanek,Dawid Tomanek,6 user reviews,,"TITLE: Kosta Projekt
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Dawid Tomanek
PUBLISHER: Dawid Tomanek
RELEASE DATE: Aug 2021",Aug 2021,Action Adventure RPG Shooter Action RPG +,
Argonauts Agency: Pandora's Box,Bundle info,,,,,(8 reviews),Workroom7,8floor,8 user reviews,,"TITLE: Argonauts Agency: Pandora's Box
GENRE: Casual, Simulation, Strategy
DEVELOPER: Workroom7
PUBLISHER: 8floor
FRANCHISE: Argonauts Agency
RELEASE DATE: 17 Apr, 2019","17 Apr, 2019",Casual Strategy Simulation Time Management +,
Romeo Must Live,Bundle info,,,,,(3 reviews),Little Black Book Entertainment,Little Black Book Entertainment,3 user reviews,,"TITLE: Romeo Must Live
GENRE: Casual, Indie
DEVELOPER: Little Black Book Entertainment
PUBLISHER: Little Black Book Entertainment
RELEASE DATE: 8 Mar, 2021","8 Mar, 2021",NSFW Visual Novel Nudity Sexual Content +,
Little Octopus,,,,,,(2 reviews),Ammonite Design Studios Ltd,Ammonite Design Studios Ltd,2 user reviews,,"TITLE: Little Octopus
GENRE: Casual, Indie
DEVELOPER: Ammonite Design Studios Ltd
PUBLISHER: Ammonite Design Studios Ltd
RELEASE DATE: 8 Apr, 2021","8 Apr, 2021",Casual Arcade Platformer 2D Platformer 3D +,
The Plus Point,,,,,,(5 reviews),EasyVisual,EasyVisual,5 user reviews,,"TITLE: The Plus Point
GENRE: Casual, Indie
DEVELOPER: EasyVisual
PUBLISHER: EasyVisual
RELEASE DATE: 15 Mar, 2018","15 Mar, 2018",Indie Casual +,
On Scene - The Horror Stories of Fred & Karen,,,,,,(8 reviews),Intentionally Sad Products,Intentionally Bad Products,8 user reviews,,"TITLE: On Scene - The Horror Stories of Fred & Karen
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Intentionally Sad Products
PUBLISHER: Intentionally Bad Products
RELEASE DATE: 12 Aug, 2021
EARLY ACCESS RELEASE DATE: 2 Aug, 2021","12 Aug, 2021",Casual Adventure Action-Adventure Arcade +,2
Super Potato Bruh,,,,,,(7 reviews),DaFluffyPotato,DaFluffyPotato,7 user reviews,,"TITLE: Super Potato Bruh
GENRE: Action
DEVELOPER: DaFluffyPotato
PUBLISHER: DaFluffyPotato
RELEASE DATE: 19 Sep, 2018","19 Sep, 2018",Action Platformer Pixel Graphics Indie +,
Professional Lumberjack 2015,,,,,,(40 reviews),PlayWay S.A.,BANDAI NAMCO Entertainment,Negative,,"TITLE: Professional Lumberjack 2015
GENRE: Simulation
DEVELOPER: PlayWay S.A.
PUBLISHER: BANDAI NAMCO Entertainment, United Independent Entertainment GmbH
RELEASE DATE: 5 Mar, 2015","5 Mar, 2015",Simulation Singleplayer +,
Fortress of Hell,Bundle info,,,,,(3 reviews),Aldorlea Games,Aldorlea Games,3 user reviews,,"TITLE: Fortress of Hell
GENRE: Adventure, Casual, Indie, RPG, Simulation, Strategy
DEVELOPER: Aldorlea Games
PUBLISHER: Aldorlea Games
FRANCHISE: Aldorlea Games
RELEASE DATE: 22 May, 2019","22 May, 2019",RPG Multiple Endings Nonlinear Adventure +,
Home Designer - Home Sweet Home,Bundle info,,,,,(5 reviews),Mad Data,HH-Games,5 user reviews,,"TITLE: Home Designer - Home Sweet Home
GENRE: Casual
DEVELOPER: Mad Data
PUBLISHER: HH-Games
RELEASE DATE: 11 Feb, 2021","11 Feb, 2021",Casual Hidden Object Family Friendly +,
Earth Elements,,,,,,,Jack G,Jack G,,,"TITLE: Earth Elements
GENRE: Strategy, Early Access
DEVELOPER: Jack G
PUBLISHER: Jack G
RELEASE DATE: 18 Feb, 2021
EARLY ACCESS RELEASE DATE: 18 Feb, 2021","18 Feb, 2021",Early Access Strategy Crafting Mining 2D +,24
Darkheart: Flight of the Harpies,Bundle info,,,,,(6 reviews),Lazy Turtle Games,HH-Games,6 user reviews,,"TITLE: Darkheart: Flight of the Harpies
GENRE: Adventure, Casual
DEVELOPER: Lazy Turtle Games
PUBLISHER: HH-Games
RELEASE DATE: 27 Mar, 2018","27 Mar, 2018",Adventure Casual Hidden Object +,4
Suddenly Meow,Bundle info,,,,,,IKIGames,HH-Games,,,"TITLE: Suddenly Meow
GENRE: Casual
DEVELOPER: IKIGames
PUBLISHER: HH-Games
FRANCHISE: Match3 Games
RELEASE DATE: 2 Sep, 2021","2 Sep, 2021",Casual Match 3 Colorful Cute Nature +,
4 Months of You,,,,,,(8 reviews),oophok,oophok,8 user reviews,,"TITLE: 4 Months of You
GENRE: Indie
DEVELOPER: oophok
PUBLISHER: oophok
RELEASE DATE: 29 Aug, 2021","29 Aug, 2021",Psychological Horror Horror Inventory Management +,
Submarine Attack!,,,,,,(8 reviews),Alexey Kropotin,Alexey Kropotin,8 user reviews,,"TITLE: Submarine Attack!
GENRE: Action, Indie
DEVELOPER: Alexey Kropotin
PUBLISHER: Alexey Kropotin
RELEASE DATE: 19 Apr, 2019","19 Apr, 2019",Indie Action Submarine +,
Gizmos: Spooky Adventures,"4,99€",,,Download,,(2 reviews),Oleg Sereda,Oleg Sereda,2 user reviews,,"TITLE: Gizmos: Spooky Adventures
GENRE: Casual, Indie, Strategy
DEVELOPER: Oleg Sereda
PUBLISHER: Oleg Sereda
FRANCHISE: Gizmos
RELEASE DATE: 26 Oct, 2020","26 Oct, 2020",Casual Puzzle Logic Board Game Strategy +,
Mystika 4 : Dark Omens,,,,,,(7 reviews),Unikgame,Unikware,7 user reviews,,"TITLE: Mystika 4 : Dark Omens
GENRE: Casual, Indie
DEVELOPER: Unikgame
PUBLISHER: Unikware
RELEASE DATE: 8 Aug, 2020","8 Aug, 2020",Casual Match 3 Hidden Object Building 2D +,
Stonehenge VR SANDBOX,"14,99€",,,,,(2 reviews),VoyagerVR,VoyagerVR,2 user reviews,,"TITLE: Stonehenge VR SANDBOX
GENRE: Casual
DEVELOPER: VoyagerVR
PUBLISHER: VoyagerVR
RELEASE DATE: 10 Oct, 2017","10 Oct, 2017",Casual Education Building Design & Illustration +,
Emily Archer and the Curse of Tutankhamun,Bundle info,,,,,(6 reviews),Mad Data,HH-Games,6 user reviews,,"TITLE: Emily Archer and the Curse of Tutankhamun
GENRE: Adventure, Casual, Indie
DEVELOPER: Mad Data
PUBLISHER: HH-Games
RELEASE DATE: 23 Jan, 2020","23 Jan, 2020",Adventure Casual Indie Mouse only Strategy +,5
Mr.Knight,,,,,,(3 reviews),Pixelsjoy,DIanku,3 user reviews,,"TITLE: Mr.Knight
GENRE: Adventure, Indie, Simulation, Strategy
DEVELOPER: Pixelsjoy
PUBLISHER: DIanku
RELEASE DATE: 12 Aug, 2021","12 Aug, 2021",Strategy Adventure Simulation Tower Defense +,
Les Manley in: Lost in L.A.,Bundle info,,,,,(1 reviews),"Accolade, Inc.",Ziggurat,1 user reviews,,"TITLE: Les Manley in: Lost in L.A.
GENRE: Adventure
DEVELOPER: Accolade, Inc.
PUBLISHER: Ziggurat
FRANCHISE: Les Manley
RELEASE DATE: 1 Jan, 1991","1 Jan, 1991",Adventure Nudity Point & Click Comedy 2D +,
Let's Learn Xiangqi (Chinese Chess),Bundle info,,,,,(2 reviews),Dr. Cyril Splutterworth,Dr. Cyril Splutterworth,2 user reviews,,"TITLE: Let's Learn Xiangqi (Chinese Chess)
GENRE: Strategy
DEVELOPER: Dr. Cyril Splutterworth
PUBLISHER: Dr. Cyril Splutterworth
RELEASE DATE: 17 Mar, 2021","17 Mar, 2021",Strategy Chess Turn-Based Tactics Education +,
Sokoban (Boxman) Classic,,,,,,(2 reviews),JChip Game,JChip Games,2 user reviews,,"TITLE: Sokoban (Boxman) Classic
GENRE: Casual, Indie, Strategy
DEVELOPER: JChip Game
PUBLISHER: JChip Games
RELEASE DATE: 15 Sep, 2020","15 Sep, 2020",Casual Sokoban Cute Puzzle Indie Logic +,
Toilet paper wants to be a basketball,Bundle info,,,,,(6 reviews),KIMIDORI SOFT,KIMIDORI SOFT,6 user reviews,,"TITLE: Toilet paper wants to be a basketball
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: KIMIDORI SOFT
PUBLISHER: KIMIDORI SOFT
RELEASE DATE: 17 Jun, 2021","17 Jun, 2021",Precision Platformer 3D Platformer Action 3D +,
Gizmos: Spirit Of The Christmas,"4,99€",,,Download,,(2 reviews),Oleg Sereda,Oleg Sereda,2 user reviews,,"TITLE: Gizmos: Spirit Of The Christmas
GENRE: Casual, Indie, Strategy
DEVELOPER: Oleg Sereda
PUBLISHER: Oleg Sereda
FRANCHISE: Gizmos
RELEASE DATE: 15 Dec, 2020","15 Dec, 2020",Casual Puzzle Logic Strategy Tabletop 2D +,
Actor Tycoon 2,,,,,,(10 reviews),A-line Games,A-line Games,Negative,,"TITLE: Actor Tycoon 2
GENRE: Indie, Simulation, Strategy
DEVELOPER: A-line Games
PUBLISHER: A-line Games
RELEASE DATE: 6 Jan, 2021","6 Jan, 2021",Simulation Strategy Indie Management 2D +,
Christmas Puzzle 3,Bundle info,,,,,(5 reviews),Notus Games Ltd,Notus Games Ltd,5 user reviews,,"TITLE: Christmas Puzzle 3
GENRE: Casual
DEVELOPER: Notus Games Ltd
PUBLISHER: Notus Games Ltd
RELEASE DATE: 15 Dec, 2017","15 Dec, 2017",Casual Puzzle Match 3 Indie 2D Funny +,
Arcana Sands of Destiny,,,,,,(8 reviews),Invoke Games,Invoke Games,8 user reviews,,"TITLE: Arcana Sands of Destiny
GENRE: Adventure, Casual, Indie
DEVELOPER: Invoke Games
PUBLISHER: Invoke Games
RELEASE DATE: 10 Dec, 2020","10 Dec, 2020",Adventure Puzzle Hidden Object Point & Click +,
Reality's Reverse Side,Bundle info,,,,,(5 reviews),CupcakeTime Team,Phoenix_co,5 user reviews,,"TITLE: Reality's Reverse Side
GENRE: Adventure, Casual, Indie
DEVELOPER: CupcakeTime Team
PUBLISHER: Phoenix_co
RELEASE DATE: 22 Jul, 2021","22 Jul, 2021",Casual Adventure Visual Novel 2D Anime +,
Vector Velocity,"14,99€",,,,,(9 reviews),David Mulder,Volens Nolens Games,9 user reviews,,"TITLE: Vector Velocity
GENRE: Action, Casual
DEVELOPER: David Mulder
PUBLISHER: Volens Nolens Games
FRANCHISE: Volens Nolens Games
RELEASE DATE: 23 Nov, 2017","23 Nov, 2017",Action Casual VR Shooter 3D Platformer +,
Chaos Road,,,,,,(4 reviews),Zeeppo,Zeeppo,4 user reviews,,"TITLE: Chaos Road
GENRE: Action, Casual, Indie, Racing
DEVELOPER: Zeeppo
PUBLISHER: Zeeppo
RELEASE DATE: 12 Mar, 2021","12 Mar, 2021",Racing Bullet Hell Combat Racing Driving 2D +,
Imaginaria,,,,,,(3 reviews),Orbis Tertius Games,Orbis Tertius Games,3 user reviews,,"TITLE: Imaginaria
GENRE: Adventure, Indie
DEVELOPER: Orbis Tertius Games
PUBLISHER: Orbis Tertius Games
RELEASE DATE: 21 Jun, 2021","21 Jun, 2021",Atmospheric Documentary Philosophical Indie +,2
Build Bridges,Bundle info,,,,,(5 reviews),Tap by Tap,Tap by Tap,5 user reviews,,"TITLE: Build Bridges
GENRE: Casual
DEVELOPER: Tap by Tap
PUBLISHER: Tap by Tap
RELEASE DATE: 11 Mar, 2018","11 Mar, 2018",Casual Building 2D Indie Destruction +,
X-Team,,,,,,(8 reviews),N-Game Studios,N-Game Studios,8 user reviews,,"TITLE: X-Team
GENRE: Action, Indie, RPG, Strategy
DEVELOPER: N-Game Studios
PUBLISHER: N-Game Studios
RELEASE DATE: 16 May, 2008","16 May, 2008",Action Indie RPG Strategy Violent RTS +,
Aurora - Hidden Colors,,,,,,(4 reviews),Aurora - Mídia & Games,Aurora - Mídia & Games,4 user reviews,,"TITLE: Aurora - Hidden Colors
GENRE: Adventure, Casual, Indie, RPG, Strategy
DEVELOPER: Aurora - Mídia & Games
PUBLISHER: Aurora - Mídia & Games
FRANCHISE: Série Aurora
RELEASE DATE: 2 Sep, 2021
EARLY ACCESS RELEASE DATE: 13 Dec, 2019","2 Sep, 2021",Exploration Tactical RPG Turn-Based Tactics 2D +,52
SiegeVR,,,,,,(8 reviews),Sixense Studios,Vive Studios,8 user reviews,,"TITLE: SiegeVR
GENRE: Action
DEVELOPER: Sixense Studios
PUBLISHER: Vive Studios
RELEASE DATE: 20 Mar, 2018","20 Mar, 2018",Action VR +,
Speed and Scream,"4,99€",,,,,(9 reviews),iNFINITE Production,iNFINITE Production,9 user reviews,,"TITLE: Speed and Scream
GENRE: Casual, Indie, Simulation
DEVELOPER: iNFINITE Production
PUBLISHER: iNFINITE Production
RELEASE DATE: 30 Apr, 2017","30 Apr, 2017",Simulation Indie Casual VR +,
Bean Stalker,,,,,,(18 reviews),VR Storm Studio,VR Storm Studio,Positive,,"TITLE: Bean Stalker
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: VR Storm Studio
PUBLISHER: VR Storm Studio
RELEASE DATE: 20 Sep, 2021
EARLY ACCESS RELEASE DATE: 20 Sep, 2021","20 Sep, 2021",Early Access Exploration Looter Shooter FPS +,13
Dinosaur Hunt Puzzle,,,,,,(6 reviews),Racing Bros,ANPA.US,6 user reviews,,"TITLE: Dinosaur Hunt Puzzle
GENRE: Casual, Free to Play, Indie
DEVELOPER: Racing Bros
PUBLISHER: ANPA.US
RELEASE DATE: 13 Jun, 2018","13 Jun, 2018",Free to Play Casual Indie Puzzle Sokoban +,
Am Madness,,,,,,(2 reviews),James Stringer,Digital Crypt,2 user reviews,,"TITLE: Am Madness
GENRE: Adventure, Indie
DEVELOPER: James Stringer
PUBLISHER: Digital Crypt
RELEASE DATE: 27 Aug, 2021","27 Aug, 2021",2D Platformer Platformer Precision Platformer +,
The Great Empire: Relic of Egypt,Bundle info,,,,,(4 reviews),Platinum Games,Alawar Entertainment,4 user reviews,,"TITLE: The Great Empire: Relic of Egypt
GENRE: Adventure, Casual, Indie, Strategy
DEVELOPER: Platinum Games
PUBLISHER: Alawar Entertainment
FRANCHISE: Alawar Entertainment
RELEASE DATE: 17 Feb, 2021","17 Feb, 2021",Casual Adventure Strategy Time Management +,
Incredible Dracula: Witches' Curse,Bundle info,,,,,(7 reviews),Platinum Games,Alawar Entertainment,7 user reviews,,"TITLE: Incredible Dracula: Witches' Curse
GENRE: Adventure, Casual, Indie
DEVELOPER: Platinum Games
PUBLISHER: Alawar Entertainment
FRANCHISE: Alawar Entertainment
RELEASE DATE: 13 Nov, 2019","13 Nov, 2019",Casual Indie Adventure Time Management +,
Mini Kart Racing,Bundle info,,,,,(5 reviews),IronyDev,IronyDev,5 user reviews,,"TITLE: Mini Kart Racing
GENRE: Casual, Indie, Racing
DEVELOPER: IronyDev
PUBLISHER: IronyDev
RELEASE DATE: 2 Oct, 2021
EARLY ACCESS RELEASE DATE: 6 Jul, 2021","2 Oct, 2021",Casual Racing Simulation Arcade Runner +,
Misery Street,,,,,,(1 reviews),Aleksandar Đuričić,Aleksandar Đuričić,1 user reviews,,"TITLE: Misery Street
GENRE: Adventure, Indie, RPG
DEVELOPER: Aleksandar Đuričić
PUBLISHER: Aleksandar Đuričić
RELEASE DATE: 6 Aug, 2021","6 Aug, 2021",RPG Dark Funny Exploration Story Rich +,3
Heliotropism,,,,,,(7 reviews),Verde,Verde,7 user reviews,,"TITLE: Heliotropism
GENRE: Indie, Simulation, Strategy, Early Access
DEVELOPER: Verde
PUBLISHER: Verde
RELEASE DATE: 20 Jul, 2021
EARLY ACCESS RELEASE DATE: 20 Jul, 2021","20 Jul, 2021",Early Access Resource Management Sandbox +,
Klym,Bundle info,,,,,(6 reviews),Sokpop Collective,Sokpop Collective,6 user reviews,,"TITLE: Klym
GENRE: Action, Casual, Indie
DEVELOPER: Sokpop Collective
PUBLISHER: Sokpop Collective
FRANCHISE: Sokpop
RELEASE DATE: 13 Sep, 2019","13 Sep, 2019",Action Indie Casual 3D Platformer Parkour +,
Gate to Site 8,,,,,,(11 reviews),Derek Golliher,Derek Golliher,Positive,,"TITLE: Gate to Site 8
GENRE: Indie
DEVELOPER: Derek Golliher
PUBLISHER: Derek Golliher
RELEASE DATE: 9 Sep, 2021","9 Sep, 2021",Story Rich Walking Simulator Hidden Object +,
The Far Kingdoms: Forgotten Relics,Bundle info,,,,,,Lazy Turtle,HH-Games,,,"TITLE: The Far Kingdoms: Forgotten Relics
GENRE: Casual
DEVELOPER: Lazy Turtle
PUBLISHER: HH-Games
FRANCHISE: Solitaire
RELEASE DATE: 6 May, 2021","6 May, 2021",Casual Solitaire Card Game Tabletop +,
