title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Swapperoo,Bundle info,,,,,(31 reviews),Fallen Tree Games Ltd,Fallen Tree Games Ltd,Positive,,"TITLE: Swapperoo
GENRE: Casual, Indie
DEVELOPER: Fallen Tree Games Ltd
PUBLISHER: Fallen Tree Games Ltd
RELEASE DATE: 18 Dec, 2015","18 Dec, 2015",Indie Casual Relaxing Minimalist Logic +,
Getsuei Gakuen -kou-,"22,99€",,,,,(23 reviews),Arc System Works,Arc System Works,Positive,,"TITLE: Getsuei Gakuen -kou-
GENRE: Adventure
DEVELOPER: Arc System Works
PUBLISHER: Arc System Works
RELEASE DATE: 3 Nov, 2015","3 Nov, 2015",Adventure Anime Story Rich Visual Novel +,
Crashnauts,,,,,,(19 reviews),Fueled By Rockets,Fueled By Rockets,Positive,,"TITLE: Crashnauts
GENRE: Action, Indie, Early Access
DEVELOPER: Fueled By Rockets
PUBLISHER: Fueled By Rockets
RELEASE DATE: 24 Jul, 2017","24 Jul, 2017",Indie Action Multiplayer Early Access Arcade +,17
Northern Tale,,,,,,(29 reviews),Realore,Qumaron,Positive,,"TITLE: Northern Tale
GENRE: Adventure, Casual, Simulation, Strategy
DEVELOPER: Realore
PUBLISHER: Qumaron
RELEASE DATE: 9 Feb, 2016","9 Feb, 2016",Casual Strategy Adventure Simulation +,
Choice of Kung Fu,Bundle info,,,,,(43 reviews),Choice of Games,Choice of Games,Positive,,"TITLE: Choice of Kung Fu
GENRE: Indie, RPG
DEVELOPER: Choice of Games
PUBLISHER: Choice of Games
RELEASE DATE: 19 Dec, 2012","19 Dec, 2012",RPG Indie Text-Based +,
Deadlight: Director's Cut,,,,,,(473 reviews),Tequila Works,Deep Silver,Mostly Positive,,"TITLE: Deadlight: Director's Cut
GENRE: Action, Adventure
DEVELOPER: Tequila Works, Abstraction Games
PUBLISHER: Deep Silver
RELEASE DATE: 21 Jun, 2016","21 Jun, 2016",Action Zombies Adventure Platformer 2.5D +,
Fragmental,Bundle info,,,,,(19 reviews),Ruffian Games,Ruffian Games,Positive,,"TITLE: Fragmental
GENRE: Action, Indie
DEVELOPER: Ruffian Games
PUBLISHER: Ruffian Games
RELEASE DATE: 20 Dec, 2017","20 Dec, 2017",Action Indie Twin Stick Shooter Multiplayer +,
Little Reaper,,,,,,(11 reviews),Little Reaper Games,Little Reaper Games,Positive,,"TITLE: Little Reaper
GENRE: Adventure, Indie
DEVELOPER: Little Reaper Games
PUBLISHER: Little Reaper Games
RELEASE DATE: 20 Jul, 2020","20 Jul, 2020",Adventure Indie Platformer Collectathon 2.5D +,
Mystery of Unicorn Castle: The Beastmaster,Bundle info,,,,,(29 reviews),Meridian'93,1C Entertainment,Positive,,"TITLE: Mystery of Unicorn Castle: The Beastmaster
GENRE: Adventure, Casual
DEVELOPER: Meridian'93
PUBLISHER: 1C Entertainment
FRANCHISE: 1C
RELEASE DATE: Dec 2015",Dec 2015,Adventure Casual Hidden Object +,
Spellweaver,,,,Free to Play,,"(1,332 reviews)",Dream Reactor,Dream Reactor,Mostly Positive,,"TITLE: Spellweaver
GENRE: Free to Play, Indie, Massively Multiplayer, Strategy
DEVELOPER: Dream Reactor
PUBLISHER: Dream Reactor
RELEASE DATE: 1 Feb, 2016","1 Feb, 2016",Card Game Free to Play Strategy Indie +,
Small Town Terrors: Livingston,Bundle info,,,,,(11 reviews),Gunnar Games,Gunnar Games,Positive,,"TITLE: Small Town Terrors: Livingston
GENRE: Adventure, Casual
DEVELOPER: Gunnar Games
PUBLISHER: Gunnar Games
RELEASE DATE: 18 Jan, 2016","18 Jan, 2016",Adventure Casual Hidden Object Point & Click +,
Carpe Lucem - Seize The Light VR,"-40%
14,99€
8,99€",,,,,(31 reviews),Hammer Labs,Application Systems Heidelberg,Positive,,"TITLE: Carpe Lucem - Seize The Light VR
GENRE: Casual, Indie, Strategy
DEVELOPER: Hammer Labs
PUBLISHER: Application Systems Heidelberg
FRANCHISE: Application Systems Heidelberg
RELEASE DATE: 5 Apr, 2016","5 Apr, 2016",Casual VR Indie Strategy Puzzle Physics +,
Bear Haven Nights,,,,,,(31 reviews),SunRay Games,SunRay Games,Positive,,"TITLE: Bear Haven Nights
GENRE: Action, Adventure, Indie, Strategy
DEVELOPER: SunRay Games
PUBLISHER: SunRay Games
RELEASE DATE: 29 Jan, 2016","29 Jan, 2016",Strategy Indie Action Adventure Horror +,
Puzzle Party,,,,,,(13 reviews),Kris Patrick,Krispy Animation,Positive,,"TITLE: Puzzle Party
GENRE: Casual, Indie
DEVELOPER: Kris Patrick, Alexis Ruiz
PUBLISHER: Krispy Animation
RELEASE DATE: 15 Jun, 2020","15 Jun, 2020",Indie Casual Puzzle Horror Pixel Graphics +,
Onion Force,,,,,,(15 reviews),Queen Bee Games,Queen Bee Games,Positive,,"TITLE: Onion Force
GENRE: Action, Adventure, Indie, RPG, Strategy
DEVELOPER: Queen Bee Games
PUBLISHER: Queen Bee Games
RELEASE DATE: 2 Mar, 2016","2 Mar, 2016",Action Adventure Strategy Indie RPG +,
Incredible Dracula: Chasing Love Collector's Edition,"9,99€",,,Demo version,,(34 reviews),New Bridge Games,Alawar Entertainment,Positive,,"TITLE: Incredible Dracula: Chasing Love Collector's Edition
GENRE: Adventure, Casual, Strategy
DEVELOPER: New Bridge Games
PUBLISHER: Alawar Entertainment
FRANCHISE: Alawar Entertainment
RELEASE DATE: 29 Nov, 2015","29 Nov, 2015",Casual Strategy Adventure Time Management +,
Jerry Rice & Nitus' Dog Football,,,,,,(23 reviews),JUDOBABY INC.,JUDOBABY INC.,Positive,,"TITLE: Jerry Rice & Nitus' Dog Football
GENRE: Sports
DEVELOPER: JUDOBABY INC.
PUBLISHER: JUDOBABY INC.
RELEASE DATE: 16 Aug, 2011","16 Aug, 2011",Sports Memes Psychological Horror Dog +,
XBlaze Lost: Memories,,,,,,(18 reviews),Arc System Works,Aksys Games,Positive,,"TITLE: XBlaze Lost: Memories
GENRE: Adventure
DEVELOPER: Arc System Works
PUBLISHER: Aksys Games
RELEASE DATE: 10 Aug, 2016","10 Aug, 2016",Adventure Anime Visual Novel Cute +,
Auralux: Constellations,,,,,,(94 reviews),War Drum Studios,War Drum Studios,Mostly Positive,,"TITLE: Auralux: Constellations
GENRE: Casual, Indie, Strategy
DEVELOPER: War Drum Studios, E McNeill
PUBLISHER: War Drum Studios
RELEASE DATE: 1 Jun, 2016","1 Jun, 2016",Strategy Casual Indie RTS +,
Princess Edge - Dragonstone,,,,,,(20 reviews),erobotan,erobotan,Positive,,"TITLE: Princess Edge - Dragonstone
GENRE: Action, Indie
DEVELOPER: erobotan
PUBLISHER: erobotan
RELEASE DATE: 25 Mar, 2016","25 Mar, 2016",Action Indie Beat 'em up Female Protagonist +,
Blast Brawl 2,,,,,,(14 reviews),Mind's Eye Games,Mind's Eye Games,Positive,,"TITLE: Blast Brawl 2
GENRE: Action, Casual, Indie
DEVELOPER: Mind's Eye Games
PUBLISHER: Mind's Eye Games
RELEASE DATE: 26 Oct, 2016
EARLY ACCESS RELEASE DATE: 25 Oct, 2016","26 Oct, 2016",Beat 'em up Side Scroller 2D Fighter PvP 2D +,
Escape: Close Call,,,,,,(17 reviews),Tarboosh Games,Tarboosh Games,Positive,,"TITLE: Escape: Close Call
GENRE: Action, Casual, Indie
DEVELOPER: Tarboosh Games
PUBLISHER: Tarboosh Games
RELEASE DATE: 24 Mar, 2016","24 Mar, 2016",Action Indie Casual +,
Semispheres,"9,99€",,,,,(44 reviews),Vivid Helix,Vivid Helix,Positive,,"TITLE: Semispheres
GENRE: Indie, Strategy
DEVELOPER: Vivid Helix
PUBLISHER: Vivid Helix
RELEASE DATE: 14 Feb, 2017","14 Feb, 2017",Puzzle Relaxing Stealth Split Screen Co-op +,
"I, Hope",Bundle info,,,,,(15 reviews),Kenny Roy,++Good Games,Positive,,"TITLE: I, Hope
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Kenny Roy
PUBLISHER: ++Good Games, GameChanger Charity
RELEASE DATE: 21 Feb, 2018","21 Feb, 2018",Action Indie Casual Adventure +,
SPLIT BULLET,Bundle info,,,,,(45 reviews),IndigoBlue Game Studio,PsychoFlux Entertainment,Positive,,"TITLE: SPLIT BULLET
GENRE: Action, Casual, Indie
DEVELOPER: IndigoBlue Game Studio
PUBLISHER: PsychoFlux Entertainment
FRANCHISE: IndigoBlue Game Studio Anthology, PsychoFlux Presents
RELEASE DATE: 31 Oct, 2016","31 Oct, 2016",Action Indie Casual Minimalist Bullet Hell +,
Trillion: God of Destruction,Bundle info,,,,,(319 reviews),IDEA FACTORY,Idea Factory International,Mostly Positive,,"TITLE: Trillion: God of Destruction
GENRE: RPG, Strategy
DEVELOPER: IDEA FACTORY, COMPILE HEART, PREAPP PARTNERS
PUBLISHER: Idea Factory International
FRANCHISE: Idea Factory International
RELEASE DATE: 7 Nov, 2016","7 Nov, 2016",RPG Strategy Anime JRPG Visual Novel +,
Vairon's Wrath,,,,,,(11 reviews),Myoubouh Corp,Myoubouh Corp,Positive,,"TITLE: Vairon's Wrath
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Myoubouh Corp
PUBLISHER: Myoubouh Corp
RELEASE DATE: 27 May, 2016","27 May, 2016",Action Adventure Indie RPG RPGMaker +,
Spaceman Sparkles 3,"4,99€",,,Spaceman Sparkles 3 Demo,,(15 reviews),tjern,tjern,Positive,,"TITLE: Spaceman Sparkles 3
GENRE: Action
DEVELOPER: tjern
PUBLISHER: tjern
RELEASE DATE: 21 Mar, 2016","21 Mar, 2016",Action Space Cute Walking Simulator +,
A dragon girl looks up at the endless sky,,,,,,(38 reviews),DebonosuWorks Inc.,DebonosuWorks Inc.,Positive,,"TITLE: A dragon girl looks up at the endless sky
GENRE: Action, RPG
DEVELOPER: DebonosuWorks Inc.
PUBLISHER: DebonosuWorks Inc.
RELEASE DATE: 27 Oct, 2016","27 Oct, 2016",RPG Action Anime Visual Novel JRPG +,
Auto Age: Standoff,,,,,,(35 reviews),Phantom Compass,Phantom Compass,Positive,,"TITLE: Auto Age: Standoff
GENRE: Action, Indie
DEVELOPER: Phantom Compass
PUBLISHER: Phantom Compass
RELEASE DATE: 21 Sep, 2017","21 Sep, 2017",Combat Racing Racing Driving PvP Shooter +,
Super Cat Herding: Totally Awesome Edition,,,,,,(16 reviews),ZoopTEK,ZoopTEK,Positive,,"TITLE: Super Cat Herding: Totally Awesome Edition
GENRE: Casual, Indie, Simulation
DEVELOPER: ZoopTEK
PUBLISHER: ZoopTEK
RELEASE DATE: 9 Mar, 2018","9 Mar, 2018",Simulation Sandbox Physics Funny Comedy +,
Thorne - Son of Slaves (Ep.2),Bundle info,,,,,(46 reviews),Thorne Games,Aldorlea Games,Mostly Positive,,"TITLE: Thorne - Son of Slaves (Ep.2)
GENRE: Action, Adventure, Indie, RPG, Strategy
DEVELOPER: Thorne Games
PUBLISHER: Aldorlea Games
FRANCHISE: Thorne
RELEASE DATE: 26 Aug, 2016","26 Aug, 2016",RPGMaker Indie Action RPG Adventure +,
Archibald's Adventures,Bundle info,,,,,(45 reviews),Rake in Grass,Rake in Grass,Positive,,"TITLE: Archibald's Adventures
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Rake in Grass
PUBLISHER: Rake in Grass
RELEASE DATE: 10 Jun, 2016","10 Jun, 2016",Indie Action Casual Adventure Platformer +,
Sweet Escape VR,,,,,,(39 reviews),"Reailty Smash, Inc.","Reality Smash, Inc.",Positive,,"TITLE: Sweet Escape VR
GENRE: Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, Simulation, Sports, Early Access
DEVELOPER: Reailty Smash, Inc.
PUBLISHER: Reality Smash, Inc.
RELEASE DATE: 20 Apr, 2016","20 Apr, 2016",Casual Indie Massively Multiplayer Racing +,
EXZEAL,Bundle info,,,,,(14 reviews),TRIANGLE SERVICE,Degica,Mostly Positive,,"TITLE: EXZEAL
GENRE: Action
DEVELOPER: TRIANGLE SERVICE
PUBLISHER: Degica
RELEASE DATE: 14 Jul, 2016","14 Jul, 2016",Action Shoot 'Em Up Arcade Bullet Hell +,
Tank Battle: North Africa,,,,,,(10 reviews),HexWar Games,HexWar Games,Positive,,"TITLE: Tank Battle: North Africa
GENRE: Strategy
DEVELOPER: HexWar Games
PUBLISHER: HexWar Games
RELEASE DATE: 12 Jul, 2016","12 Jul, 2016",Strategy World War II Hex Grid +,
Otherworld: Spring of Shadows Collector's Edition,,,,,,(11 reviews),Boomzap Entertainment,Big Fish Games,Positive,,"TITLE: Otherworld: Spring of Shadows Collector's Edition
GENRE: Adventure, Casual
DEVELOPER: Boomzap Entertainment
PUBLISHER: Big Fish Games
FRANCHISE: Otherworld
RELEASE DATE: 3 Jun, 2016","3 Jun, 2016",Adventure Casual Hidden Object +,
AcidPunk : Echoes of Doll City,,,,,,(24 reviews),GaelDK,Infiniverse,Positive,,"TITLE: AcidPunk : Echoes of Doll City
GENRE: Adventure, Indie, Early Access
DEVELOPER: GaelDK, Fabien Spiess (Sogaki), Serge Sentis (Aerosteak)
PUBLISHER: Infiniverse
RELEASE DATE: 4 Aug, 2016","4 Aug, 2016",Adventure Indie Cyberpunk Early Access VR +,59
Snow Fortress,"12,49€",,,,,(33 reviews),Mythical City Games,Mythical City Games,Positive,,"TITLE: Snow Fortress
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: Mythical City Games
PUBLISHER: Mythical City Games
RELEASE DATE: 16 Dec, 2016","16 Dec, 2016",Action VR Indie Casual Simulation +,
Mutant Mudds Super Challenge,,,,,,(13 reviews),Renegade Kid LLC,Nighthawk Interactive LLC,Positive,,"TITLE: Mutant Mudds Super Challenge
GENRE: Action, Adventure
DEVELOPER: Renegade Kid LLC
PUBLISHER: Nighthawk Interactive LLC
RELEASE DATE: 26 Jul, 2016","26 Jul, 2016",Action Adventure Platformer 2D +,
Vermillion Watch: Moorgate Accord Collector's Edition,Bundle info,,,,,(13 reviews),Eipix Entertainment,Big Fish Games,Positive,,"TITLE: Vermillion Watch: Moorgate Accord Collector's Edition
GENRE: Adventure, Casual
DEVELOPER: Eipix Entertainment
PUBLISHER: Big Fish Games
FRANCHISE: Vermillion Watch
RELEASE DATE: 23 Jun, 2016","23 Jun, 2016",Casual Adventure Hidden Object +,
Timore Inferno,Bundle info,,,,,(21 reviews),Vidas Salavejus,Vidas Salavejus,Positive,,"TITLE: Timore Inferno
GENRE: Action, Indie
DEVELOPER: Vidas Salavejus
PUBLISHER: Vidas Salavejus
FRANCHISE: Timore
RELEASE DATE: 1 Jun, 2016","1 Jun, 2016",Action Indie Horror +,
Fantasy Mosaics 14: Fourth Color,Bundle info,,,,,(23 reviews),Andy Jurko,Andy Jurko,Positive,,"TITLE: Fantasy Mosaics 14: Fourth Color
GENRE: Casual, Indie
DEVELOPER: Andy Jurko
PUBLISHER: Andy Jurko
RELEASE DATE: 29 Mar, 2016","29 Mar, 2016",Casual Indie Puzzle +,
Armed Against the Undead,,,,,,(28 reviews),Rank17,Rank17,Positive,,"TITLE: Armed Against the Undead
GENRE: Action, Adventure, Early Access
DEVELOPER: Rank17
PUBLISHER: Rank17
RELEASE DATE: 17 Jun, 2016","17 Jun, 2016",Action Adventure Early Access VR Zombies +,
Star Vikings Forever,Bundle info,,,,,(19 reviews),Rogue Snail,Akupara Games,Positive,,"TITLE: Star Vikings Forever
GENRE: Casual, Indie, RPG, Strategy
DEVELOPER: Rogue Snail
PUBLISHER: Akupara Games
FRANCHISE: Akupara Games
RELEASE DATE: 6 Oct, 2016","6 Oct, 2016",Singleplayer Strategy Tower Defense Funny +,
Playthings: VR Music Vacation,"0,79€",,,,,(10 reviews),Always & Forever Computer Entertainment,Always & Forever Computer Entertainment,Positive,,"TITLE: Playthings: VR Music Vacation
GENRE: Action, Adventure, Casual
DEVELOPER: Always & Forever Computer Entertainment
PUBLISHER: Always & Forever Computer Entertainment
RELEASE DATE: 24 Aug, 2016","24 Aug, 2016",Casual Action Adventure VR +,
Quell Zen,Bundle info,,,,,(43 reviews),Fallen Tree Games Ltd,Fallen Tree Games Ltd,Positive,,"TITLE: Quell Zen
GENRE: Indie
DEVELOPER: Fallen Tree Games Ltd
PUBLISHER: Fallen Tree Games Ltd
RELEASE DATE: 14 Jul, 2016","14 Jul, 2016",Indie Casual Relaxing Minimalist Logic +,
League of Evil,,,,,,(33 reviews),Ratalaika Games S.L.,Ratalaika Games S.L.,Positive,,"TITLE: League of Evil
GENRE: Action, Indie
DEVELOPER: Ratalaika Games S.L., Woblyware
PUBLISHER: Ratalaika Games S.L.
RELEASE DATE: 25 Oct, 2016","25 Oct, 2016",Action Indie Platformer Pixel Graphics +,
RPG World - Action RPG Maker,Bundle info,,,Free to Play,,(530 reviews),RaveyLarge,RaveyLarge,Mostly Positive,,"TITLE: RPG World - Action RPG Maker
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: RaveyLarge
PUBLISHER: RaveyLarge
RELEASE DATE: 17 Jul, 2020","17 Jul, 2020",Adventure RPG Action Multiplayer Indie +,
Has-Been Heroes,Bundle info,,,,,(245 reviews),Frozenbyte,GameTrust Games,Mostly Positive,,"TITLE: Has-Been Heroes
GENRE: Action, Indie, RPG, Strategy
DEVELOPER: Frozenbyte
PUBLISHER: GameTrust Games
RELEASE DATE: 28 Mar, 2017","28 Mar, 2017",Action Roguelike Strategy RPG Indie Action +,
Blortasia,"5,69€",,,,,(43 reviews),Shape Space VR,Mack Art Productions Inc,Positive,,"TITLE: Blortasia
GENRE: Casual, Indie
DEVELOPER: Shape Space VR
PUBLISHER: Mack Art Productions Inc
RELEASE DATE: 5 Jan, 2017","5 Jan, 2017",Indie Casual VR +,
Ultimate Booster Experience,"4,99€",,,,,(292 reviews),GexagonVR,GexagonVR,Mostly Positive,,"TITLE: Ultimate Booster Experience
GENRE: Action, Adventure, Casual, Simulation
DEVELOPER: GexagonVR
PUBLISHER: GexagonVR
FRANCHISE: GexagonVR
RELEASE DATE: 16 Apr, 2016","16 Apr, 2016",Simulation VR Casual Action Adventure +,
SturmFront - The Mutant War: Übel Edition,,,,,,(36 reviews),Andrade Games,Andrade Games,Positive,,"TITLE: SturmFront - The Mutant War: Übel Edition
GENRE: Action, Indie
DEVELOPER: Andrade Games
PUBLISHER: Andrade Games
RELEASE DATE: 11 Aug, 2017","11 Aug, 2017",Action Indie Gore Violent Nudity +,
The Agency of Anomalies: Mystic Hospital Collector's Edition,Bundle info,,,,,(10 reviews),Orneon,Big Fish Games,Positive,,"TITLE: The Agency of Anomalies: Mystic Hospital Collector's Edition
GENRE: Adventure, Casual
DEVELOPER: Orneon
PUBLISHER: Big Fish Games
FRANCHISE: The Agency of Anomalies
RELEASE DATE: 18 Jul, 2016","18 Jul, 2016",Adventure Casual Hidden Object +,
Dungeon Punks,,,,,,(12 reviews),Hyper Awesome Entertainment,Artix Entertainment,Positive,,"TITLE: Dungeon Punks
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Hyper Awesome Entertainment
PUBLISHER: Artix Entertainment
RELEASE DATE: 24 Aug, 2016","24 Aug, 2016",Action Indie Adventure RPG Beat 'em up +,
Patterna,"6,49€",,,Patterna Demo,,(31 reviews),Sebastian Schöner,Sebastian Schöner,Positive,,"TITLE: Patterna
GENRE: Indie
DEVELOPER: Sebastian Schöner
PUBLISHER: Sebastian Schöner
RELEASE DATE: 3 Oct, 2016","3 Oct, 2016",Difficult Logic Puzzle Relaxing Abstract +,
Secrets of Me,Bundle info,,,,,(39 reviews),Dogenzaka Lab,Dogenzaka Lab,Mostly Positive,,"TITLE: Secrets of Me
GENRE: Adventure
DEVELOPER: Dogenzaka Lab
PUBLISHER: Dogenzaka Lab
RELEASE DATE: 5 Oct, 2016","5 Oct, 2016",Adventure Otome Visual Novel Anime +,
Diamond Joyce and the Secret of Crystal Cave,Bundle info,,,,,(14 reviews),Rake in Grass,Rake in Grass,Positive,,"TITLE: Diamond Joyce and the Secret of Crystal Cave
GENRE: Adventure, Indie, Strategy
DEVELOPER: Rake in Grass
PUBLISHER: Rake in Grass
RELEASE DATE: 16 Sep, 2016","16 Sep, 2016",Adventure Indie Strategy Puzzle +,
Baseball Mogul Diamond,,,,,,(19 reviews),"Sports Mogul, Inc.","Sports Mogul, Inc.",Positive,,"TITLE: Baseball Mogul Diamond
GENRE: Casual, Simulation, Sports, Strategy
DEVELOPER: Sports Mogul, Inc.
PUBLISHER: Sports Mogul, Inc.
RELEASE DATE: 3 Apr, 2015","3 Apr, 2015",Sports Simulation Strategy Casual Baseball +,
Hidden Expedition: Amazon,Bundle info,,,,,(18 reviews),Big Fish Games,Big Fish Games,Mostly Positive,,"TITLE: Hidden Expedition: Amazon
GENRE: Casual, Indie
DEVELOPER: Big Fish Games
PUBLISHER: Big Fish Games
FRANCHISE: Hidden Expedition
RELEASE DATE: 19 Jun, 2008","19 Jun, 2008",Casual Indie Hidden Object +,
Lost in Harmony,,,,,,(22 reviews),Digixart,Dear Villagers,Positive,,"TITLE: Lost in Harmony
GENRE: Casual, Indie
DEVELOPER: Digixart
PUBLISHER: Dear Villagers
FRANCHISE: Dear Villagers
RELEASE DATE: 21 Jun, 2018","21 Jun, 2018",Indie Casual Music +,
Atlantis Sky Patrol,,,,,,(11 reviews),Big Fish Games,Big Fish Games,Positive,,"TITLE: Atlantis Sky Patrol
GENRE: Casual, Indie
DEVELOPER: Big Fish Games
PUBLISHER: Big Fish Games
RELEASE DATE: 23 Aug, 2006","23 Aug, 2006",Casual Indie Match 3 +,
MoonQuest,,,,,,(76 reviews),Wizard Mode,Wizard Mode,Mostly Positive,,"TITLE: MoonQuest
GENRE: Action, Adventure, Indie
DEVELOPER: Wizard Mode
PUBLISHER: Wizard Mode
RELEASE DATE: 25 Feb, 2020","25 Feb, 2020",Adventure Indie Action Roguelite 2D +,
"Max, an Autistic Journey",,,,,,(49 reviews),Professional Imagination,GPAC,Positive,,"TITLE: Max, an Autistic Journey
GENRE: Indie, RPG
DEVELOPER: Professional Imagination
PUBLISHER: GPAC
RELEASE DATE: 19 Aug, 2016","19 Aug, 2016",RPG Indie RPGMaker +,
Uprising 2: Lead and Destroy,,,,,,(12 reviews),Cyclone Studios,Ziggurat,Positive,,"TITLE: Uprising 2: Lead and Destroy
GENRE: Action, Strategy
DEVELOPER: Cyclone Studios
PUBLISHER: Ziggurat
RELEASE DATE: 31 Dec, 1998","31 Dec, 1998",Action Strategy +,
Fantastic Checkers 2,Bundle info,,,,,(12 reviews),EnsenaSoft,EnsenaSoft,Mixed,,"TITLE: Fantastic Checkers 2
GENRE: Casual, Strategy
DEVELOPER: EnsenaSoft
PUBLISHER: EnsenaSoft
RELEASE DATE: 18 Aug, 2016","18 Aug, 2016",Casual Strategy Board Game +,
Ellipsis,,,,,,(17 reviews),Salmi Games,Salmi Games,Positive,,"TITLE: Ellipsis
GENRE: Action, Indie
DEVELOPER: Salmi Games
PUBLISHER: Salmi Games
RELEASE DATE: 25 Jan, 2017","25 Jan, 2017",Action Indie Touch-Friendly Retro Bullet Hell +,
The Tale of Doris and the Dragon - Episode 1,Bundle info,,,,,(46 reviews),Arrogant Pixel,Arrogant Pixel,Positive,,"TITLE: The Tale of Doris and the Dragon - Episode 1
GENRE: Adventure, Indie
DEVELOPER: Arrogant Pixel
PUBLISHER: Arrogant Pixel
RELEASE DATE: 8 Sep, 2016","8 Sep, 2016",Casual Difficult Hidden Object Point & Click +,
Alchemic Jousts,,,,,,(21 reviews),Lunatic Pixels,Lunatic Pixels,Positive,,"TITLE: Alchemic Jousts
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: Lunatic Pixels
PUBLISHER: Lunatic Pixels
RELEASE DATE: 16 Dec, 2016","16 Dec, 2016",Action Indie Strategy Casual 2D +,
MineSweeper VR,"3,99€",,,,,(36 reviews),Funny Twins,Funny Twins,Positive,,"TITLE: MineSweeper VR
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: Funny Twins
PUBLISHER: Funny Twins
RELEASE DATE: 25 Aug, 2016","25 Aug, 2016",Indie Casual Simulation Action VR Puzzle +,
