title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Aleph Null,,,,,,,Aleph=Null,Aleph=Null,,,"TITLE: Aleph Null
GENRE: Action, Casual, Simulation, Early Access
DEVELOPER: Aleph=Null
PUBLISHER: Aleph=Null
RELEASE DATE: 15 Aug, 2016","15 Aug, 2016",Early Access Casual Simulation Action VR +,
Guardian of The Demon Valley,,,,,,(1 reviews),Lily Games,Himi Games,1 user reviews,,"TITLE: Guardian of The Demon Valley
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Lily Games
PUBLISHER: Himi Games
RELEASE DATE: 17 Oct, 2016","17 Oct, 2016",Action Adventure Indie Early Access VR +,
I Pay No Rent,"3,29€",,,,,(1 reviews),L&L Partner,L&L Technology,1 user reviews,,"TITLE: I Pay No Rent
GENRE: Action, Casual, Indie, Sports
DEVELOPER: L&L Partner
PUBLISHER: L&L Technology
RELEASE DATE: 15 May, 2018","15 May, 2018",Casual Action Indie Sports +,
Wild Arena,"0,99€",,,Wild Arena Demo,,(1 reviews),971 Games,971 Games,1 user reviews,,"TITLE: Wild Arena
GENRE: Action, Indie
DEVELOPER: 971 Games
PUBLISHER: 971 Games
RELEASE DATE: 23 Oct, 2016","23 Oct, 2016",Action Indie +,
Secret of The Lost Keys - Episode I: The Attack on Disred,"1,59€",,,Secret of The Lost Keys - Episode I: The Attack on Disred Demo,,(6 reviews),Jose Luis Escobar,Jose Luis Escobar,6 user reviews,,"TITLE: Secret of The Lost Keys - Episode I: The Attack on Disred
GENRE: Action, Adventure
DEVELOPER: Jose Luis Escobar
PUBLISHER: Jose Luis Escobar
FRANCHISE: Secret of The Lost Keys
RELEASE DATE: 6 Oct, 2020","6 Oct, 2020",Action Adventure Platformer 2D Platformer +,
Fish or Die,,,,,,(4 reviews),Thirsten Studios,Thirsten Studios,4 user reviews,,"TITLE: Fish or Die
GENRE: Casual, Indie, Sports, Strategy
DEVELOPER: Thirsten Studios
PUBLISHER: Thirsten Studios
RELEASE DATE: 15 Sep, 2016","15 Sep, 2016",Strategy Indie Casual Sports +,
Alpha Dog,,,,,,(8 reviews),Nocturne Games,Nocturne Games,8 user reviews,,"TITLE: Alpha Dog
GENRE: Action, Casual, Indie
DEVELOPER: Nocturne Games
PUBLISHER: Nocturne Games
RELEASE DATE: 30 Aug, 2019","30 Aug, 2019",Action Indie Casual +,
Forgotten Light,,,,,,,Luke Cripps,FellowPlayer,,,"TITLE: Forgotten Light
GENRE: Adventure, Indie, RPG
DEVELOPER: Luke Cripps
PUBLISHER: FellowPlayer
RELEASE DATE: 1 Nov, 2017","1 Nov, 2017",Adventure RPG Indie +,
Strange Lands,,,,,,(1 reviews),Aubercat,Aubercat,1 user reviews,,"TITLE: Strange Lands
GENRE: Adventure, Casual, Indie, Early Access
DEVELOPER: Aubercat
PUBLISHER: Aubercat
RELEASE DATE: 25 Jul, 2020
EARLY ACCESS RELEASE DATE: 25 Jul, 2020","25 Jul, 2020",Adventure Casual 2D Platformer Platformer +,7
Jumperbird,Bundle info,,,,,(3 reviews),Adato Games,Adato Games,3 user reviews,,"TITLE: Jumperbird
GENRE: Casual, Indie
DEVELOPER: Adato Games
PUBLISHER: Adato Games
RELEASE DATE: 17 Jul, 2020","17 Jul, 2020",Indie Casual Singleplayer 2D 2D Platformer +,
Gallows Choice,Bundle info,,,,,,Softwaves Mini,HandMade Games,,,"TITLE: Gallows Choice
GENRE: Casual, Indie, Strategy
DEVELOPER: Softwaves Mini
PUBLISHER: HandMade Games
FRANCHISE: HandMade Games
RELEASE DATE: 31 Aug, 2018","31 Aug, 2018",Casual Indie Strategy +,
Box Maze Extreme,,,,,,,GamersHype Productions,GamersHype Productions,,,"TITLE: Box Maze Extreme
GENRE: Action, Adventure, Casual, Indie, Strategy
DEVELOPER: GamersHype Productions
PUBLISHER: GamersHype Productions
RELEASE DATE: 5 Jul, 2018","5 Jul, 2018",Action Casual Indie Adventure Strategy +,
BoostBots VR,,,,,,,Sundermix LLC,Sundermix LLC,,,"TITLE: BoostBots VR
GENRE: Action, Casual, Indie, Simulation, Early Access
DEVELOPER: Sundermix LLC
PUBLISHER: Sundermix LLC
RELEASE DATE: 9 Aug, 2017","9 Aug, 2017",Action Indie Casual Simulation Early Access +,
Rotieer,,,,,,(1 reviews),Enzo Whyte,Enzo Whyte,1 user reviews,,"TITLE: Rotieer
GENRE: Casual, Indie
DEVELOPER: Enzo Whyte
PUBLISHER: Enzo Whyte
RELEASE DATE: 5 Mar, 2015","5 Mar, 2015",Indie Casual Puzzle Puzzle Platformer +,
Curiosaurios Club. Un viaje espacial,"0,79€",,,,,,Digital Monster Collective,Digital Monster Collective,,,"TITLE: Curiosaurios Club. Un viaje espacial
GENRE: Casual, Racing
DEVELOPER: Digital Monster Collective
PUBLISHER: Digital Monster Collective
RELEASE DATE: 28 Jan, 2021","28 Jan, 2021",Casual Arcade 2D Side Scroller Platformer +,
Three life,"1,59€",,,,,(8 reviews),unew,5th VR,8 user reviews,,"TITLE: Three life
GENRE: Action, Adventure, Casual, Indie, RPG, Simulation
DEVELOPER: unew
PUBLISHER: 5th VR
RELEASE DATE: 9 Aug, 2018","9 Aug, 2018",Adventure Indie Action Casual Simulation +,
Freyr's Love,,,,,,(4 reviews),Quince Games,Quince Studios,4 user reviews,,"TITLE: Freyr's Love
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Quince Games
PUBLISHER: Quince Studios
RELEASE DATE: 9 Apr, 2021
EARLY ACCESS RELEASE DATE: 9 Apr, 2021","9 Apr, 2021",Pixel Graphics Mythology 2D Singleplayer +,
Stallion Squad,,,,,,,Peekio,Peekio,,,"TITLE: Stallion Squad
GENRE: Adventure, Casual, Indie, Early Access
DEVELOPER: Peekio
PUBLISHER: Peekio
RELEASE DATE: Coming Soon!",Coming Soon!,Early Access Casual Adventure Building 3D +,8
Fly Away,,,,,,(3 reviews),Faceless Studios,Faceless Studios,3 user reviews,,"TITLE: Fly Away
GENRE: Casual, Indie, Simulation, Early Access
DEVELOPER: Faceless Studios
PUBLISHER: Faceless Studios
RELEASE DATE: 20 Mar, 2017","20 Mar, 2017",Indie Early Access Casual Simulation Flight +,
Isaac the Adventurer,,,,,,(4 reviews),Artisiti,Artisiti,4 user reviews,,"TITLE: Isaac the Adventurer
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Artisiti, Studio Vrtinec
PUBLISHER: Artisiti
RELEASE DATE: 2 Mar, 2015","2 Mar, 2015",Action Adventure Indie Casual Platformer +,
Galactic Fighters,"2,99€",,,Galactic Fighters Demo,,(4 reviews),StarworkGC,StarworkGC,4 user reviews,,"TITLE: Galactic Fighters
GENRE: Action, Indie
DEVELOPER: StarworkGC
PUBLISHER: StarworkGC
RELEASE DATE: 15 Sep, 2016","15 Sep, 2016",Action Indie Space Bullet Hell Early Access +,
IMM Defense 2,,,,,,(3 reviews),90E GAMES,90E GAMES,3 user reviews,,"TITLE: IMM Defense 2
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: 90E GAMES
PUBLISHER: 90E GAMES
FRANCHISE: IMM Defense
RELEASE DATE: 23 Jan, 2020","23 Jan, 2020",Strategy Action Indie Casual Simulation +,
Project Graviton,Bundle info,,,,,(9 reviews),Enter Main Loop,Enter Main Loop,9 user reviews,,"TITLE: Project Graviton
GENRE: Adventure, Casual, Indie
DEVELOPER: Enter Main Loop
PUBLISHER: Enter Main Loop
RELEASE DATE: 15 Feb, 2016","15 Feb, 2016",Indie Casual Adventure Platformer +,
The Tower: Last Stand,,,,,,(5 reviews),Martin Bammes,d/dx Labs,5 user reviews,,"TITLE: The Tower: Last Stand
GENRE: Action, Indie, Simulation
DEVELOPER: Martin Bammes, Yash Bangera, Matthew Barnes, Chloë Zeng, Ajinkya Dhote, Suwas Walve, Jon Do
PUBLISHER: d/dx Labs
RELEASE DATE: 26 Oct, 2016","26 Oct, 2016",Action Indie Simulation VR +,
Dim Glow,,,,,,(1 reviews),Fergus W,Fergus art,1 user reviews,,"TITLE: Dim Glow
GENRE: Casual, Indie
DEVELOPER: Fergus W
PUBLISHER: Fergus art
RELEASE DATE: 26 Jun, 2020","26 Jun, 2020",Top-Down Shooter Casual Physics 3D Indie +,
Super Goo Goo,,,,,,(9 reviews),Greg Lobanov,,9 user reviews,,"TITLE: Super Goo Goo
GENRE: Casual, Indie
DEVELOPER: Greg Lobanov
RELEASE DATE: 16 Apr, 2015","16 Apr, 2015",Indie Casual Great Soundtrack Cartoony +,
Duplexer,,,,,,(9 reviews),Vantage Games,Vantage Games,9 user reviews,,"TITLE: Duplexer
GENRE: Indie
DEVELOPER: Vantage Games
PUBLISHER: Vantage Games
RELEASE DATE: 29 Jan, 2016","29 Jan, 2016",Indie Puzzle Platformer First-Person Puzzle +,
Distant Nightmare - Virtual reality,"1,99€",,,,,(2 reviews),FoV,FoV,2 user reviews,,"TITLE: Distant Nightmare - Virtual reality
GENRE: Casual
DEVELOPER: FoV
PUBLISHER: FoV
RELEASE DATE: 30 Jun, 2017","30 Jun, 2017",Casual VR +,
Slingshot Hero VR,,,,,,,Amusitronix,Amusitronix,,,"TITLE: Slingshot Hero VR
GENRE: Simulation
DEVELOPER: Amusitronix
PUBLISHER: Amusitronix
RELEASE DATE: 31 Jul, 2017","31 Jul, 2017",Simulation VR +,
NEON GALAXY,,,,,,(3 reviews),Nicholas Backus,Nicholas Backus,3 user reviews,,"TITLE: NEON GALAXY
GENRE: Action, Indie
DEVELOPER: Nicholas Backus
PUBLISHER: Nicholas Backus
RELEASE DATE: 5 Jul, 2017","5 Jul, 2017",Action Indie +,
The Planet of the Vicious Creatures,,,,,,(4 reviews),Jorge Giner Cordero,Jorge Giner Cordero,4 user reviews,,"TITLE: The Planet of the Vicious Creatures
GENRE: Action, Adventure, Indie
DEVELOPER: Jorge Giner Cordero
PUBLISHER: Jorge Giner Cordero
RELEASE DATE: 5 Oct, 2016","5 Oct, 2016",Action Adventure Indie Platformer Retro +,
RANDOM rooms,,,,,,(2 reviews),Nefrace,Red twice potato,2 user reviews,,"TITLE: RANDOM rooms
GENRE: Action, Adventure, Indie
DEVELOPER: Nefrace
PUBLISHER: Red twice potato
RELEASE DATE: 12 Nov, 2018","12 Nov, 2018",Action Indie Adventure +,
Metal Banana,,,,,,,Snow Run Games,Snow Run Games,,,"TITLE: Metal Banana
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Snow Run Games
PUBLISHER: Snow Run Games
RELEASE DATE: 18 Nov, 2020","18 Nov, 2020",Casual Arcade 2D Top-Down Cute Action +,
Battle Of Worldviews,,,,,,(5 reviews),ARGames,Metal Fox,5 user reviews,,"TITLE: Battle Of Worldviews
GENRE: Indie, Strategy
DEVELOPER: ARGames
PUBLISHER: Metal Fox
RELEASE DATE: 26 Jul, 2018","26 Jul, 2018",Strategy Indie +,
Robot Female Hero 1,Bundle info,,,,,(1 reviews),Rocket Tech,Rocket Tech,1 user reviews,,"TITLE: Robot Female Hero 1
GENRE: RPG
DEVELOPER: Rocket Tech
PUBLISHER: Rocket Tech
FRANCHISE: Robot Female Hero
RELEASE DATE: 20 Oct, 2018","20 Oct, 2018",RPG RPGMaker +,
Josie's Tank,,,,,,,Cat Crate Games,Cat Crate Games,,,"TITLE: Josie's Tank
GENRE: Action, Indie, Strategy
DEVELOPER: Cat Crate Games
PUBLISHER: Cat Crate Games
RELEASE DATE: 21 Sep, 2019","21 Sep, 2019",Indie Action Strategy Female Protagonist 2D +,
NEKOPUGI,,,,,,(5 reviews),Stark.H,Akamaru Game,5 user reviews,,"TITLE: NEKOPUGI
GENRE: Action
DEVELOPER: Stark.H, OnioNoinO
PUBLISHER: Akamaru Game
RELEASE DATE: 7 Jan, 2020","7 Jan, 2020",Action Runner Cats Indie Side Scroller +,
Curfew,,,,,,(5 reviews),Lucas Liles,Nuke Game,5 user reviews,,"TITLE: Curfew
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Lucas Liles
PUBLISHER: Nuke Game
FRANCHISE: Nuke Game
RELEASE DATE: 15 Nov, 2018","15 Nov, 2018",Action Indie Casual Adventure +,
Entertainment Hero 2,,,,,,,Windzen,Windzen,,,"TITLE: Entertainment Hero 2
GENRE: Action, Indie
DEVELOPER: Windzen
PUBLISHER: Windzen
FRANCHISE: Entertainment Hero
RELEASE DATE: 1 Mar, 2020","1 Mar, 2020",Action Indie Platformer Fast-Paced +,
Yametei,,,,,,,K1Software,K1Software,,,"TITLE: Yametei
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: K1Software
PUBLISHER: K1Software
RELEASE DATE: 5 Feb, 2019","5 Feb, 2019",Action Indie Casual Simulation +,
Boxoku!,,,,,,(1 reviews),SoloRobo,SoloRobo,1 user reviews,,"TITLE: Boxoku!
GENRE: Casual
DEVELOPER: SoloRobo
PUBLISHER: SoloRobo
RELEASE DATE: 5 Mar, 2021","5 Mar, 2021",Match 3 Puzzle Battle Royale Arcade 3D +,
Prison Chainball Massacre,,,,,,(7 reviews),Svarog Studios,Back To Basics Gaming,7 user reviews,,"TITLE: Prison Chainball Massacre
GENRE: Action, Casual, Indie
DEVELOPER: Svarog Studios
PUBLISHER: Back To Basics Gaming
RELEASE DATE: 9 Nov, 2017","9 Nov, 2017",Action Indie Casual +,
Valletine against Darkne,,,,,,(1 reviews),Ederson Santos Da Silva,Ederson Santos Da Silva,1 user reviews,,"TITLE: Valletine against Darkne
GENRE: Adventure, Casual
DEVELOPER: Ederson Santos Da Silva
PUBLISHER: Ederson Santos Da Silva
RELEASE DATE: 7 Aug, 2020","7 Aug, 2020",Adventure Casual Platformer 2D Platformer +,
Robot Heroes,,,,,,(7 reviews),Heroes Productions,Heroes Productions,7 user reviews,,"TITLE: Robot Heroes
GENRE: Action, Indie
DEVELOPER: Heroes Productions
PUBLISHER: Heroes Productions
RELEASE DATE: 25 Aug, 2017","25 Aug, 2017",Action Indie +,
Hit The Hive,,,,,,(2 reviews),VOID VR,VOID VR,2 user reviews,,"TITLE: Hit The Hive
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: VOID VR
PUBLISHER: VOID VR
RELEASE DATE: 24 Aug, 2018","24 Aug, 2018",Action Casual Indie Simulation Strategy +,
HexiHashi,Bundle info,,,,,(9 reviews),NCC Moore,Devonian Interactive,9 user reviews,,"TITLE: HexiHashi
GENRE: Casual, Indie
DEVELOPER: NCC Moore, Steve McRae
PUBLISHER: Devonian Interactive
RELEASE DATE: 19 Jan, 2021","19 Jan, 2021",Casual Puzzle 2D Abstract Colorful Logic +,
幻想小镇危机,"0,79€",,,,,,sheen.games,sheen.games,,,"TITLE: 幻想小镇危机
GENRE: Action, Adventure, Casual, Indie, RPG
DEVELOPER: sheen.games
PUBLISHER: sheen.games
RELEASE DATE: 2 Mar, 2020","2 Mar, 2020",Action Indie Casual RPG Adventure +,
Highlight,,,,,,(6 reviews),Sven Nagel,Project Highlight,6 user reviews,,"TITLE: Highlight
GENRE: Indie
DEVELOPER: Sven Nagel, Sanja Flonk, Tim Veenstra, Dennis Drijver, Marissa Vollema, Guironey Coffi
PUBLISHER: Project Highlight
RELEASE DATE: 14 Jul, 2019","14 Jul, 2019",Indie Puzzle Pixel Graphics Mystery +,
Onager!,,,,,,(4 reviews),rusty games,rusty games,4 user reviews,,"TITLE: Onager!
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: rusty games
PUBLISHER: rusty games
RELEASE DATE: 22 Sep, 2017","22 Sep, 2017",Action Indie Casual Simulation +,
Into the Knight,,,,,,,Bit Gaming Studio,Bit Gaming Studio,,,"TITLE: Into the Knight
GENRE: Action, Indie
DEVELOPER: Bit Gaming Studio
PUBLISHER: Bit Gaming Studio
RELEASE DATE: 30 Apr, 2021","30 Apr, 2021",Action Singleplayer 2D Arcade Top-Down +,
Fold,,,,,,(4 reviews),Once A Bird,Once A Bird,4 user reviews,,"TITLE: Fold
GENRE: Casual, Indie
DEVELOPER: Once A Bird
PUBLISHER: Once A Bird
RELEASE DATE: 5 Mar, 2019","5 Mar, 2019",Casual Indie Puzzle +,
Stack & Crack,,,,,,(5 reviews),Jambav,Jambav,5 user reviews,,"TITLE: Stack & Crack
GENRE: Casual, Indie
DEVELOPER: Jambav
PUBLISHER: Jambav
RELEASE DATE: 12 Apr, 2018","12 Apr, 2018",Indie Casual Puzzle Minimalist +,
Quickshot,"2,99€",,,,,(3 reviews),Headroom.one,Headroom.one,3 user reviews,,"TITLE: Quickshot
GENRE: Action, Casual, Indie, Sports
DEVELOPER: Headroom.one
PUBLISHER: Headroom.one
RELEASE DATE: 12 Mar, 2018","12 Mar, 2018",Action Indie Casual Sports VR +,
Trooper 1,,,,,,(1 reviews),Marco Noordergraaf,2ForallGames,1 user reviews,,"TITLE: Trooper 1
GENRE: Action, Indie
DEVELOPER: Marco Noordergraaf
PUBLISHER: 2ForallGames
RELEASE DATE: 23 Oct, 2017","23 Oct, 2017",Action Indie 3D Vision Shooter Side Scroller +,
TurretMaster,,,,,,,Hikati Games,Hikati Games LLC,,,"TITLE: TurretMaster
GENRE: Indie, Strategy, Early Access
DEVELOPER: Hikati Games
PUBLISHER: Hikati Games LLC
RELEASE DATE: 28 Nov, 2017","28 Nov, 2017",Strategy Indie Early Access +,
TENKYU,,,,,,(2 reviews),keepgamesimple,keepgamesimple,2 user reviews,,"TITLE: TENKYU
GENRE: Action, Casual, Indie, Early Access
DEVELOPER: keepgamesimple
PUBLISHER: keepgamesimple
RELEASE DATE: 28 Mar, 2018","28 Mar, 2018",Action Indie Early Access Casual +,
The Next Day After Friday,"2,39€",,,,,(3 reviews),VR Friends,VR Friends,3 user reviews,,"TITLE: The Next Day After Friday
GENRE: Casual, Indie, Sports
DEVELOPER: VR Friends
PUBLISHER: VR Friends
RELEASE DATE: 30 Mar, 2018","30 Mar, 2018",Indie Casual Sports Nudity Funny VR +,
Star Clash,,,,,,(1 reviews),ZGame Studio,ZGame Studio,1 user reviews,,"TITLE: Star Clash
GENRE: Action, Casual, Indie
DEVELOPER: ZGame Studio
PUBLISHER: ZGame Studio
RELEASE DATE: 2 Mar, 2018","2 Mar, 2018",Action Indie Casual Space Shooter +,
Infection,,,,,,(8 reviews),ZGame Studio,ZGame Studio,8 user reviews,,"TITLE: Infection
GENRE: Casual, Indie, Strategy
DEVELOPER: ZGame Studio
PUBLISHER: ZGame Studio
RELEASE DATE: 8 Jan, 2020","8 Jan, 2020",Casual Indie Strategy Minimalist Puzzle +,
COLD DEPTH,,,,,,,B.A.G Team,B.A.G,,,"TITLE: COLD DEPTH
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: B.A.G Team
PUBLISHER: B.A.G
FRANCHISE: Etatus
RELEASE DATE: Nov 2021",Nov 2021,Early Access Adventure Simulation Exploration +,
Bullet Time,,,,,,(1 reviews),indiegames3000,indiegames3000,1 user reviews,,"TITLE: Bullet Time
GENRE: Action, Indie
DEVELOPER: indiegames3000
PUBLISHER: indiegames3000
RELEASE DATE: 21 Feb, 2021","21 Feb, 2021",Action Casual Strategy Arcade Shooter +,
SoM Soul Of Mask,,,,,,,Alain Perrin,Alain Perrin,,,"TITLE: SoM Soul Of Mask
GENRE: Indie
DEVELOPER: Alain Perrin
PUBLISHER: Alain Perrin
RELEASE DATE: 24 Nov, 2017","24 Nov, 2017",Indie +,
fEarth.128: An Unexpected Walk,,,,,,,Bilzivar,The Overall Angle,,,"TITLE: fEarth.128: An Unexpected Walk
GENRE: Adventure, Indie
DEVELOPER: Bilzivar
PUBLISHER: The Overall Angle
FRANCHISE: fEarth.128
RELEASE DATE: 12 Oct, 2020","12 Oct, 2020",Adventure 2D Platformer Puzzle Platformer 2D +,
Street Level: Windows Edition,,,,,,(5 reviews),Hyphema Studios,Hyphema Studios,5 user reviews,,"TITLE: Street Level: Windows Edition
GENRE: Strategy
DEVELOPER: Hyphema Studios
PUBLISHER: Hyphema Studios
RELEASE DATE: 6 Jun, 2018","6 Jun, 2018",Strategy Card Game Sci-fi Minimalist +,
Galaxia Conquestum,,,,,,(1 reviews),Alien Octopus Studio,Alien Octopus Studio,1 user reviews,,"TITLE: Galaxia Conquestum
GENRE: Casual, Indie, Strategy
DEVELOPER: Alien Octopus Studio
PUBLISHER: Alien Octopus Studio
RELEASE DATE: 1 Aug, 2013","1 Aug, 2013",Casual Strategy Indie +,
Sanitarium Rush,,,,,,(1 reviews),Splendortek,Splendortek,1 user reviews,,"TITLE: Sanitarium Rush
GENRE: Casual, Indie, Strategy
DEVELOPER: Splendortek
PUBLISHER: Splendortek
FRANCHISE: Splendortek
RELEASE DATE: 7 Aug, 2019","7 Aug, 2019",Casual Indie Strategy Puzzle Arcade 2D +,
Universe Quiz,,,,,,(4 reviews),VDApps,VDApps,4 user reviews,,"TITLE: Universe Quiz
GENRE: Casual, Indie
DEVELOPER: VDApps
PUBLISHER: VDApps
RELEASE DATE: 14 Feb, 2020","14 Feb, 2020",Indie Casual Space Trivia Education +,
Flappy Hypership Out of Control,,,,,,(2 reviews),Fun Infused Games,Fun Infused Games,2 user reviews,,"TITLE: Flappy Hypership Out of Control
GENRE: Action, Casual, Indie
DEVELOPER: Fun Infused Games
PUBLISHER: Fun Infused Games
FRANCHISE: Hypership Out of Control
RELEASE DATE: 1 Apr, 2020","1 Apr, 2020",Action Indie Casual Space 2D Funny +,
Space Flowers,,,,,,(1 reviews),Sssjim7,Sssjim7,1 user reviews,,"TITLE: Space Flowers
GENRE: Strategy
DEVELOPER: Sssjim7
PUBLISHER: Sssjim7
RELEASE DATE: 6 Apr, 2018","6 Apr, 2018",Strategy Indie Space RTS Adventure +,
BoxTheTop,,,,,,(1 reviews),Volkan Dagdelen,OXY GameLab,1 user reviews,,"TITLE: BoxTheTop
GENRE: Casual, Indie
DEVELOPER: Volkan Dagdelen, Fatih Turan
PUBLISHER: OXY GameLab
RELEASE DATE: 16 Jan, 2019","16 Jan, 2019",Casual Indie +,
P-BOT,,,,,,(3 reviews),Joshua Rooijakkers,Joshua Rooijakkers,3 user reviews,,"TITLE: P-BOT
GENRE: Casual, Indie
DEVELOPER: Joshua Rooijakkers
PUBLISHER: Joshua Rooijakkers
RELEASE DATE: 6 Mar, 2020
EARLY ACCESS RELEASE DATE: 13 Jan, 2020","6 Mar, 2020",Indie Casual Sci-fi Arcade Singleplayer +,
Bullynoid,,,,,,(2 reviews),DRAgame,DRAgame,2 user reviews,,"TITLE: Bullynoid
GENRE: Action, Casual, Indie
DEVELOPER: DRAgame
PUBLISHER: DRAgame
RELEASE DATE: 14 Mar, 2019","14 Mar, 2019",Action Indie Casual +,
Spinner Breaker,,,,,,,beans rolls,beans rolls,,,"TITLE: Spinner Breaker
GENRE: Casual, Indie
DEVELOPER: beans rolls
PUBLISHER: beans rolls
RELEASE DATE: 15 Jul, 2021","15 Jul, 2021",Casual Arcade Puzzle 2D Clicker Logic +,
