title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Underfire,,,,,,(19 reviews),Beribo Games,Beribo Games,Mostly Negative,,"TITLE: Underfire
GENRE: Action, Casual, Indie
DEVELOPER: Beribo Games, Rakarnov
PUBLISHER: Beribo Games
RELEASE DATE: 19 Jul, 2020","19 Jul, 2020",Action Casual Arcade Shooter FPS War +,
♞ The Tactics of War ♞,,,,,,(9 reviews),IK,♞ The Tactics of War ♞,9 user reviews,,"TITLE: ♞ The Tactics of War ♞
GENRE: Action, Casual, Indie, Simulation, Strategy, Early Access
DEVELOPER: IK, ♞ The Tactics of War ♞
PUBLISHER: ♞ The Tactics of War ♞
RELEASE DATE: 24 Sep, 2018","24 Sep, 2018",Action Strategy Simulation Indie RTS PvE +,
Rescuer,Bundle info,,,,,(1 reviews),GamesBraz,GamesBraz,1 user reviews,,"TITLE: Rescuer
GENRE: Action, Adventure, Casual, Indie, Strategy
DEVELOPER: GamesBraz
PUBLISHER: GamesBraz
FRANCHISE: Survivalism
RELEASE DATE: 6 Aug, 2021","6 Aug, 2021",Adventure Action Casual Strategy RTS +,
LGBT Color by Number for Adults,,,,,,(1 reviews),Peaksel,Peaksel,1 user reviews,,"TITLE: LGBT Color by Number for Adults
GENRE: Casual
DEVELOPER: Peaksel
PUBLISHER: Peaksel
RELEASE DATE: 26 Jul, 2021","26 Jul, 2021",Casual Point & Click Puzzle Clicker LGBTQ+ +,
Jack Keane 2 - The Fire Within,,,,,,(27 reviews),Deck 13,astragon Entertainment,Mostly Negative,,"TITLE: Jack Keane 2 - The Fire Within
GENRE: Adventure
DEVELOPER: Deck 13
PUBLISHER: astragon Entertainment
RELEASE DATE: 28 Jun, 2013","28 Jun, 2013",Adventure Point & Click +,
Small Press Tycoon,,,,,,(4 reviews),Inpatient Interactive,Inpatient Interactive,4 user reviews,,"TITLE: Small Press Tycoon
GENRE: Adventure, Casual, Indie, RPG, Simulation
DEVELOPER: Inpatient Interactive
PUBLISHER: Inpatient Interactive
RELEASE DATE: 3 May, 2021","3 May, 2021",Simulation Immersive Sim Point & Click 2D +,
My Lil Horror,Bundle info,,,,,(12 reviews),Tegridy Made Games,Tegridy Made Games,Mostly Negative,,"TITLE: My Lil Horror
GENRE: Action, Adventure, Indie
DEVELOPER: Tegridy Made Games
PUBLISHER: Tegridy Made Games
FRANCHISE: My Lil Horror
RELEASE DATE: 22 Jul, 2020","22 Jul, 2020",Action Survival FPS Horror 3D Zombies +,12
Despair,,,,,,"(1,441 reviews)",AGC,AGC,Mostly Negative,,"TITLE: Despair
GENRE: Action, Adventure, Indie
DEVELOPER: AGC
PUBLISHER: AGC
RELEASE DATE: 12 May, 2015","12 May, 2015",Indie Horror Action First-Person Adventure +,
Academy of Magic - Lair of the Beast,Bundle info,,,,,(6 reviews),e-FunSoft Games,HH-Games,6 user reviews,,"TITLE: Academy of Magic - Lair of the Beast
GENRE: Casual
DEVELOPER: e-FunSoft Games
PUBLISHER: HH-Games
FRANCHISE: Match3 Games
RELEASE DATE: 6 Mar, 2021","6 Mar, 2021",Casual Match 3 Arcade Puzzle Singleplayer +,6
Aim Bot,,,,,,(7 reviews),Reblexis Studio,Reblexis Studio,7 user reviews,,"TITLE: Aim Bot
GENRE: Action
DEVELOPER: Reblexis Studio
PUBLISHER: Reblexis Studio
RELEASE DATE: 20 May, 2021
EARLY ACCESS RELEASE DATE: 31 Dec, 2018","20 May, 2021",Action FPS Shooter Level Editor +,
Airport Simulator 2015,,,,,,(99 reviews),LinkSolutions Ltd.,rondomedia GmbH,Mostly Negative,,"TITLE: Airport Simulator 2015
GENRE: Simulation
DEVELOPER: LinkSolutions Ltd.
PUBLISHER: rondomedia GmbH
RELEASE DATE: 22 Apr, 2015","22 Apr, 2015",Simulation Singleplayer +,
Wave of Time,Bundle info,,,,,(8 reviews),Itera Laboratories,HH-Games,8 user reviews,,"TITLE: Wave of Time
GENRE: Adventure, Casual, Indie
DEVELOPER: Itera Laboratories
PUBLISHER: HH-Games
RELEASE DATE: 16 Sep, 2020","16 Sep, 2020",Casual Hidden Object Atmospheric Singleplayer +,5
Killbot,Bundle info,,,,,(73 reviews),nobodyshot,diman production,Mostly Negative,,"TITLE: Killbot
GENRE: Action, Adventure, Indie, Massively Multiplayer, Simulation
DEVELOPER: nobodyshot, diman production
PUBLISHER: diman production
RELEASE DATE: 10 Jul, 2016","10 Jul, 2016",Action Indie Massively Multiplayer Simulation +,
Industry Empire,,,,,,(169 reviews),Actalogic,rondomedia GmbH,Mostly Negative,,"TITLE: Industry Empire
GENRE: Simulation, Strategy
DEVELOPER: Actalogic
PUBLISHER: rondomedia GmbH
RELEASE DATE: 30 Jul, 2014","30 Jul, 2014",Simulation Strategy Management Economy +,
Love of Dragons,Bundle info,,,,,(3 reviews),Mikołaj Spychał,Mikołaj Spychał,3 user reviews,,"TITLE: Love of Dragons
GENRE: Casual, Indie, Simulation
DEVELOPER: Mikołaj Spychał
PUBLISHER: Mikołaj Spychał
FRANCHISE: Mikołaj Spychał
RELEASE DATE: 28 May, 2021","28 May, 2021",Visual Novel Dragons Medieval Fantasy Cute +,
Dooria,,,,,,(8 reviews),Paper Atom,Paper Atom,8 user reviews,,"TITLE: Dooria
GENRE: Indie
DEVELOPER: Paper Atom
PUBLISHER: Paper Atom
RELEASE DATE: 17 Jul, 2020","17 Jul, 2020",Puzzle Difficult Experimental Logic Indie +,
Edge of Space,"14,99€",,,,,"(1,941 reviews)",Handyman Studios,Reverb Triple XP,Mostly Negative,,"TITLE: Edge of Space
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Handyman Studios
PUBLISHER: Reverb Triple XP
RELEASE DATE: 17 Sep, 2015","17 Sep, 2015",Open World Survival Craft Sandbox Indie 2D +,
Dragon's Vengeance,,,,,,(5 reviews),Dream City Games,Dream City Games,5 user reviews,,"TITLE: Dragon's Vengeance
GENRE: Adventure, RPG
DEVELOPER: Dream City Games
PUBLISHER: Dream City Games
RELEASE DATE: 2 Aug, 2021","2 Aug, 2021",RPG JRPG Adventure Anime Fantasy +,
Masterspace,,,,,,(128 reviews),Mastertech,Mastertech,Mostly Negative,,"TITLE: Masterspace
GENRE: Action, Indie, RPG, Simulation
DEVELOPER: Mastertech
PUBLISHER: Mastertech
RELEASE DATE: 15 Jun, 2015","15 Jun, 2015",Action Simulation RPG Indie Space +,
Hacker Series,,,,,,(16 reviews),exosyphen studios,exosyphen studios,Mostly Negative,,"TITLE: Hacker Series
GENRE: Indie, Simulation, Strategy
DEVELOPER: exosyphen studios
PUBLISHER: exosyphen studios
RELEASE DATE: 28 Sep, 2016","28 Sep, 2016",Simulation Strategy Indie +,
The Feeble Files,,,,,,(11 reviews),Adventure Soft,MojoTouch,Positive,,"TITLE: The Feeble Files
GENRE: Adventure
DEVELOPER: Adventure Soft, MojoTouch
PUBLISHER: MojoTouch
RELEASE DATE: 14 Jun, 2021","14 Jun, 2021",Adventure Point & Click Exploration 2.5D 2D +,
Krakatoa,,,,,,(16 reviews),Splint Games,Splint Games,Mostly Negative,,"TITLE: Krakatoa
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Splint Games
PUBLISHER: Splint Games
RELEASE DATE: 11 Nov, 2020","11 Nov, 2020",Survival Horror Action-Adventure Cinematic FPS +,7
Opencast Mining,,,,,,(25 reviews),Summer League,Summer League,Mostly Negative,,"TITLE: Opencast Mining
GENRE: Indie, Strategy, Early Access
DEVELOPER: Summer League
PUBLISHER: Summer League
RELEASE DATE: 13 Dec, 2019
EARLY ACCESS RELEASE DATE: 13 Dec, 2019","13 Dec, 2019",Strategy Indie Mining Early Access Minimalist +,
Paranormal Stories,Bundle info,,,,,,e-FunSoft Games,HH-Games,,,"TITLE: Paranormal Stories
GENRE: Casual, Indie
DEVELOPER: e-FunSoft Games
PUBLISHER: HH-Games
FRANCHISE: Match3 Games
RELEASE DATE: 28 Sep, 2020","28 Sep, 2020",Casual Match 3 Arcade Cartoony Indie +,2
Obludia,Bundle info,,,,,(20 reviews),FobTi interactive,FobTi interactive,Mostly Negative,,"TITLE: Obludia
GENRE: Action, Indie
DEVELOPER: FobTi interactive
PUBLISHER: FobTi interactive
RELEASE DATE: 18 Jul, 2014","18 Jul, 2014",Action Indie Arcade Arena Shooter Horror +,
Vagrant Hearts Zero,Bundle info,,,,,(11 reviews),Warfare Studios,Warfare Studios,Mostly Negative,,"TITLE: Vagrant Hearts Zero
GENRE: Adventure, Casual, Indie, RPG, Strategy
DEVELOPER: Warfare Studios
PUBLISHER: Warfare Studios
FRANCHISE: Vagrant Hearts
RELEASE DATE: 28 Apr, 2017","28 Apr, 2017",Adventure RPG Casual Strategy Indie +,
The Slingshot VR,"1,59€",,,,,(21 reviews),Funny Twins,Funny Twins,Mostly Negative,,"TITLE: The Slingshot VR
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: Funny Twins
PUBLISHER: Funny Twins
RELEASE DATE: 6 Jul, 2016","6 Jul, 2016",Action Indie Casual Simulation VR +,
Hijacker Jack : ARCADE FMV,,,,,,(21 reviews),New IDEA Games,New IDEA Games,Mostly Negative,,"TITLE: Hijacker Jack : ARCADE FMV
GENRE: Action, Adventure, Indie, RPG, Simulation
DEVELOPER: New IDEA Games
PUBLISHER: New IDEA Games
RELEASE DATE: 8 Dec, 2020","8 Dec, 2020",FMV VR FPS Action-Adventure Story Rich +,5
Klepto,,,,,,(197 reviews),Meerkat Gaming,Meerkat Gaming,Mostly Negative,,"TITLE: Klepto
GENRE: Action, Indie, Simulation, Early Access
DEVELOPER: Meerkat Gaming
PUBLISHER: Meerkat Gaming
RELEASE DATE: 30 Jun, 2016","30 Jun, 2016",Early Access Simulation Action Indie Crime +,
Hollow,,,,,,(206 reviews),MMEU,Forever Entertainment S. A.,Mostly Negative,,"TITLE: Hollow
GENRE: Action, Adventure, Indie
DEVELOPER: MMEU
PUBLISHER: Forever Entertainment S. A.
RELEASE DATE: 16 Nov, 2017","16 Nov, 2017",Horror Nudity Gore Action Adventure FPS +,
Fairy Tower Defense,,,,,,(12 reviews),Educational Games,Educational Games,Mostly Negative,,"TITLE: Fairy Tower Defense
GENRE: Casual, Indie, Strategy
DEVELOPER: Educational Games
PUBLISHER: Educational Games
RELEASE DATE: 11 Sep, 2018","11 Sep, 2018",Casual Strategy Indie Tower Defense +,
School Idol,,,,,,(29 reviews),Fury Games Production,Fury Games Production,Mostly Negative,,"TITLE: School Idol
GENRE: Action, Adventure, Indie
DEVELOPER: Fury Games Production
PUBLISHER: Fury Games Production
RELEASE DATE: 10 Jul, 2018","10 Jul, 2018",Sexual Content Nudity Violent Adventure +,
Whispered Secrets: Dreadful Beauty Collector's Edition,Bundle info,,,,,(2 reviews),Grandma Studios,Big Fish Games,2 user reviews,,"TITLE: Whispered Secrets: Dreadful Beauty Collector's Edition
GENRE: Adventure, Casual
DEVELOPER: Grandma Studios
PUBLISHER: Big Fish Games
FRANCHISE: Whispered Secrets
RELEASE DATE: 8 Nov, 2019","8 Nov, 2019",Adventure Casual Hidden Object +,
Station 228,Bundle info,,,,,(22 reviews),Green-eyed Taxi,Narko Games,Mostly Negative,,"TITLE: Station 228
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Green-eyed Taxi
PUBLISHER: Narko Games
RELEASE DATE: 22 Nov, 2017","22 Nov, 2017",Casual Action Adventure Indie Gore +,
NBA 2KVR Experience,"14,99€",,,,,(14 reviews),Specular Interactive,2K,Mostly Negative,,"TITLE: NBA 2KVR Experience
GENRE: Casual, Sports
DEVELOPER: Specular Interactive
PUBLISHER: 2K
RELEASE DATE: 21 Nov, 2016","21 Nov, 2016",Casual Sports VR +,
Beast Quest,,,,,,(25 reviews),Torus Games,Maximum Games,Mostly Negative,,"TITLE: Beast Quest
GENRE: Action, Adventure, RPG
DEVELOPER: Torus Games
PUBLISHER: Maximum Games
RELEASE DATE: 13 Mar, 2018","13 Mar, 2018",Based On A Novel Family Friendly RPG Action +,
3d Engineers,,,,,,(20 reviews),Robert Dahlenburg,Dahlenburg,Mostly Negative,,"TITLE: 3d Engineers
GENRE: Simulation
DEVELOPER: Robert Dahlenburg
PUBLISHER: Dahlenburg
RELEASE DATE: 10 Feb, 2015","10 Feb, 2015",Simulation Building Physics Crafting Indie +,
Gamer Shop Simulator,,,,,Mixed,(70 reviews),DiamosDev,,Mixed,(12 reviews),"TITLE: Gamer Shop Simulator
GENRE: Adventure, Casual, Indie, Simulation
DEVELOPER: DiamosDev
PUBLISHER: DiamosDev
RELEASE DATE: 6 Nov, 2021
EARLY ACCESS RELEASE DATE: 13 Mar, 2020",,Indie Simulation Casual Adventure Building +,17
Clicker Warriors,,,,Free To Play,,(116 reviews),Open World Interactive,Open World Interactive,Mostly Negative,,"TITLE: Clicker Warriors
GENRE: Action, Adventure, Casual, Free to Play, Indie, RPG, Simulation, Strategy
DEVELOPER: Open World Interactive
PUBLISHER: Open World Interactive
RELEASE DATE: 22 Oct, 2019","22 Oct, 2019",Free to Play Casual RPG Indie Clicker +,
Better Late Than DEAD,,,,,,(594 reviews),Odin Game Studio,Excalibur Publishing,Mostly Negative,,"TITLE: Better Late Than DEAD
GENRE: Action, Adventure, Indie
DEVELOPER: Odin Game Studio
PUBLISHER: Excalibur Publishing
RELEASE DATE: 3 Mar, 2016","3 Mar, 2016",Survival Open World Multiplayer Crafting +,
Let's Learn Janggi (Korean Chess),Bundle info,,,,,(1 reviews),Dr. Cyril Splutterworth,Dr. Cyril Splutterworth,1 user reviews,,"TITLE: Let's Learn Janggi (Korean Chess)
GENRE: Strategy
DEVELOPER: Dr. Cyril Splutterworth
PUBLISHER: Dr. Cyril Splutterworth
RELEASE DATE: 15 May, 2021","15 May, 2021",Strategy Chess Board Game Turn-Based Tactics +,
Airline Director 2 - Tycoon Game,,,,,,(58 reviews),Joona Vartiainen,Joona Vartiainen,Mostly Negative,,"TITLE: Airline Director 2 - Tycoon Game
GENRE: Indie, Simulation, Strategy
DEVELOPER: Joona Vartiainen
PUBLISHER: Joona Vartiainen
RELEASE DATE: 2 May, 2016","2 May, 2016",Indie Simulation Strategy +,
Prodigy Tactics,,,,,,(140 reviews),Hanakai Studio,Forever Entertainment S. A.,Mostly Negative,,"TITLE: Prodigy Tactics
GENRE: Action, Adventure, Casual, RPG, Strategy
DEVELOPER: Hanakai Studio
PUBLISHER: Forever Entertainment S. A., Ultimate Games S.A.
RELEASE DATE: 28 Sep, 2018","28 Sep, 2018",Strategy Adventure Action Casual Tactical +,
The Purge Man,"3,99€",,,,,(31 reviews),The Purge Man,The Purge Man,Mostly Negative,,"TITLE: The Purge Man
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: The Purge Man
PUBLISHER: The Purge Man
RELEASE DATE: 1 Jun, 2019
EARLY ACCESS RELEASE DATE: 15 Jul, 2019","1 Jun, 2019",Action Indie Simulation Adventure Gore +,
太平洋之嵐6 ～ 史上最大的激戰諾曼第攻防戰! Pacific Storm 6 - Battle for Normandy,,,,,,(14 reviews),SystemSoft Alpha Cooperation,英特衛多媒體股份有限公司,Mostly Negative,,"TITLE: 太平洋之嵐6 ～ 史上最大的激戰諾曼第攻防戰! Pacific Storm 6 - Battle for Normandy
GENRE: Action, Simulation, Strategy
DEVELOPER: SystemSoft Alpha Cooperation
PUBLISHER: 英特衛多媒體股份有限公司
FRANCHISE: 太平洋之嵐系列
RELEASE DATE: 30 Nov, 2018","30 Nov, 2018",Simulation Strategy Action Wargame Indie +,
Iron Wings,,,,,,(69 reviews),Naps Team,Naps Team,Mostly Negative,,"TITLE: Iron Wings
DEVELOPER: Naps Team
PUBLISHER: Naps Team
RELEASE DATE: 31 May, 2017","31 May, 2017",Flight World War II Action Simulation War +,
Dream Mirror,"12,49€",,,,,(1 reviews),Dream Mirror,Dream Mirror,1 user reviews,,"TITLE: Dream Mirror
GENRE: Action, Adventure, Casual, Simulation
DEVELOPER: Dream Mirror
PUBLISHER: Dream Mirror
RELEASE DATE: 24 Jul, 2021","24 Jul, 2021",Exploration Immersive Sim FPS Puzzle VR +,10
Long Car Journey - A road trip game,,,,,,(17 reviews),Huge,Huge,Mostly Negative,,"TITLE: Long Car Journey - A road trip game
GENRE: Action, Adventure, Casual, Indie, Racing, Simulation, Early Access
DEVELOPER: Huge
PUBLISHER: Huge
RELEASE DATE: 4 Jun, 2020
EARLY ACCESS RELEASE DATE: 4 Jun, 2020","4 Jun, 2020",Casual Racing Action Adventure Simulation +,
M.U.D. TV,,,,,,(125 reviews),Realmforge Studios,Kalypso Media Digital,Mostly Negative,,"TITLE: M.U.D. TV
GENRE: Simulation, Strategy
DEVELOPER: Realmforge Studios
PUBLISHER: Kalypso Media Digital
FRANCHISE: M.U.D. TV
RELEASE DATE: 19 Apr, 2010","19 Apr, 2010",Simulation Strategy Management +,
NightZ,,,,,,(87 reviews),Asset Flip Studio,Asset Flip Studio,Mostly Negative,,"TITLE: NightZ
GENRE: Action, Adventure, Indie
DEVELOPER: Asset Flip Studio
PUBLISHER: Asset Flip Studio
RELEASE DATE: 14 Feb, 2017","14 Feb, 2017",Multiplayer PvP Zombies Crafting Building +,
Incredible Dracula: Legacy of the Valkyries,Bundle info,,,,,(8 reviews),Game Mixer,Alawar Entertainment,8 user reviews,,"TITLE: Incredible Dracula: Legacy of the Valkyries
GENRE: Adventure, Casual, Indie, Strategy
DEVELOPER: Game Mixer
PUBLISHER: Alawar Entertainment
FRANCHISE: Alawar Entertainment
RELEASE DATE: 16 Jun, 2021","16 Jun, 2021",Strategy Casual Time Management Tutorial +,
Motorama,,,,,,(74 reviews),251 Games,KISS ltd,Mostly Negative,,"TITLE: Motorama
GENRE: Action, Racing
DEVELOPER: 251 Games
PUBLISHER: KISS ltd
RELEASE DATE: 21 Nov, 2014","21 Nov, 2014",Racing Action Simulation +,
Unholy Alliance - Tower Defense,"7,39€",,,Download,,(2 reviews),Mutasim Nadeem,Mutasim Games,2 user reviews,,"TITLE: Unholy Alliance - Tower Defense
GENRE: Action, Indie, Strategy
DEVELOPER: Mutasim Nadeem
PUBLISHER: Mutasim Games
FRANCHISE: Unholy Alliance
RELEASE DATE: 31 Aug, 2021","31 Aug, 2021",Strategy Tower Defense Action Indie 2D +,
Lost Artifacts: Frozen Queen,Bundle info,,,,,(15 reviews),GameOn Production,8Floor,Mostly Negative,,"TITLE: Lost Artifacts: Frozen Queen
GENRE: Casual, Indie, Strategy
DEVELOPER: GameOn Production
PUBLISHER: 8Floor
RELEASE DATE: 19 Sep, 2019","19 Sep, 2019",Casual Indie Strategy +,
Mars or Die!,,,,,,(27 reviews),34BigThings srl,34BigThings srl,Mostly Negative,,"TITLE: Mars or Die!
GENRE: Action, Indie, Strategy
DEVELOPER: 34BigThings srl
PUBLISHER: 34BigThings srl
RELEASE DATE: 13 Jul, 2018","13 Jul, 2018",Strategy Action Indie Tower Defense Space +,
W4RR-i/o-RS,Bundle info,,,,,(11 reviews),Xitilon,Xitilon,Mostly Negative,,"TITLE: W4RR-i/o-RS
GENRE: Indie, Simulation
DEVELOPER: Xitilon
PUBLISHER: Xitilon
RELEASE DATE: 29 Nov, 2017","29 Nov, 2017",Indie Simulation Singleplayer Interactive Fiction +,
Kick-Ass 2,,,,,,(83 reviews),Freedom Factory,United Independent Entertainment GmbH,Mostly Negative,,"TITLE: Kick-Ass 2
GENRE: Action
DEVELOPER: Freedom Factory
PUBLISHER: United Independent Entertainment GmbH
RELEASE DATE: 15 Aug, 2014","15 Aug, 2014",Action Superhero Beat 'em up Comedy +,
Warsworn: DRAGON OF JAPAN - EMPIRE EDITION,,,,,,(23 reviews),Intersky Studios,Intersky Studios,Mostly Negative,,"TITLE: Warsworn: DRAGON OF JAPAN - EMPIRE EDITION
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: Intersky Studios
PUBLISHER: Intersky Studios
RELEASE DATE: 20 Jan, 2020
EARLY ACCESS RELEASE DATE: 21 Jan, 2020","20 Jan, 2020",Strategy Indie Casual Real Time Tactics War +,
Puzzles and Board Games Mega Collection,Bundle info,,,,,(10 reviews),Gunnar Games,Gunnar Games,Mixed,,"TITLE: Puzzles and Board Games Mega Collection
GENRE: Casual
DEVELOPER: Gunnar Games
PUBLISHER: Gunnar Games
RELEASE DATE: 25 Jul, 2018","25 Jul, 2018",Tabletop Casual Board Game +,
Movie Studio Boss: The Sequel,"9,99€",,,Download,,(49 reviews),Eddy & Gary & Friends,,Mostly Negative,,"TITLE: Movie Studio Boss: The Sequel
GENRE: Casual, Indie, Simulation
DEVELOPER: Eddy & Gary & Friends
RELEASE DATE: 17 Dec, 2014","17 Dec, 2014",Simulation Casual Indie +,
Into the Stars,"19,99€",,,,,(376 reviews),Fugitive Games,Iceberg Interactive,Mostly Negative,,"TITLE: Into the Stars
GENRE: Action, Adventure, Indie, Simulation, Strategy
DEVELOPER: Fugitive Games
PUBLISHER: Iceberg Interactive
FRANCHISE: Iceberg Interactive
RELEASE DATE: 4 Mar, 2016","4 Mar, 2016",Simulation Strategy Space Indie Adventure +,
Past Cure,,,,,,(31 reviews),Phantom 8 Studio,Phantom 8 Studio,Mostly Negative,,"TITLE: Past Cure
GENRE: Action, Indie
DEVELOPER: Phantom 8 Studio
PUBLISHER: Phantom 8 Studio
RELEASE DATE: 23 Feb, 2018","23 Feb, 2018",Action Indie Horror Thriller +,
Alchemy Classic,,,,,,(11 reviews),Niasoft,Niasoft,Mostly Negative,,"TITLE: Alchemy Classic
GENRE: Casual, Indie
DEVELOPER: Niasoft
PUBLISHER: Niasoft
RELEASE DATE: 27 Oct, 2018","27 Oct, 2018",Casual Indie Puzzle +,
Onikira - Demon Killer,Package info,,,,,(165 reviews),Digital Furnace Games,Headup Games,Mostly Negative,,"TITLE: Onikira - Demon Killer
GENRE: Action, Adventure, Indie
DEVELOPER: Digital Furnace Games
PUBLISHER: Headup Games
RELEASE DATE: 27 Aug, 2015","27 Aug, 2015",Action Adventure Indie Platformer 2D +,
FEAR background,Bundle info,,,,,(9 reviews),Night Revenge,Piece Of Voxel,9 user reviews,,"TITLE: FEAR background
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: Night Revenge
PUBLISHER: Piece Of Voxel
RELEASE DATE: 8 Jul, 2021","8 Jul, 2021",Horror Exploration Dynamic Narration 3D +,
DinerTown Detective Agency™,,,,,,(16 reviews),Absolutist Ltd.,PlayFirst,Mostly Negative,,"TITLE: DinerTown Detective Agency™
GENRE: Casual
DEVELOPER: Absolutist Ltd.
PUBLISHER: PlayFirst
RELEASE DATE: 27 Jul, 2009","27 Jul, 2009",Hidden Object +,
