title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Blasteron,,,,,,(2 reviews),Bunny on Caffeine LLC,Bunny on Caffeine LLC,2 user reviews,,"TITLE: Blasteron
GENRE: Action, Indie
DEVELOPER: Bunny on Caffeine LLC
PUBLISHER: Bunny on Caffeine LLC
RELEASE DATE: 9 Nov, 2017","9 Nov, 2017",Action Indie Shoot 'Em Up Twin Stick Shooter +,
The Scrungeon Depths,,,,,,(7 reviews),When's Lunch? Games,When's Lunch? Games,7 user reviews,,"TITLE: The Scrungeon Depths
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: When's Lunch? Games
PUBLISHER: When's Lunch? Games
RELEASE DATE: 8 Nov, 2017","8 Nov, 2017",Adventure Indie Gore Action Violent RPG +,
Alien Invasion 3d,Bundle info,,,,,(1 reviews),Jim Dex,Jim Dex,1 user reviews,,"TITLE: Alien Invasion 3d
GENRE: Action, Indie
DEVELOPER: Jim Dex
PUBLISHER: Jim Dex
RELEASE DATE: 21 Mar, 2018","21 Mar, 2018",Action Indie +,
quadrantica,,,,,,(6 reviews),Cerebral Division,Cerebral Division,6 user reviews,,"TITLE: quadrantica
GENRE: Casual, Indie
DEVELOPER: Cerebral Division
PUBLISHER: Cerebral Division
RELEASE DATE: 6 Apr, 2018","6 Apr, 2018",Indie Casual Puzzle Atmospheric Colorful +,
Virality,,,,,,(3 reviews),Nicola Mari,Pulsarnik Productions,3 user reviews,,"TITLE: Virality
GENRE: Action, Adventure
DEVELOPER: Nicola Mari
PUBLISHER: Pulsarnik Productions
RELEASE DATE: 30 Oct, 2017","30 Oct, 2017",Action Adventure +,
BigBoy - Visual Novel,,,,,,,Mete Ozguz,Mete Ozguz,,,"TITLE: BigBoy - Visual Novel
GENRE: Adventure, Casual, Indie
DEVELOPER: Mete Ozguz
PUBLISHER: Mete Ozguz
FRANCHISE: BigBoy - Visual Novel
RELEASE DATE: 23 Jun, 2018","23 Jun, 2018",Indie Gore Violent Adventure Casual +,
Distant castle,,,,,,(1 reviews),chaos,chaos,1 user reviews,,"TITLE: Distant castle
GENRE: Action, Adventure, Casual, Indie, RPG
DEVELOPER: chaos
PUBLISHER: chaos
RELEASE DATE: 28 Apr, 2018","28 Apr, 2018",Action Casual Adventure RPG Indie +,
HeadSquare - Multiplayer VR Ball Game,"1,99€",,,,,(1 reviews),Made In Holo,Made In Point,1 user reviews,,"TITLE: HeadSquare - Multiplayer VR Ball Game
GENRE: Action, Sports
DEVELOPER: Made In Holo
PUBLISHER: Made In Point
RELEASE DATE: 28 Nov, 2017","28 Nov, 2017",Action Sports VR +,
Skyraine,,,,,,(1 reviews),DHTstudios LLC,DHTstudios LLC,1 user reviews,,"TITLE: Skyraine
GENRE: Indie, Strategy
DEVELOPER: DHTstudios LLC
PUBLISHER: DHTstudios LLC
RELEASE DATE: 1 Sep, 2017","1 Sep, 2017",Strategy Indie Platformer +,
Doom of the Clawn,,,,,,(5 reviews),1scGames,Tize Game Studio,5 user reviews,,"TITLE: Doom of the Clawn
GENRE: Action, Adventure, Casual, Indie, Simulation
DEVELOPER: 1scGames
PUBLISHER: Tize Game Studio
RELEASE DATE: 6 Feb, 2020","6 Feb, 2020",Action Indie Casual Simulation Adventure +,
OutBreak: The Escape,,,,,,(5 reviews),Daimen Gaming,Daimen Gaming,5 user reviews,,"TITLE: OutBreak: The Escape
GENRE: Action, Indie
DEVELOPER: Daimen Gaming
PUBLISHER: Daimen Gaming
RELEASE DATE: 28 Dec, 2017","28 Dec, 2017",Action Indie Violent +,
Fur Up,,,,,,(3 reviews),Snowflurry Entertainment,Snowflurry Entertainment,3 user reviews,,"TITLE: Fur Up
GENRE: Action, Casual, Indie
DEVELOPER: Snowflurry Entertainment
PUBLISHER: Snowflurry Entertainment
RELEASE DATE: 31 Aug, 2017","31 Aug, 2017",Action Indie Casual +,
Stabby Machine,,,,,,(1 reviews),Challenge Yourself Gaming,Challenge Yourself Productions,1 user reviews,,"TITLE: Stabby Machine
GENRE: Action, Indie, Strategy
DEVELOPER: Challenge Yourself Gaming
PUBLISHER: Challenge Yourself Productions
RELEASE DATE: 31 Jul, 2018","31 Jul, 2018",Action Indie Strategy +,
Jack & the cat,,,,,,(1 reviews),nickar82,NAK games,1 user reviews,,"TITLE: Jack & the cat
GENRE: Action, Casual, Indie
DEVELOPER: nickar82
PUBLISHER: NAK games
RELEASE DATE: 21 Aug, 2017","21 Aug, 2017",Action Indie Casual Platformer Co-op +,
The Rising of the Rose Ocelot,,,,,,(1 reviews),Jakob Hild,Jakob Hild,1 user reviews,,"TITLE: The Rising of the Rose Ocelot
GENRE: Adventure, Casual, RPG
DEVELOPER: Jakob Hild
PUBLISHER: Jakob Hild
RELEASE DATE: 2 Feb, 2018","2 Feb, 2018",Adventure Casual RPG +,
Samba Shooter,,,,,,(2 reviews),Snowdrop Lab,Snowdrop Lab,2 user reviews,,"TITLE: Samba Shooter
GENRE: Action, Indie
DEVELOPER: Snowdrop Lab
PUBLISHER: Snowdrop Lab
FRANCHISE: Snowdrop Lab
RELEASE DATE: 18 Apr, 2018","18 Apr, 2018",Action Indie +,
Sorcerer's Path,,,,,,,Spencer Brown,Spencer Brown,,,"TITLE: Sorcerer's Path
GENRE: Action, Adventure
DEVELOPER: Spencer Brown, Lisa Shackleford, Julian Beutel, Matt Dulemba, Justin Greenly
PUBLISHER: Spencer Brown
RELEASE DATE: 5 Mar, 2018","5 Mar, 2018",Action Adventure +,
The Mechanical Room VR,"1,59€",,,,,,MASH Virtual,MASH Virtual,,,"TITLE: The Mechanical Room VR
GENRE: Action
DEVELOPER: MASH Virtual
PUBLISHER: MASH Virtual
RELEASE DATE: 15 Jun, 2017","15 Jun, 2017",Action VR +,
Daydream,,,,,,,Rohit Joshi,Indie1Up,,,"TITLE: Daydream
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: Rohit Joshi
PUBLISHER: Indie1Up
RELEASE DATE: 25 Dec, 2018","25 Dec, 2018",Casual Action Indie Strategy +,
Space Fighters,"1,59€",,,Up to 30 minutes of gameplay!,,,ZeroByter Games,ZeroByter Games,,,"TITLE: Space Fighters
GENRE: Action, Indie
DEVELOPER: ZeroByter Games
PUBLISHER: ZeroByter Games
RELEASE DATE: 2 Apr, 2018","2 Apr, 2018",Action Indie Space Sci-fi Multiplayer +,
Sounds of Music,,,,,,,Kevin Paek,Kevin Paek,,,"TITLE: Sounds of Music
GENRE: Casual, Indie
DEVELOPER: Kevin Paek
PUBLISHER: Kevin Paek
RELEASE DATE: 6 Dec, 2017","6 Dec, 2017",Indie Casual +,
Sail Ships,,,,,,(2 reviews),Dhause,Dhause,2 user reviews,,"TITLE: Sail Ships
GENRE: Indie
DEVELOPER: Dhause
PUBLISHER: Dhause
RELEASE DATE: 4 Jun, 2018","4 Jun, 2018",Indie Casual Naval Sailing Strategy 3D +,
Spadyssey,,,,,,,MOGO,MOGO,,,"TITLE: Spadyssey
GENRE: Casual, Indie, Racing
DEVELOPER: MOGO
PUBLISHER: MOGO
RELEASE DATE: 12 Mar, 2018","12 Mar, 2018",Indie Casual Racing +,
Dragon Iris,,,,,,(2 reviews),Leonardo M A Silva,Consttelattions,2 user reviews,,"TITLE: Dragon Iris
GENRE: Indie, RPG, Strategy
DEVELOPER: Leonardo M A Silva
PUBLISHER: Consttelattions
FRANCHISE: Dragon Iris
RELEASE DATE: 1 Feb, 2019","1 Feb, 2019",RPG Indie Strategy Singleplayer RPGMaker +,
Corpse Mob,,,,,,(3 reviews),Organic Robot Games,Organic Robot Games,3 user reviews,,"TITLE: Corpse Mob
GENRE: Action, Indie
DEVELOPER: Organic Robot Games
PUBLISHER: Organic Robot Games
RELEASE DATE: 4 Jun, 2018","4 Jun, 2018",Indie Action Blood 2D Twin Stick Shooter +,
Lightform,Bundle info,,,,,(5 reviews),Shadow Motion,Shadow Motion,5 user reviews,,"TITLE: Lightform
GENRE: Adventure, Indie
DEVELOPER: Shadow Motion
PUBLISHER: Shadow Motion
RELEASE DATE: 19 Feb, 2018","19 Feb, 2018",Indie Adventure Puzzle 2D Mystery Dark +,
Drifting Cloud,,,,,,(5 reviews),Rowan Douglas,ROWAN FUTURE,5 user reviews,,"TITLE: Drifting Cloud
GENRE: Action, Indie
DEVELOPER: Rowan Douglas
PUBLISHER: ROWAN FUTURE
RELEASE DATE: 27 Apr, 2018","27 Apr, 2018",Arcade Multiplayer Action PvP Relaxing +,
Mad Mustache,,,,,,(1 reviews),HotFoodGames,HotFoodGames,1 user reviews,,"TITLE: Mad Mustache
GENRE: Indie
DEVELOPER: HotFoodGames
PUBLISHER: HotFoodGames
RELEASE DATE: 7 Jun, 2021","7 Jun, 2021",Action Roguelike Dungeon Crawler Indie 2D +,
XBall Champion,,,,,,(2 reviews),Sky Coder,Sky Coder,2 user reviews,,"TITLE: XBall Champion
GENRE: Sports
DEVELOPER: Sky Coder
PUBLISHER: Sky Coder
RELEASE DATE: 12 Feb, 2018","12 Feb, 2018",Sports +,
Boons Farm,Bundle info,,,,,(8 reviews),WoahStudiosus,WoahStudiosus,8 user reviews,,"TITLE: Boons Farm
GENRE: Action, Casual, Indie
DEVELOPER: WoahStudiosus
PUBLISHER: WoahStudiosus
RELEASE DATE: 16 Aug, 2018","16 Aug, 2018",Action Indie Casual First-Person Zombies +,
Army of Squirrels,,,,,,(5 reviews),Jumibois,Spawn Point OSK,5 user reviews,,"TITLE: Army of Squirrels
GENRE: Indie, Strategy
DEVELOPER: Jumibois
PUBLISHER: Spawn Point OSK
RELEASE DATE: 27 Feb, 2018","27 Feb, 2018",Strategy Indie Puzzle Turn-Based Robots +,
Dangerous Orbit,,,,,,,spectrobyte,spectrobyte,,,"TITLE: Dangerous Orbit
GENRE: Action, Casual, Indie
DEVELOPER: spectrobyte
PUBLISHER: spectrobyte
RELEASE DATE: 25 Jan, 2019","25 Jan, 2019",Action Indie Casual +,
Rock'n Cow,,,,,,(7 reviews),Igor Silva Batista,MJMac,7 user reviews,,"TITLE: Rock'n Cow
GENRE: Action, Strategy
DEVELOPER: Igor Silva Batista
PUBLISHER: MJMac
RELEASE DATE: 31 Aug, 2020","31 Aug, 2020",Beat 'em up Top-Down Shooter Real Time Tactics +,
80S escape,,,,,,(3 reviews),JK,JK,3 user reviews,,"TITLE: 80S escape
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: JK
PUBLISHER: JK
RELEASE DATE: 5 May, 2020","5 May, 2020",Action Indie RPG Adventure FPS Violent +,
Outline,,,,,,(7 reviews),XiNFiNiTY Games,,7 user reviews,,"TITLE: Outline
GENRE: Action, Casual, Indie
DEVELOPER: XiNFiNiTY Games
RELEASE DATE: 23 Mar, 2018","23 Mar, 2018",Casual Action Indie Puzzle 2D Arcade +,
Hoarding Simulator,Bundle info,,,,,(2 reviews),Ryan Carlos,Ryan Carlos,2 user reviews,,"TITLE: Hoarding Simulator
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: Ryan Carlos
PUBLISHER: Ryan Carlos
RELEASE DATE: 24 Nov, 2019","24 Nov, 2019",Action Indie Casual Simulation +,6
IsoBoom,,,,,,(5 reviews),Thial,Thial,5 user reviews,,"TITLE: IsoBoom
GENRE: Casual, Indie
DEVELOPER: Thial
PUBLISHER: Thial
RELEASE DATE: 14 Aug, 2017","14 Aug, 2017",Casual Indie Puzzle Isometric Singleplayer +,
Feeling Square?,,,,,,,SquareBoxStudio,SquareBoxStudio,,,"TITLE: Feeling Square?
GENRE: Action, Indie, Strategy
DEVELOPER: SquareBoxStudio
PUBLISHER: SquareBoxStudio
RELEASE DATE: 1 Dec, 2020","1 Dec, 2020",Strategy Puzzle Experimental Platformer 2D +,
Truants,,,,,,,True Ant Games,True Ant Games,,,"TITLE: Truants
GENRE: Adventure, Indie, Simulation, Early Access
DEVELOPER: True Ant Games
PUBLISHER: True Ant Games
RELEASE DATE: 13 Nov, 2020
EARLY ACCESS RELEASE DATE: 13 Nov, 2020","13 Nov, 2020",Adventure Simulation Indie Early Access +,
Super Keepy Ups,,,,,,(3 reviews),Super Regular Guy,Super Regular Guy,3 user reviews,,"TITLE: Super Keepy Ups
GENRE: Casual, Indie, Sports
DEVELOPER: Super Regular Guy
PUBLISHER: Super Regular Guy
RELEASE DATE: 14 Dec, 2018","14 Dec, 2018",Casual Indie Sports Local Multiplayer +,
Starfighter General,,,,Free to Play,,(12 reviews),James Sager III,James Sager,Positive,,"TITLE: Starfighter General
GENRE: Action, Casual, Indie, Massively Multiplayer, Simulation, Strategy
DEVELOPER: James Sager III, Steve Reynolds
PUBLISHER: James Sager
RELEASE DATE: 21 Nov, 2020
EARLY ACCESS RELEASE DATE: 24 Apr, 2018","21 Nov, 2020",Flight PvP Battle Royale 4X Arcade 3D +,81
Tap Those Targets,,,,,,,TritoLL,TritoLL,,,"TITLE: Tap Those Targets
GENRE: Casual
DEVELOPER: TritoLL
PUBLISHER: TritoLL
RELEASE DATE: 25 Jan, 2021","25 Jan, 2021",Casual Family Friendly Shooter 2D +,
Boost,,,,,,(2 reviews),Parallel Mind LLC,Parallel Mind LLC,2 user reviews,,"TITLE: Boost
GENRE: Action, Casual, Indie, Sports, Early Access
DEVELOPER: Parallel Mind LLC
PUBLISHER: Parallel Mind LLC
RELEASE DATE: 11 Jan, 2017","11 Jan, 2017",Action Indie Early Access Casual Sports +,
Adventures of the Worm,,,,,,(8 reviews),Lukáš Osouch,MAILPlus s.r.o.,8 user reviews,,"TITLE: Adventures of the Worm
GENRE: Indie
DEVELOPER: Lukáš Osouch, Petr Čermák
PUBLISHER: MAILPlus s.r.o.
RELEASE DATE: 18 Aug, 2017","18 Aug, 2017",Indie Puzzle 2D +,
DAMAGE CONTROL,,,,,,(2 reviews),Ross Edgar,Ross Edgar,2 user reviews,,"TITLE: DAMAGE CONTROL
GENRE: Action, Indie, Simulation, Early Access
DEVELOPER: Ross Edgar
PUBLISHER: Ross Edgar
RELEASE DATE: 5 Apr, 2016","5 Apr, 2016",Action Indie Early Access Simulation +,
Boom slayer,,,,,,,Kedexa,Kedexa,,,"TITLE: Boom slayer
GENRE: Adventure, Casual, Indie
DEVELOPER: Kedexa
PUBLISHER: Kedexa
RELEASE DATE: 19 May, 2020","19 May, 2020",Casual Indie Adventure Singleplayer Logic +,
Piatka,,,,,,(1 reviews),ATA games,ATA games,1 user reviews,,"TITLE: Piatka
GENRE: Strategy
DEVELOPER: ATA games
PUBLISHER: ATA games
RELEASE DATE: 23 May, 2017","23 May, 2017",Strategy Puzzle Indie +,
Depth Of Consciousness,,,,,,(1 reviews),stariy8419,Garage Games,1 user reviews,,"TITLE: Depth Of Consciousness
GENRE: Action, Adventure, Indie
DEVELOPER: stariy8419
PUBLISHER: Garage Games
RELEASE DATE: 26 Jan, 2019","26 Jan, 2019",Action Indie Adventure +,
Present Danger,,,,,,(2 reviews),A Winters Night,A Winters Night,2 user reviews,,"TITLE: Present Danger
GENRE: Action, Casual, Indie
DEVELOPER: A Winters Night
PUBLISHER: A Winters Night
RELEASE DATE: 26 Jul, 2021","26 Jul, 2021",FPS Shoot 'Em Up Arcade 3D Cute Snow +,
The importance of choosing: second chance,"1,59€",,,,,(1 reviews),OFF1C1AL,OFF1C1AL,1 user reviews,,"TITLE: The importance of choosing: second chance
GENRE: Adventure, Indie
DEVELOPER: OFF1C1AL
PUBLISHER: OFF1C1AL
FRANCHISE: The importance of choosing
RELEASE DATE: 15 Jul, 2020","15 Jul, 2020",Adventure Puzzle Exploration Horror Dark +,
