title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Sweeping the Ruins,,,,Free,,(12 reviews),Hui-Yu Lien,Hui-Yu Lien,Mostly Positive,,"TITLE: Sweeping the Ruins
GENRE: Action, Adventure
DEVELOPER: Hui-Yu Lien
PUBLISHER: Hui-Yu Lien
RELEASE DATE: 1 Aug, 2021","1 Aug, 2021",Action Adventure Action-Adventure Third Person +,
Marble Combat,,,,,,(157 reviews),Phantom8 Studio,Alternative Software Ltd,Mostly Positive,,"TITLE: Marble Combat
GENRE: Action, Casual, Free to Play, Indie, Early Access
DEVELOPER: Phantom8 Studio
PUBLISHER: Alternative Software Ltd
RELEASE DATE: 20 Feb, 2019
EARLY ACCESS RELEASE DATE: 20 Feb, 2019","20 Feb, 2019",Free to Play Action Casual Indie Multiplayer +,
Fruit Postal Service,,,,Free To Play,,"(1,464 reviews)",Fruit Postal Service,Green Door Labs,Mostly Positive,,"TITLE: Fruit Postal Service
GENRE: Casual, Free to Play, Racing
DEVELOPER: Fruit Postal Service
PUBLISHER: Green Door Labs
RELEASE DATE: 28 Jun, 2019","28 Jun, 2019",Free to Play Racing Casual Multiplayer +,
King of the Couch: Zoovival,,,,Free,,(252 reviews),Loophole Interactive,Loophole Interactive,Mostly Positive,,"TITLE: King of the Couch: Zoovival
GENRE: Action, Casual, Indie
DEVELOPER: Loophole Interactive
PUBLISHER: Loophole Interactive
RELEASE DATE: 21 Nov, 2017","21 Nov, 2017",Indie Action Casual 4 Player Local Fighting +,
AV-17,,,,Free To Play,,(59 reviews),WANZUNGDEV,WANZUNGDEV,Mostly Positive,,"TITLE: AV-17
GENRE: Action, Casual, Free to Play, Indie
DEVELOPER: WANZUNGDEV
PUBLISHER: WANZUNGDEV
RELEASE DATE: 18 Oct, 2018","18 Oct, 2018",Free to Play Casual Action Indie Platformer +,
Alder's Blood: Prologue,,,,Free,,(123 reviews),Shockwork Games,No Gravity Games,Mostly Positive,,"TITLE: Alder's Blood: Prologue
GENRE: Adventure, Indie, RPG, Strategy
DEVELOPER: Shockwork Games
PUBLISHER: No Gravity Games
FRANCHISE: No Gravity Games
RELEASE DATE: 12 Feb, 2020","12 Feb, 2020",RPG Strategy Free to Play Turn-Based Combat +,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Adventure Climb VR,,,,,,(200 reviews),MXTreality,MXTreality,Mostly Positive,,"TITLE: Adventure Climb VR
GENRE: Action, Adventure, Casual, Free to Play, Racing, Simulation, Sports
DEVELOPER: MXTreality
PUBLISHER: MXTreality
RELEASE DATE: 16 Apr, 2019","16 Apr, 2019",Free to Play Sports Adventure Action Casual +,
Wing Breakers,,,,,,(61 reviews),Gugila,Gugila,Mostly Positive,,"TITLE: Wing Breakers
GENRE: Action, Racing, Sports, Early Access
DEVELOPER: Gugila
PUBLISHER: Gugila
RELEASE DATE: Sep 2014",Sep 2014,Racing Action Sports Multiplayer Fast-Paced +,40
Animal Rescuer: Prologue,,,,Free,,(105 reviews),Turquoise Revival Games,Turquoise Revival Games,Mostly Positive,,"TITLE: Animal Rescuer: Prologue
GENRE: Action, Adventure, Free to Play, Indie, RPG
DEVELOPER: Turquoise Revival Games
PUBLISHER: Turquoise Revival Games
FRANCHISE: Turquoise Revival Games
RELEASE DATE: 7 Oct, 2020","7 Oct, 2020",Action Adventure RPG Action RPG Indie +,13
Laserlife,,,,,,(68 reviews),Choice Provisions,Choice Provisions,Mostly Positive,,"TITLE: Laserlife
GENRE: Indie
DEVELOPER: Choice Provisions
PUBLISHER: Choice Provisions
RELEASE DATE: 22 Sep, 2015","22 Sep, 2015",Indie Rhythm Music +,
,,,,,,,,,,,,,,
Earthworm Jim 2,,,,,,(84 reviews),Shiny Entertainment,Interplay Inc.,Mostly Positive,,"TITLE: Earthworm Jim 2
GENRE: Action, Adventure
DEVELOPER: Shiny Entertainment
PUBLISHER: Interplay Inc.
FRANCHISE: Earthworm Jim
RELEASE DATE: 30 Apr, 1996","30 Apr, 1996",Adventure Action Classic Platformer 2D +,
America's Army: Proving Grounds,,,,Play Game,Mostly Positive,"(10,095 reviews)",U.S. Army,U.S. Army,Very Positive,(55 reviews),"TITLE: America's Army: Proving Grounds
GENRE: Action, Free to Play
DEVELOPER: U.S. Army
PUBLISHER: U.S. Army
RELEASE DATE: 1 Oct, 2015","1 Oct, 2015",Free to Play FPS Action Multiplayer Military +,98
Continent of the Ninth Seal,,,,Free to Play,,"(1,336 reviews)","VALOFE, Webzen",VALOFE,Mostly Positive,,"TITLE: Continent of the Ninth Seal
GENRE: Action, Free to Play, Massively Multiplayer, RPG
DEVELOPER: VALOFE, Webzen
PUBLISHER: VALOFE
RELEASE DATE: 13 Sep, 2012","13 Sep, 2012",Free to Play RPG Massively Multiplayer Action +,14
Train Simulator: East Coast Main Line London-Peterborough Route Add-On,Package info,,,,,(27 reviews),Dovetail Games,Dovetail Games - Trains,Mostly Positive,,"TITLE: Train Simulator: East Coast Main Line London-Peterborough Route Add-On
GENRE: Simulation
DEVELOPER: Dovetail Games
PUBLISHER: Dovetail Games - Trains
RELEASE DATE: 5 Dec, 2013","5 Dec, 2013",Simulation Trains +,
Legacy of Kain: Soul Reaver,,,,,,"(1,368 reviews)",Crystal Dynamics,Square Enix,Mostly Positive,,"TITLE: Legacy of Kain: Soul Reaver
GENRE: Action, Adventure
DEVELOPER: Crystal Dynamics
PUBLISHER: Square Enix
RELEASE DATE: 8 Sep, 1999","8 Sep, 1999",Adventure Action Vampire Classic Story Rich +,
The Way of Life Free Edition,,,,Free,,"(6,586 reviews)",CyberCoconut,CyberCoconut,Mostly Positive,,"TITLE: The Way of Life Free Edition
GENRE: Free to Play, Indie
DEVELOPER: CyberCoconut, Fabio Ferrara
PUBLISHER: CyberCoconut
RELEASE DATE: 31 May, 2016","31 May, 2016",Free to Play Walking Simulator Indie Multiplayer +,
BrainBread 2,,,,,Mostly Positive,"(4,083 reviews)",Reperio Studios,Reperio Studios,Very Positive,(18 reviews),"TITLE: BrainBread 2
GENRE: Action, Adventure, Free to Play, Indie, Early Access
DEVELOPER: Reperio Studios
PUBLISHER: Reperio Studios
RELEASE DATE: 20 Jul, 2016","20 Jul, 2016",Free to Play Zombies Multiplayer FPS Action +,108
Company of Heroes 2 - The British Forces,Package info,,,,,(150 reviews),Relic Entertainment,SEGA,Mostly Positive,,"TITLE: Company of Heroes 2 - The British Forces
GENRE: Strategy
DEVELOPER: Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)
PUBLISHER: SEGA, Feral Interactive (Mac), Feral Interactive (Linux)
FRANCHISE: Company of Heroes
RELEASE DATE: 2 Sep, 2015","2 Sep, 2015",Strategy World War II RTS Military War +,
BioShock™ Remastered,Package info,,,,Mostly Positive,"(29,151 reviews)",2K Boston,2K,Very Positive,(497 reviews),"TITLE: BioShock™ Remastered
GENRE: Action, RPG
DEVELOPER: 2K Boston, 2K Australia, Blind Squirrel, Feral Interactive (Mac)
PUBLISHER: 2K, Feral Interactive (Mac)
FRANCHISE: BioShock
RELEASE DATE: 15 Sep, 2016","15 Sep, 2016",FPS Story Rich Atmospheric Horror Action +,
Realities,,,,,,(244 reviews),realities.io,realities.io,Mostly Positive,,"TITLE: Realities
GENRE: Adventure, Free to Play, Simulation
DEVELOPER: realities.io
PUBLISHER: realities.io
RELEASE DATE: 5 Apr, 2016","5 Apr, 2016",Free to Play VR Adventure Simulation +,
NVIDIA® VR Funhouse,,,,,,(738 reviews),Lightspeed Studios™,Lightspeed Studios™,Mostly Positive,,"TITLE: NVIDIA® VR Funhouse
GENRE: Casual, Free to Play
DEVELOPER: Lightspeed Studios™
PUBLISHER: Lightspeed Studios™
RELEASE DATE: 14 Jul, 2016","14 Jul, 2016",Free to Play Casual VR Funny Horror +,
Scrap Garden - The Day Before,,,,Free To Play,,(924 reviews),Egidijus Bachur,Flazm,Mostly Positive,,"TITLE: Scrap Garden - The Day Before
GENRE: Action, Adventure, Indie
DEVELOPER: Egidijus Bachur, Alexey Davydov
PUBLISHER: Flazm
RELEASE DATE: 7 Oct, 2016","7 Oct, 2016",Adventure Action Free to Play Indie Robots +,
SpedV,,,,Free To Play,Mostly Positive,(515 reviews),Freie Programme Hohenstein,Freie Programme Hohenstein,Very Positive,(14 reviews),"TITLE: SpedV
GENRE: Simulation
DEVELOPER: Freie Programme Hohenstein
PUBLISHER: Freie Programme Hohenstein
RELEASE DATE: 28 Apr, 2016","28 Apr, 2016",Simulation Free to Play +,38
B-12,,,,Free,,(12 reviews),Brantisky Interactive,Brantisky Interactive,Mostly Positive,,"TITLE: B-12
GENRE: Action, Indie
DEVELOPER: Brantisky Interactive
PUBLISHER: Brantisky Interactive
RELEASE DATE: 12 Jul, 2019","12 Jul, 2019",Action Indie 3D Platformer Robots Futuristic +,
Deathmatch Soccer,,,,Free to Play,,(14 reviews),Twin Squid Ltd,Twin Squid Ltd,Mostly Positive,,"TITLE: Deathmatch Soccer
GENRE: Indie, Sports
DEVELOPER: Twin Squid Ltd
PUBLISHER: Twin Squid Ltd
RELEASE DATE: 11 Jul, 2018","11 Jul, 2018",Indie Sports +,
Eos,,,,Free,,(52 reviews),The Bonsai Tavern,DigiPen Institute of Technology,Mostly Positive,,"TITLE: Eos
GENRE: Free to Play
DEVELOPER: The Bonsai Tavern
PUBLISHER: DigiPen Institute of Technology
RELEASE DATE: 2 Jun, 2020","2 Jun, 2020",Puzzle 3D First-Person Linear Story Rich +,
Cyberforge: First Light,,,,,,(21 reviews),Tater Games,Tater Games,Mostly Positive,,"TITLE: Cyberforge: First Light
GENRE: Action, Adventure, Indie, RPG, Early Access
DEVELOPER: Tater Games
PUBLISHER: Tater Games
RELEASE DATE: 26 Oct, 2020","26 Oct, 2020",Early Access Action Adventure Cyberpunk +,
Zero Gravity,,,,,,(14 reviews),Dima Zangana,Dima Zangana,Mixed,,"TITLE: Zero Gravity
GENRE: Action, Adventure, Indie, RPG, Strategy, Early Access
DEVELOPER: Dima Zangana, Outback Studios
PUBLISHER: Dima Zangana
RELEASE DATE: 12 Aug, 2016","12 Aug, 2016",Action Adventure Indie RPG Strategy +,
CONCLUSE,,,,Free,,(349 reviews),Studio Snowspot,Studio Snowspot,Mostly Positive,,"TITLE: CONCLUSE
GENRE: Action, Adventure, Casual, Indie, Simulation
DEVELOPER: Studio Snowspot, T Allen Studios
PUBLISHER: Studio Snowspot
RELEASE DATE: 29 Jun, 2018","29 Jun, 2018",Horror Atmospheric Singleplayer Adventure +,
Tank Battle,,,,Free To Play,,(120 reviews),Create Game (OlegM),Create Game (OlegM),Mostly Positive,,"TITLE: Tank Battle
GENRE: Action, Free to Play, Indie
DEVELOPER: Create Game (OlegM)
PUBLISHER: Create Game (OlegM)
RELEASE DATE: 25 May, 2020","25 May, 2020",Free to Play Action Indie Tanks Co-op +,
Echoed World,,,,Free,,(563 reviews),Team DOTS,Team DOTS,Mostly Positive,,"TITLE: Echoed World
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: Team DOTS
PUBLISHER: Team DOTS
RELEASE DATE: 4 Dec, 2017","4 Dec, 2017",Free to Play Adventure Action Indie Puzzle +,
STONEBOND: The Gargoyle's Domain,,,,Free,,(10 reviews),I3,I3,Mostly Positive,,"TITLE: STONEBOND: The Gargoyle's Domain
GENRE: Action, Indie
DEVELOPER: I3
PUBLISHER: I3
RELEASE DATE: 28 Jan, 2017","28 Jan, 2017",Action Indie Pixel Graphics Local Multiplayer +,
Fear Protocol: Shadow Paradigm,,,,Free,,(32 reviews),GZ Storm,GZ Storm,Positive,,"TITLE: Fear Protocol: Shadow Paradigm
GENRE: Action, Casual, Free to Play, Indie
DEVELOPER: GZ Storm, Lazrool
PUBLISHER: GZ Storm
FRANCHISE: Fear Protocol
RELEASE DATE: 6 Aug, 2021","6 Aug, 2021",Action Casual Action-Adventure Shooter 2D +,
SCP: Nukalypse,,,,,Mostly Positive,(505 reviews),Zion Games Studio,Zion Games Studio,Mixed,(11 reviews),"TITLE: SCP: Nukalypse
GENRE: Action, Free to Play, Indie, Strategy, Early Access
DEVELOPER: Zion Games Studio
PUBLISHER: Zion Games Studio
RELEASE DATE: 30 Apr, 2020
EARLY ACCESS RELEASE DATE: 30 Apr, 2020","30 Apr, 2020",Free to Play Indie Action Strategy Horror +,
Git Gud or Get Rekt,,,,Free,,(43 reviews),IQ Software,IQ Software,Mostly Positive,,"TITLE: Git Gud or Get Rekt
GENRE: Action, Casual, Free to Play, Indie
DEVELOPER: IQ Software
PUBLISHER: IQ Software
RELEASE DATE: 20 Oct, 2019","20 Oct, 2019",Free to Play Indie Action Casual Bullet Hell +,
Ascendant,,,,Free to Play,,(201 reviews),Hapa Games,Hapa Games,Mostly Positive,,"TITLE: Ascendant
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Hapa Games
PUBLISHER: Hapa Games
RELEASE DATE: 13 May, 2014","13 May, 2014",Action Roguelike Platformer Indie Action 2D +,
Zombie Vikings: Stab-a-thon,,,,Free to Play,,(53 reviews),Zoink Games,Zoink Games,Mostly Positive,,"TITLE: Zombie Vikings: Stab-a-thon
GENRE: Action, Free to Play, Indie
DEVELOPER: Zoink Games
PUBLISHER: Zoink Games
RELEASE DATE: 22 Dec, 2016","22 Dec, 2016",Free to Play Action Indie Local Co-Op +,
StarBreak,,,,Free to Play,,"(1,160 reviews)",Crunchy Games,Crunchy Games,Mostly Positive,,"TITLE: StarBreak
GENRE: Action, Free to Play, Indie, Massively Multiplayer
DEVELOPER: Crunchy Games
PUBLISHER: Crunchy Games
RELEASE DATE: 10 May, 2016","10 May, 2016",Action Roguelike Free to Play Roguevania Indie +,
Until I Have You,Bundle info,,,,,(132 reviews),Wormwood Studios,Digital Tribe,Mostly Positive,,"TITLE: Until I Have You
GENRE: Indie
DEVELOPER: Wormwood Studios
PUBLISHER: Digital Tribe
RELEASE DATE: 4 Apr, 2016","4 Apr, 2016",Platformer Indie Cyberpunk Pixel Graphics +,
Isles of Limbo,,,,Free,,(236 reviews),Argonautics,DigiPen Institute of Technology,Mostly Positive,,"TITLE: Isles of Limbo
GENRE: Action, Free to Play
DEVELOPER: Argonautics
PUBLISHER: DigiPen Institute of Technology
RELEASE DATE: 31 Jul, 2020","31 Jul, 2020",Action Hack and Slash 2D Top-Down +,
Minds Eyes,,,,Free To Play,Mostly Positive,"(1,398 reviews)",Stanislaw Truchowski,TurnVex,Mixed,(21 reviews),"TITLE: Minds Eyes
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: Stanislaw Truchowski
PUBLISHER: TurnVex
RELEASE DATE: 31 Aug, 2016","31 Aug, 2016",Horror Free to Play Multiplayer Action Indie +,
ROG CITADEL XV,,,,Free,,(359 reviews),ASUS GLOBAL PTE. LTD,ASUS GLOBAL PTE. LTD,Mostly Positive,,"TITLE: ROG CITADEL XV
GENRE: Action, Adventure, Free to Play
DEVELOPER: ASUS GLOBAL PTE. LTD, Moonshine Creation CO., LTD.
PUBLISHER: ASUS GLOBAL PTE. LTD
RELEASE DATE: 12 Jan, 2021","12 Jan, 2021",Action Adventure Shooter Action RPG FPS +,
Steel Storm: Burning Retribution,"22,99€",,,,,(69 reviews),Kot in Action Creative Artel,Kot in Action Creative Artel,Mostly Positive,,"TITLE: Steel Storm: Burning Retribution
GENRE: Action, Indie
DEVELOPER: Kot in Action Creative Artel
PUBLISHER: Kot in Action Creative Artel
RELEASE DATE: 11 May, 2011","11 May, 2011",Indie Action Shooter Arcade Sci-fi +,
Pinball Inside: A VR Arcade Game,,,,,,(60 reviews),Reality Reflection,Reality Reflection,Mostly Positive,,"TITLE: Pinball Inside: A VR Arcade Game
GENRE: Casual, Indie
DEVELOPER: Reality Reflection
PUBLISHER: Reality Reflection
RELEASE DATE: 6 Mar, 2017","6 Mar, 2017",Indie Casual VR +,
Haunted Gas Station,,,,Free,Mostly Positive,"(1,022 reviews)",JubleLemonSeed,JubleLemonSeed,Mostly Positive,(19 reviews),"TITLE: Haunted Gas Station
GENRE: Casual, Free to Play, Indie
DEVELOPER: JubleLemonSeed
PUBLISHER: JubleLemonSeed
RELEASE DATE: 16 Oct, 2019","16 Oct, 2019",Free to Play Horror Violent Indie Casual +,
IOSoccer,,,,,Mostly Positive,"(1,095 reviews)",IOSoccer Team,IOSoccer Team,Very Positive,(303 reviews),"TITLE: IOSoccer
GENRE: Free to Play, Indie, Sports, Early Access
DEVELOPER: IOSoccer Team
PUBLISHER: IOSoccer Team
RELEASE DATE: 8 Jun, 2018","8 Jun, 2018",Free to Play Sports Indie Multiplayer Soccer +,
Bomber Dudes,,,,,,(40 reviews),DoubleCherry Ltd,DoubleCherry Ltd,Mixed,,"TITLE: Bomber Dudes
GENRE: Action, Casual, Free to Play, Indie, Early Access
DEVELOPER: DoubleCherry Ltd
PUBLISHER: DoubleCherry Ltd
RELEASE DATE: 4 Dec, 2020
EARLY ACCESS RELEASE DATE: 15 Jan, 2021","4 Dec, 2020",Action Casual Arcade Battle Royale 3D +,
