title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Warlocks 2: God Slayers,Bundle info,,,,,(38 reviews),Frozen District,No Gravity Games,Mixed,,"TITLE: Warlocks 2: God Slayers
GENRE: Action, Indie, RPG
DEVELOPER: Frozen District
PUBLISHER: No Gravity Games
FRANCHISE: No Gravity Games
RELEASE DATE: 18 Jul, 2019","18 Jul, 2019",Action RPG Indie Pixel Graphics Adventure +,
Dark Fear,,,,,,(100 reviews),Arif Games,Arif Games,Very Positive,,"TITLE: Dark Fear
GENRE: Adventure, Indie, RPG
DEVELOPER: Arif Games
PUBLISHER: Arif Games
RELEASE DATE: 22 Jun, 2016","22 Jun, 2016",Adventure RPG Indie Horror Pixel Graphics +,
Prismata,,,,,,"(1,105 reviews)",Lunarch Studios,Lunarch Studios,Very Positive,,"TITLE: Prismata
GENRE: Free to Play, Indie, Simulation, Strategy, Early Access
DEVELOPER: Lunarch Studios
PUBLISHER: Lunarch Studios
RELEASE DATE: 8 Mar, 2018","8 Mar, 2018",Early Access Strategy Indie Card Game Sci-fi +,
Fort Meow,,,,,,(123 reviews),Upper Class Walrus,Upper Class Walrus,Very Positive,,"TITLE: Fort Meow
GENRE: Adventure, Indie, Strategy
DEVELOPER: Upper Class Walrus
PUBLISHER: Upper Class Walrus
RELEASE DATE: 25 Jun, 2015","25 Jun, 2015",Turn-Based Tactics Casual Tower Defense 2D +,
Madness,Bundle info,,,,,(26 reviews),Indie Games Studio,Enoops,Mixed,,"TITLE: Madness
GENRE: Action, Adventure, Casual, Indie, RPG
DEVELOPER: Indie Games Studio
PUBLISHER: Enoops
RELEASE DATE: 22 Nov, 2016","22 Nov, 2016",Action Adventure RPG Casual Indie 2D +,
My Holiday 2,"8,19€",,,,,(83 reviews),StellarXiela,StellarXiela,Very Positive,,"TITLE: My Holiday 2
GENRE: Casual, Indie, RPG
DEVELOPER: StellarXiela
PUBLISHER: StellarXiela
FRANCHISE: OZ, 长假
RELEASE DATE: 5 Oct, 2020","5 Oct, 2020",RPG Turn-Based Funny JRPG Anime 2D +,
Trivia Vault: 1980's Trivia 2,Bundle info,,,,,(49 reviews),Ripknot Systems,Ripknot Systems,Mixed,,"TITLE: Trivia Vault: 1980's Trivia 2
GENRE: Action, Casual, Indie, Simulation, Strategy
DEVELOPER: Ripknot Systems
PUBLISHER: Ripknot Systems
RELEASE DATE: 22 Aug, 2017","22 Aug, 2017",Casual Simulation Strategy Indie Action +,
Find your way,Bundle info,,,,Mixed,(227 reviews),OnBlind,OnBlind,Mostly Positive,(14 reviews),"TITLE: Find your way
GENRE: Action, Adventure, Indie
DEVELOPER: OnBlind
PUBLISHER: OnBlind
FRANCHISE: Find your way
RELEASE DATE: 10 Apr, 2019","10 Apr, 2019",Shooter Story Rich Horses Western Action +,
Goblin Summer Camp,,,,,,(117 reviews),Will Meadows,Will Meadows,Very Positive,,"TITLE: Goblin Summer Camp
GENRE: Action, Adventure, Casual, Indie, Early Access
DEVELOPER: Will Meadows
PUBLISHER: Will Meadows
RELEASE DATE: 30 Apr, 2020
EARLY ACCESS RELEASE DATE: 30 Apr, 2020","30 Apr, 2020",Indie Action Casual Early Access Adventure +,12
Vortex Attack: ボルテックスアタック,Bundle info,,,,,(64 reviews),KaleidoGames,KaleidoGames,Very Positive,,"TITLE: Vortex Attack: ボルテックスアタック
GENRE: Action, Casual, Indie
DEVELOPER: KaleidoGames
PUBLISHER: KaleidoGames
FRANCHISE: Vortex Attack
RELEASE DATE: 27 May, 2015","27 May, 2015",Shoot 'Em Up Bullet Hell Casual Difficult 2D +,
Carpe Diem,,,,Free to Play,Very Positive,"(8,188 reviews)",Moonlit Works,Moonlit Works,Very Positive,(31 reviews),"TITLE: Carpe Diem
GENRE: Casual, Free to Play, Indie
DEVELOPER: Moonlit Works
PUBLISHER: Moonlit Works
FRANCHISE: Moonlit Works
RELEASE DATE: 30 Nov, 2015","30 Nov, 2015",Free to Play Anime Visual Novel Short Indie +,
Because We're Here - Act I,,,,,,(61 reviews),Studio Elfriede,Studio Elfriede,Very Positive,,"TITLE: Because We're Here - Act I
GENRE: Adventure, Indie
DEVELOPER: Studio Elfriede
PUBLISHER: Studio Elfriede
RELEASE DATE: 19 Jul, 2018","19 Jul, 2018",Story Rich Visual Novel Otome Anime War +,
女巫与六便士 the sibyl and sixpence,,,,,,(411 reviews),吃了就睡工作室,吃了就睡工作室,Very Positive,,"TITLE: 女巫与六便士 the sibyl and sixpence
GENRE: Casual, Indie
DEVELOPER: 吃了就睡工作室, 夜神不说话
PUBLISHER: 吃了就睡工作室
RELEASE DATE: 31 Dec, 2018","31 Dec, 2018",Indie Casual Visual Novel +,
瓶中精灵 - Fairy in a Jar,,,,,,(143 reviews),Lu-Ci,Eternal Dream,Very Positive,,"TITLE: 瓶中精灵 - Fairy in a Jar
GENRE: Casual, Indie, RPG
DEVELOPER: Lu-Ci
PUBLISHER: Eternal Dream, 迷糊的安安
RELEASE DATE: 6 Mar, 2019","6 Mar, 2019",RPG Indie Casual Pixel Graphics +,
BIT.TRIP BEAT,"7,99€",,,,,(628 reviews),Gaijin Games,Gaijin Games,Very Positive,,"TITLE: BIT.TRIP BEAT
GENRE: Action, Casual, Indie
DEVELOPER: Gaijin Games
PUBLISHER: Gaijin Games
RELEASE DATE: 2 Nov, 2010","2 Nov, 2010",Indie Rhythm Music Action Casual 2D +,
,,,,,,,,,,,,,,
Our Darker Purpose,,,,,,(530 reviews),Avidly Wild Games,Avidly Wild Games,Very Positive,,"TITLE: Our Darker Purpose
GENRE: Action, Indie, RPG
DEVELOPER: Avidly Wild Games
PUBLISHER: Avidly Wild Games
RELEASE DATE: 29 Jan, 2014","29 Jan, 2014",Indie Action Roguelike Roguelike Action 2D +,
The Floor is Jelly,,,,,,(275 reviews),Auren Snyder,Auren Snyder,Very Positive,,"TITLE: The Floor is Jelly
GENRE: Indie
DEVELOPER: Auren Snyder
PUBLISHER: Auren Snyder
RELEASE DATE: 30 May, 2014","30 May, 2014",Indie Puzzle Platformer Platformer Physics +,
Inferno - Beyond the 7th Circle,,,,,,(28 reviews),68k Studios,68k Studios,Positive,,"TITLE: Inferno - Beyond the 7th Circle
GENRE: RPG
DEVELOPER: 68k Studios
PUBLISHER: 68k Studios
RELEASE DATE: 30 Apr, 2021","30 Apr, 2021",RPG Dungeon Crawler Gore Singleplayer +,16
Princess Serena ~Raid of Demon Legion~,,,,,,(115 reviews),Dieselmine,Dieselmine,Mixed,,"TITLE: Princess Serena ~Raid of Demon Legion~
GENRE: Adventure, RPG
DEVELOPER: Dieselmine
PUBLISHER: Dieselmine
RELEASE DATE: 21 Sep, 2017","21 Sep, 2017",Sexual Content Nudity RPG Adventure +,
Kick Ass Commandos,,,,,,(151 reviews),Anarchy Enterprises,Anarchy Enterprises,Very Positive,,"TITLE: Kick Ass Commandos
GENRE: Action, Adventure, Indie, Strategy
DEVELOPER: Anarchy Enterprises
PUBLISHER: Anarchy Enterprises
RELEASE DATE: 17 Nov, 2016","17 Nov, 2016",Action Indie Adventure Strategy Bullet Hell +,
Grapple,,,,,,(222 reviews),Tuesday Society,Midnight City,Very Positive,,"TITLE: Grapple
GENRE: Indie
DEVELOPER: Tuesday Society
PUBLISHER: Midnight City, Majesco Entertainment
RELEASE DATE: 9 Mar, 2015","9 Mar, 2015",Indie 3D Platformer Puzzle Platformer Puzzle +,
The Preposterous Awesomeness of Everything,Bundle info,,,,,(45 reviews),Joe Richardson,Joe Richardson,Positive,,"TITLE: The Preposterous Awesomeness of Everything
GENRE: Adventure, Indie
DEVELOPER: Joe Richardson
PUBLISHER: Joe Richardson
RELEASE DATE: 9 Feb, 2016","9 Feb, 2016",Experimental Political Point & Click Story Rich +,
RefleX,Package info,,,,,(89 reviews),SITER SKAIN,Nyu Media,Very Positive,,"TITLE: RefleX
GENRE: Action, Indie
DEVELOPER: SITER SKAIN
PUBLISHER: Nyu Media
FRANCHISE: Nyu Media
RELEASE DATE: 27 Mar, 2014","27 Mar, 2014",Shoot 'Em Up Indie Action Bullet Hell Arcade +,
The Deed: Dynasty,Bundle info,,,,,(380 reviews),Pilgrim Adventures,GrabTheGames,Very Positive,,"TITLE: The Deed: Dynasty
GENRE: Adventure, Indie, RPG
DEVELOPER: Pilgrim Adventures
PUBLISHER: GrabTheGames, WhisperGames
FRANCHISE: The Deed, GrabTheGames Publishing
RELEASE DATE: 10 May, 2016","10 May, 2016",Adventure Crime RPGMaker Indie Story Rich +,
ルナティックドーン 前途への道標,"15,99€",,,,,(32 reviews),ARTDINK,Degica,Positive,,"TITLE: ルナティックドーン 前途への道標
GENRE: RPG
DEVELOPER: ARTDINK
PUBLISHER: Degica
RELEASE DATE: 8 Jan, 2015","8 Jan, 2015",RPG JRPG +,
Homefront,Bundle info,,,,Mixed,"(2,784 reviews)",Kaos Studios,Deep Silver,Mostly Positive,(13 reviews),"TITLE: Homefront
GENRE: Action
DEVELOPER: Kaos Studios, Digital Extremes
PUBLISHER: Deep Silver
FRANCHISE: Homefront
RELEASE DATE: 14 Mar, 2011","14 Mar, 2011",Action FPS Shooter Multiplayer Singleplayer +,
Gun Witch,,,,Free,,(194 reviews),AGM Studios,AGM Studios,Very Positive,,"TITLE: Gun Witch
GENRE: Action, Adventure, Casual, Free to Play, Indie, RPG
DEVELOPER: AGM Studios
PUBLISHER: AGM Studios
RELEASE DATE: 31 Dec, 2020","31 Dec, 2020",Adventure RPG Platformer Action RPG 2D +,
Star Ruler,Package info,,,,,(225 reviews),Blind Mind Studios,Blind Mind Studios,Very Positive,,"TITLE: Star Ruler
GENRE: Indie, Strategy
DEVELOPER: Blind Mind Studios
PUBLISHER: Blind Mind Studios
RELEASE DATE: 20 Sep, 2010","20 Sep, 2010",Strategy Indie Space 4X RTS Sci-fi +,
Dorian Morris Adventure,"7,39€",,,Try before release,,(12 reviews),Forestlight Games,Forestlight Games,Mixed,,"TITLE: Dorian Morris Adventure
GENRE: Adventure, Casual, Indie
DEVELOPER: Forestlight Games
PUBLISHER: Forestlight Games
FRANCHISE: Forestlight Games
RELEASE DATE: 16 Nov, 2020","16 Nov, 2020",Adventure Indie Casual Point & Click Difficult +,
Defense Zone 2,,,,,,(114 reviews),Artem Kotov,Artem Kotov,Very Positive,,"TITLE: Defense Zone 2
GENRE: Indie, Strategy
DEVELOPER: Artem Kotov
PUBLISHER: Artem Kotov
RELEASE DATE: 30 May, 2014","30 May, 2014",Tower Defense Strategy Indie +,
Incoming Forces,Bundle info,,,,,(56 reviews),Rage Software,Funbox Media Ltd,Mixed,,"TITLE: Incoming Forces
GENRE: Action
DEVELOPER: Rage Software
PUBLISHER: Funbox Media Ltd
RELEASE DATE: 24 Sep, 2002","24 Sep, 2002",Action Sci-fi Shooter Classic FPS +,
REZ PLZ,Bundle info,,,,,(12 reviews),Long Neck Games,Graffiti Games,Positive,,"TITLE: REZ PLZ
GENRE: Action, Adventure, Indie
DEVELOPER: Long Neck Games
PUBLISHER: Graffiti Games
FRANCHISE: Graffiti Games
RELEASE DATE: 15 Jul, 2020","15 Jul, 2020",Side Scroller Puzzle Platformer Difficult 2D +,
Weapons Genius,Bundle info,,,,,(352 reviews),JDM4iK,Trinity Project,Mixed,,"TITLE: Weapons Genius
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: JDM4iK, Droid Riot
PUBLISHER: Trinity Project
FRANCHISE: Trinity Project
RELEASE DATE: 7 Jul, 2015","7 Jul, 2015",Simulation Action Casual Indie FPS 3D +,
Closure,,,,,,(392 reviews),Eyebrow Interactive,Eyebrow Interactive,Very Positive,,"TITLE: Closure
GENRE: Indie
DEVELOPER: Eyebrow Interactive
PUBLISHER: Eyebrow Interactive
RELEASE DATE: 7 Sep, 2012","7 Sep, 2012",Puzzle Platformer Indie Puzzle Platformer 2D +,
Through Abandoned: The Refuge,Bundle info,,,,,(45 reviews),Igor Krutov,Trinity Project,Mixed,,"TITLE: Through Abandoned: The Refuge
GENRE: Adventure, Indie
DEVELOPER: Igor Krutov
PUBLISHER: Trinity Project
FRANCHISE: Trinity Project
RELEASE DATE: 25 Mar, 2019","25 Mar, 2019",Adventure Indie Point & Click 2D Puzzle +,
Pestis,,,,,,(64 reviews),DIEDEMOR STUDIO GAMES,Laush Studio,Very Positive,,"TITLE: Pestis
GENRE: Indie, Simulation
DEVELOPER: DIEDEMOR STUDIO GAMES
PUBLISHER: Laush Studio
RELEASE DATE: 10 May, 2018","10 May, 2018",Horror Education Outbreak Sim Medical Sim +,
Terra Nova: Strike Force Centauri,,,,,,(52 reviews),Looking Glass Studios,Nightdive Studios,Very Positive,,"TITLE: Terra Nova: Strike Force Centauri
GENRE: Action, Simulation
DEVELOPER: Looking Glass Studios
PUBLISHER: Nightdive Studios
RELEASE DATE: 6 Mar, 1996","6 Mar, 1996",Simulation Action Mechs FMV Sci-fi FPS +,
Pixel Galaxy,,,,,,(104 reviews),Serenity Forge,Serenity Forge,Very Positive,,"TITLE: Pixel Galaxy
GENRE: Action, Indie
DEVELOPER: Serenity Forge
PUBLISHER: Serenity Forge
FRANCHISE: Serenity Forge
RELEASE DATE: 2 Oct, 2015","2 Oct, 2015",Bullet Hell Co-op Shoot 'Em Up Replay Value +,
Fei Duanmu VS Kobayashi 端木斐 VS 小林正雪,,,,,,(116 reviews),致意,致意,Very Positive,,"TITLE: Fei Duanmu VS Kobayashi 端木斐 VS 小林正雪
GENRE: Indie
DEVELOPER: 致意, 傅真
PUBLISHER: 致意, 傅真
RELEASE DATE: 1 Nov, 2018","1 Nov, 2018",Indie Visual Novel Puzzle +,
Galactic Battles,Bundle info,,,,,(42 reviews),IndieLip,Droid Riot,Mixed,,"TITLE: Galactic Battles
GENRE: Action, Adventure, Indie
DEVELOPER: IndieLip, Dmitriy Uvarov
PUBLISHER: Droid Riot
RELEASE DATE: 31 Jan, 2018","31 Jan, 2018",Action Indie Adventure Retro +,
So Many Me,"14,99€",,,Download,,(58 reviews),Extend Studio,ORiGO GAMES,Very Positive,,"TITLE: So Many Me
GENRE: Action, Indie, Strategy
DEVELOPER: Extend Studio
PUBLISHER: ORiGO GAMES
RELEASE DATE: 17 Jul, 2014","17 Jul, 2014",Indie Action Strategy Platformer Lemmings +,
The Music Machine,Package info,,,,,(251 reviews),David Szymanski,David Szymanski,Very Positive,,"TITLE: The Music Machine
GENRE: Adventure, Indie
DEVELOPER: David Szymanski
PUBLISHER: David Szymanski
RELEASE DATE: 6 May, 2015","6 May, 2015",Adventure Indie Horror First-Person Dark +,
,,,,,,,,,,,,,,
Horns of Fear,,,,,,(60 reviews),Pixoala,Pixoala,Very Positive,,"TITLE: Horns of Fear
GENRE: Adventure, Indie
DEVELOPER: Pixoala
PUBLISHER: Pixoala
RELEASE DATE: 7 Jun, 2018","7 Jun, 2018",Psychological Horror Horror Adventure Mature +,
Trollhunters: Defenders of Arcadia,,,,,,(25 reviews),WayForward,Outright Games Ltd.,Positive,,"TITLE: Trollhunters: Defenders of Arcadia
GENRE: Action
DEVELOPER: WayForward
PUBLISHER: Outright Games Ltd.
FRANCHISE: Trollhunters, Outright Games
RELEASE DATE: 24 Sep, 2020","24 Sep, 2020",Action Adventure Co-op Local Co-Op +,
Fortissimo FA,"8,19€",,,,,(257 reviews),La’cryma,SakuraGame,Very Positive,,"TITLE: Fortissimo FA
GENRE: Adventure, Casual, Indie
DEVELOPER: La’cryma, YAMAYURI GAMES
PUBLISHER: SakuraGame
RELEASE DATE: 31 May, 2018","31 May, 2018",Adventure Indie Casual Visual Novel Anime +,
Echo Grotto,"7,99€",,,,,(56 reviews),Gaugepunk Games,Gaugepunk Games,Very Positive,,"TITLE: Echo Grotto
GENRE: Adventure, Casual, Indie
DEVELOPER: Gaugepunk Games
PUBLISHER: Gaugepunk Games
RELEASE DATE: 20 Sep, 2017","20 Sep, 2017",Adventure Indie Casual VR Exploration +,
stikir,Bundle info,,,,,(95 reviews),Bilge Kaan,Bilge Kaan,Very Positive,,"TITLE: stikir
GENRE: Action, Adventure, Indie
DEVELOPER: Bilge Kaan
PUBLISHER: Bilge Kaan
FRANCHISE: Bilge Kaan
RELEASE DATE: 23 Oct, 2019","23 Oct, 2019",Adventure Exploration Indie Surreal Abstract +,
The Curse Of Yendor,Bundle info,,,,,(53 reviews),IBOLOGY LLC,IBOLOGY LLC,Very Positive,,"TITLE: The Curse Of Yendor
GENRE: Action, Adventure, Indie, RPG, Strategy
DEVELOPER: IBOLOGY LLC
PUBLISHER: IBOLOGY LLC
RELEASE DATE: 17 Feb, 2017","17 Feb, 2017",Traditional Roguelike Fantasy Hack and Slash +,
WaveLand,,,,,,(54 reviews),rologfos,rologfos,Very Positive,,"TITLE: WaveLand
GENRE: Action, Adventure, Indie, Racing
DEVELOPER: rologfos
PUBLISHER: rologfos
RELEASE DATE: 18 Apr, 2017","18 Apr, 2017",Action Indie Racing Adventure Platformer +,
Loot Rascals,Bundle info,,,,,(63 reviews),Hollow Ponds,Hollow Ponds,Very Positive,,"TITLE: Loot Rascals
GENRE: Adventure, Indie, RPG
DEVELOPER: Hollow Ponds
PUBLISHER: Hollow Ponds
RELEASE DATE: 7 Mar, 2017","7 Mar, 2017",Indie RPG Adventure Hex Grid Roguelike +,
Gazing from beyond,Bundle info,,,,Mixed,(443 reviews),七彩绘色游戏,SakuraGame,Very Positive,(34 reviews),"TITLE: Gazing from beyond
GENRE: Adventure, Indie, RPG
DEVELOPER: 七彩绘色游戏
PUBLISHER: SakuraGame
FRANCHISE: Landlord Girls
RELEASE DATE: 7 Feb, 2018","7 Feb, 2018",Visual Novel Indie RPG Adventure Anime +,
Melody of Iris-虹色旋律-(Full Color ver.),"24,99€",,,,,(82 reviews),Gloria Works,Gloria Works,Very Positive,,"TITLE: Melody of Iris-虹色旋律-(Full Color ver.)
GENRE: Adventure, Casual, Indie, Simulation
DEVELOPER: Gloria Works
PUBLISHER: Gloria Works
RELEASE DATE: 15 Jun, 2018","15 Jun, 2018",Adventure Casual Indie Simulation Anime +,
Heaven's Hope - Special Edition,,,,,,(79 reviews),Mosaic Mask Studio,EuroVideo Medien GmbH,Very Positive,,"TITLE: Heaven's Hope - Special Edition
GENRE: Adventure, Casual, Indie
DEVELOPER: Mosaic Mask Studio
PUBLISHER: EuroVideo Medien GmbH
RELEASE DATE: 25 Feb, 2016","25 Feb, 2016",Point & Click Adventure Indie 2.5D Puzzle +,
Les Misérables: Cosette's Fate,,,,,,(19 reviews),Mzonestudio,Microïds Indie,Mixed,,"TITLE: Les Misérables: Cosette's Fate
GENRE: Adventure, Casual
DEVELOPER: Mzonestudio
PUBLISHER: Microïds Indie
RELEASE DATE: 3 Apr, 2018","3 Apr, 2018",Adventure Casual Hidden Object +,
Soldiers of the Universe,,,,,,(347 reviews),Rocwise Entertainment,Rocwise Entertainment,Mixed,,"TITLE: Soldiers of the Universe
GENRE: Action, Adventure, Indie
DEVELOPER: Rocwise Entertainment
PUBLISHER: Rocwise Entertainment
RELEASE DATE: 14 Sep, 2017","14 Sep, 2017",Action Adventure Indie FPS War Violent +,
Lemma,,,,,,(111 reviews),Helvetica Scenario,Helvetica Scenario,Very Positive,,"TITLE: Lemma
GENRE: Action, Adventure, Indie
DEVELOPER: Helvetica Scenario
PUBLISHER: Helvetica Scenario
RELEASE DATE: 12 May, 2015","12 May, 2015",Parkour First-Person Adventure Indie Action +,
Way of the Passive Fist,Bundle info,,,,,(134 reviews),Household Games Inc.,Household Games Inc.,Very Positive,,"TITLE: Way of the Passive Fist
GENRE: Action, Indie
DEVELOPER: Household Games Inc.
PUBLISHER: Household Games Inc.
RELEASE DATE: 6 Mar, 2018","6 Mar, 2018",Action Indie Beat 'em up Pixel Graphics 2D +,
Retrograde Arena,Bundle info,,,Free to Play,,(333 reviews),Freemergency,Neon Doctrine,Very Positive,,"TITLE: Retrograde Arena
GENRE: Action, Free to Play, Indie
DEVELOPER: Freemergency
PUBLISHER: Neon Doctrine
FRANCHISE: Neon Doctrine
RELEASE DATE: 28 May, 2020
EARLY ACCESS RELEASE DATE: 28 May, 2020","28 May, 2020",Bullet Hell Twin Stick Shooter Shoot 'Em Up +,
Fragile,,,,,Mostly Positive,(247 reviews),Beer Night Studio,Beer Night Studio,Mixed,(13 reviews),"TITLE: Fragile
GENRE: Adventure, Indie
DEVELOPER: Beer Night Studio
PUBLISHER: Beer Night Studio
FRANCHISE: Beer Night Studio
RELEASE DATE: 11 Nov, 2020","11 Nov, 2020",Gore Adventure Violent Indie Horror Dark +,
Last Heroes 2,Bundle info,,,,,(38 reviews),Warfare Studios,Aldorlea Games,Mixed,,"TITLE: Last Heroes 2
GENRE: Adventure, Casual, Indie, RPG
DEVELOPER: Warfare Studios
PUBLISHER: Aldorlea Games
FRANCHISE: Last Heroes
RELEASE DATE: 22 Jan, 2016","22 Jan, 2016",Adventure RPG Indie Casual RPGMaker +,
Equalizer,,,,,,(28 reviews),Sergey Shushunov,SA Industry,Mixed,,"TITLE: Equalizer
GENRE: Action, Adventure, Casual, Indie, Sports
DEVELOPER: Sergey Shushunov
PUBLISHER: SA Industry
FRANCHISE: SA Industry
RELEASE DATE: 11 Aug, 2017","11 Aug, 2017",Action Indie Casual Adventure Sports +,
Season of 12 Colors,,,,,,"(1,620 reviews)",橘子班,NVLMaker,Very Positive,,"TITLE: Season of 12 Colors
GENRE: Adventure, Casual, Indie
DEVELOPER: 橘子班
PUBLISHER: NVLMaker
RELEASE DATE: 14 Mar, 2016","14 Mar, 2016",Indie Casual Adventure Visual Novel Anime +,
Casino Slot Machines,,,,,,(12 reviews),Boogygames Studios,Boogygames Studios,Mixed,,"TITLE: Casino Slot Machines
GENRE: Adventure, Casual, Indie, Simulation, Sports
DEVELOPER: Boogygames Studios
PUBLISHER: Boogygames Studios
RELEASE DATE: 26 Dec, 2017","26 Dec, 2017",Solitaire Idler World War II Board Game 2D +,
Tiny Guardians,,,,,,(60 reviews),Kurechii,Kurechii,Very Positive,,"TITLE: Tiny Guardians
GENRE: Adventure, Indie, Strategy
DEVELOPER: Kurechii
PUBLISHER: Kurechii
RELEASE DATE: 24 Mar, 2016","24 Mar, 2016",Indie Strategy Adventure Tower Defense +,
"RIVE: Wreck, Hack, Die, Retry!",Bundle info,,,,,(325 reviews),Two Tribes,Two Tribes Publishing,Very Positive,,"TITLE: RIVE: Wreck, Hack, Die, Retry!
GENRE: Action
DEVELOPER: Two Tribes
PUBLISHER: Two Tribes Publishing
RELEASE DATE: 13 Sep, 2016","13 Sep, 2016",Action Twin Stick Shooter Arcade Side Scroller +,
Typefighters (Steam Edition),Bundle info,,,,,(115 reviews),Christian Reuter,Christian Reuter,Mixed,,"TITLE: Typefighters (Steam Edition)
GENRE: Indie
DEVELOPER: Christian Reuter
PUBLISHER: Christian Reuter
RELEASE DATE: 18 Apr, 2016","18 Apr, 2016",Typing Education Spelling Casual Tutorial +,
JUJU,"12,49€",,,,,(58 reviews),Flying Wild Hog,Flying Wild Hog,Very Positive,,"TITLE: JUJU
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Flying Wild Hog
PUBLISHER: Flying Wild Hog
RELEASE DATE: 10 Dec, 2014","10 Dec, 2014",Action Casual Adventure Indie Platformer +,
A grande bagunça espacial - The big space mess,,,,,,(119 reviews),RMAL,RMAL,Very Positive,,"TITLE: A grande bagunça espacial - The big space mess
GENRE: Action, Casual, Indie
DEVELOPER: RMAL
PUBLISHER: RMAL
RELEASE DATE: 5 Apr, 2016","5 Apr, 2016",Action Indie Casual Psychological Horror +,
Tomb of Tyrants,,,,,,(208 reviews),Jake Huhman,Jake Huhman,Mostly Positive,,"TITLE: Tomb of Tyrants
GENRE: Casual, Indie, Strategy
DEVELOPER: Jake Huhman
PUBLISHER: Jake Huhman
RELEASE DATE: 25 Jun, 2015","25 Jun, 2015",Indie Strategy Casual Puzzle Match 3 2D +,
