title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
9-nine-:Episode 1,Bundle info,,,,Very Positive,(683 reviews),PALETTE,Sekai Project,Very Positive,(22 reviews),"TITLE: 9-nine-:Episode 1
GENRE: Casual, Simulation
DEVELOPER: PALETTE
PUBLISHER: Sekai Project
FRANCHISE: 9-nine-
RELEASE DATE: 31 Jan, 2019","31 Jan, 2019",Visual Novel Anime Sexual Content Nudity +,
CHANGE: A Homeless Survival Experience,Bundle info,,,,Very Positive,"(1,377 reviews)",Delve Interactive,Delve Interactive,Very Positive,(34 reviews),"TITLE: CHANGE: A Homeless Survival Experience
GENRE: Adventure, Casual, Indie, RPG, Simulation, Strategy
DEVELOPER: Delve Interactive
PUBLISHER: Delve Interactive
RELEASE DATE: 1 May, 2020","1 May, 2020",Indie Simulation RPG Survival Casual 2D +,106
,,,,,,,,,,,,,,
Monster Energy Supercross - The Official Videogame 2,Bundle info,,,,,(371 reviews),Milestone S.r.l.,Milestone S.r.l.,Very Positive,,"TITLE: Monster Energy Supercross - The Official Videogame 2
GENRE: Racing, Simulation, Sports
DEVELOPER: Milestone S.r.l.
PUBLISHER: Milestone S.r.l.
RELEASE DATE: 8 Feb, 2019","8 Feb, 2019",Sports Racing Simulation Motorbike +,
CastleMiner Z,"7,99€",,,,Mostly Positive,"(6,283 reviews)",DigitalDNA Games LLC,DigitalDNA Games LLC,Very Positive,(63 reviews),"TITLE: CastleMiner Z
GENRE: Action, Adventure, Indie
DEVELOPER: DigitalDNA Games LLC
PUBLISHER: DigitalDNA Games LLC
RELEASE DATE: 9 Nov, 2011","9 Nov, 2011",Open World Survival Craft Survival Zombies +,
The Cursed Forest,Bundle info,,,,Very Positive,(566 reviews),KPy3O,Noostyche,Very Positive,(10 reviews),"TITLE: The Cursed Forest
GENRE: Adventure, Indie
DEVELOPER: KPy3O, Noostyche
PUBLISHER: Noostyche, Pleasant Rain Ltd
RELEASE DATE: 26 Feb, 2019","26 Feb, 2019",Atmospheric Dark Adventure Exploration 3D +,
Restaurant Empire II,Bundle info,,,,,(211 reviews),Enlight Software Limited,Enlight Software Limited,Mostly Positive,,"TITLE: Restaurant Empire II
GENRE: Casual, Indie, Simulation, Strategy
DEVELOPER: Enlight Software Limited
PUBLISHER: Enlight Software Limited
RELEASE DATE: 27 May, 2009","27 May, 2009",Economy Management Cooking Simulation +,
Aces of the Luftwaffe - Squadron,Bundle info,,,,,(42 reviews),HandyGames,HandyGames,Mostly Positive,,"TITLE: Aces of the Luftwaffe - Squadron
GENRE: Action, Indie
DEVELOPER: HandyGames
PUBLISHER: HandyGames
FRANCHISE: Aces of the Luftwaffe
RELEASE DATE: 24 Jul, 2018","24 Jul, 2018",Local Multiplayer Co-op Local Co-Op Bullet Hell +,
Sunblaze,,,,,Very Positive,(106 reviews),Games From Earth,Bonus Stage Publishing,Very Positive,(10 reviews),"TITLE: Sunblaze
GENRE: Action, Adventure, Indie
DEVELOPER: Games From Earth
PUBLISHER: Bonus Stage Publishing
RELEASE DATE: 3 Jun, 2021","3 Jun, 2021",2D Unforgiving Precision Platformer Story Rich +,18
Endless Fables 4: Shadow Within,Bundle info,,,,,(51 reviews),Sunward Games,Artifex Mundi,Very Positive,,"TITLE: Endless Fables 4: Shadow Within
GENRE: Adventure, Casual
DEVELOPER: Sunward Games
PUBLISHER: Artifex Mundi
FRANCHISE: AM Hidden Object Games
RELEASE DATE: 3 Oct, 2019","3 Oct, 2019",Casual Adventure Hidden Object 2D Fantasy +,
Hiveswap Friendsim,,,,,,"(1,026 reviews)","What Pumpkin Games, Inc.",Fellow Traveller,Very Positive,,"TITLE: Hiveswap Friendsim
GENRE: Adventure, Casual, Indie, RPG, Simulation
DEVELOPER: What Pumpkin Games, Inc.
PUBLISHER: Fellow Traveller
FRANCHISE: Homestuck Universe
RELEASE DATE: 13 Apr, 2018","13 Apr, 2018",Visual Novel Casual Indie Violent Simulation +,
Alternate DiMansion Diary,Bundle info,,,,,(273 reviews),Sprite Hills,Kagura Games,Very Positive,,"TITLE: Alternate DiMansion Diary
GENRE: Adventure, Indie, RPG
DEVELOPER: Sprite Hills
PUBLISHER: Kagura Games
FRANCHISE: Kagura Games
RELEASE DATE: 23 May, 2019","23 May, 2019",Nudity Adventure Sexual Content Indie RPG +,
Grow Home,Bundle info,,,,Very Positive,"(3,360 reviews)","Reflections, a Ubisoft Studio",Ubisoft,Very Positive,(15 reviews),"TITLE: Grow Home
GENRE: Adventure, Casual, Indie
DEVELOPER: Reflections, a Ubisoft Studio
PUBLISHER: Ubisoft
RELEASE DATE: 4 Feb, 2015","4 Feb, 2015",Open World Adventure Singleplayer Exploration +,
Black Mirror III,Bundle info,,,,,(285 reviews),Cranberry Production,THQ Nordic,Very Positive,,"TITLE: Black Mirror III
GENRE: Adventure
DEVELOPER: Cranberry Production
PUBLISHER: THQ Nordic
FRANCHISE: Black Mirror
RELEASE DATE: 19 Apr, 2011","19 Apr, 2011",Adventure Point & Click Horror Mystery +,
DEADBOLT,,,,,Overwhelmingly Positive,"(3,344 reviews)",Hopoo Games,Hopoo Games,Very Positive,(66 reviews),"TITLE: DEADBOLT
GENRE: Action, Indie
DEVELOPER: Hopoo Games
PUBLISHER: Hopoo Games
RELEASE DATE: 14 Mar, 2016","14 Mar, 2016",Pixel Graphics Stealth Great Soundtrack Indie +,
Project Heartbeat,,,,,,(114 reviews),EIRTeam,EIRTeam,Very Positive,,"TITLE: Project Heartbeat
GENRE: Indie, Early Access
DEVELOPER: EIRTeam
PUBLISHER: EIRTeam
RELEASE DATE: 26 Mar, 2020
EARLY ACCESS RELEASE DATE: 26 Mar, 2020","26 Mar, 2020",Indie Early Access Rhythm Music Moddable +,35
8-Bit Invaders!,Bundle info,,,,,(341 reviews),Petroglyph,Petroglyph,Very Positive,,"TITLE: 8-Bit Invaders!
GENRE: Indie, Simulation, Strategy
DEVELOPER: Petroglyph
PUBLISHER: Petroglyph
RELEASE DATE: 16 Dec, 2016","16 Dec, 2016",Strategy Indie Simulation RTS Multiplayer +,
Royal Alchemist,"16,79€",,,Download,,(136 reviews),Nifty Visuals,Nifty Productions,Very Positive,,"TITLE: Royal Alchemist
GENRE: RPG, Simulation, Strategy
DEVELOPER: Nifty Visuals
PUBLISHER: Nifty Productions
RELEASE DATE: 30 Apr, 2020","30 Apr, 2020",RPG Strategy Simulation Otome LGBTQ+ +,
TrackDayR,,,,,,(112 reviews),MadCow S.r.l.,MadCow S.r.l.,Mostly Positive,,"TITLE: TrackDayR
GENRE: Indie, Massively Multiplayer, Racing, Simulation, Sports, Early Access
DEVELOPER: MadCow S.r.l.
PUBLISHER: MadCow S.r.l.
RELEASE DATE: 17 Mar, 2021
EARLY ACCESS RELEASE DATE: 17 Mar, 2021","17 Mar, 2021",Racing Sports Simulation Motorbike Driving +,25
Iconoclasts,,,,,Very Positive,"(2,893 reviews)",Joakim Sandberg,Bifrost Entertainment,Very Positive,(71 reviews),"TITLE: Iconoclasts
GENRE: Action, Adventure, Indie
DEVELOPER: Joakim Sandberg
PUBLISHER: Bifrost Entertainment, DANGEN Entertainment, Gamera Game, INTRAGAMES CO., LTD.
RELEASE DATE: 23 Jan, 2018","23 Jan, 2018",Indie Pixel Graphics Metroidvania Action 2D +,
Primordia,Bundle info,,,,,"(2,364 reviews)",Wormwood Studios,Wadjet Eye Games,Overwhelmingly Positive,,"TITLE: Primordia
GENRE: Adventure, Indie
DEVELOPER: Wormwood Studios
PUBLISHER: Wadjet Eye Games
RELEASE DATE: 5 Dec, 2012","5 Dec, 2012",Point & Click Adventure Post-apocalyptic Sci-fi +,15
Dread X Collection: The Hunt,,,,,Very Positive,(188 reviews),DreadXP,DreadXP,Mixed,(12 reviews),"TITLE: Dread X Collection: The Hunt
GENRE: Action, Adventure
DEVELOPER: DreadXP, David Szymanski, Christopher Yabsley, KIRA, Philisophic Games, Dan McGrath, TorpleDook, Abbey Smith (Scruncho), Vidas Salavejus, Redact Games, Wayward Preacher, Mr. Pink
PUBLISHER: DreadXP
FRANCHISE: Dread X Collection
RELEASE DATE: 13 Apr, 2021","13 Apr, 2021",Action Horror Psychological Horror Shooter +,2
Miscreated,Bundle info,,,,Mixed,"(23,066 reviews)",Entrada Interactive LLC,Entrada Interactive LLC,Mixed,(35 reviews),"TITLE: Miscreated
GENRE: Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Strategy
DEVELOPER: Entrada Interactive LLC
PUBLISHER: Entrada Interactive LLC
RELEASE DATE: 18 Dec, 2018","18 Dec, 2018",Open World Survival Craft Survival Open World +,
The Sojourn,Bundle info,,,,,(88 reviews),Shifting Tides,Iceberg Interactive,Mostly Positive,,"TITLE: The Sojourn
GENRE: Adventure, Indie
DEVELOPER: Shifting Tides
PUBLISHER: Iceberg Interactive
FRANCHISE: Iceberg Interactive
RELEASE DATE: 29 Sep, 2020","29 Sep, 2020",Puzzle Atmospheric First-Person Adventure +,
Sword of the Necromancer,Bundle info,,,,,(140 reviews),Grimorio of Games,JanduSoft,Mostly Positive,,"TITLE: Sword of the Necromancer
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Grimorio of Games
PUBLISHER: JanduSoft, Game Seer Ventures
FRANCHISE: JanduSoft
RELEASE DATE: 28 Jan, 2021","28 Jan, 2021",Action Co-op RPG Adventure Local Co-Op +,
Boppio,,,,,,(46 reviews),"Boppy Games, LLC","Boppy Games, LLC",Mostly Positive,,"TITLE: Boppio
GENRE: Casual, Indie, Simulation, Early Access
DEVELOPER: Boppy Games, LLC
PUBLISHER: Boppy Games, LLC
RELEASE DATE: 19 May, 2021
EARLY ACCESS RELEASE DATE: 19 May, 2021","19 May, 2021",Early Access Simulation Base Building Mining +,12
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,Bundle info,,,,,(424 reviews),07th Expansion,MangaGamer,Very Positive,,"TITLE: Higurashi When They Cry Hou - Ch.3 Tatarigoroshi
GENRE: Adventure
DEVELOPER: 07th Expansion
PUBLISHER: MangaGamer
FRANCHISE: When They Cry
RELEASE DATE: 17 Jun, 2016","17 Jun, 2016",Visual Novel Anime Mystery Adventure Dark +,
Endless Fables 2: Frozen Path,Bundle info,,,,,(92 reviews),Sunward Games,Artifex Mundi,Very Positive,,"TITLE: Endless Fables 2: Frozen Path
GENRE: Adventure, Casual
DEVELOPER: Sunward Games
PUBLISHER: Artifex Mundi
FRANCHISE: AM Hidden Object Games
RELEASE DATE: 16 Nov, 2017","16 Nov, 2017",Adventure Casual Hidden Object Point & Click +,
Alice's Patchwork,Bundle info,,,,,(108 reviews),Creobit,8Floor,Very Positive,,"TITLE: Alice's Patchwork
GENRE: Casual
DEVELOPER: Creobit
PUBLISHER: 8Floor
RELEASE DATE: 3 Mar, 2016","3 Mar, 2016",Casual Puzzle +,
Outcast 1.1,,,,,,(447 reviews),Fresh3D,THQ Nordic,Very Positive,,"TITLE: Outcast 1.1
GENRE: Action, Adventure, RPG
DEVELOPER: Fresh3D
PUBLISHER: THQ Nordic
FRANCHISE: Outcast
RELEASE DATE: 18 Dec, 2014","18 Dec, 2014",Adventure Action Classic Third Person RPG +,
Mad Tower Tycoon,,,,,,(323 reviews),Eggcode,Eggcode,Mostly Positive,,"TITLE: Mad Tower Tycoon
GENRE: Indie, Simulation, Strategy
DEVELOPER: Eggcode
PUBLISHER: Eggcode
RELEASE DATE: 14 Jan, 2020","14 Jan, 2020",Simulation Strategy Management Indie +,
Mega Man Legacy Collection 2,Bundle info,,,,,(762 reviews),"CAPCOM CO., LTD","CAPCOM CO., LTD",Very Positive,,"TITLE: Mega Man Legacy Collection 2
GENRE: Action
DEVELOPER: CAPCOM CO., LTD
PUBLISHER: CAPCOM CO., LTD
FRANCHISE: Mega Man
RELEASE DATE: 8 Aug, 2017","8 Aug, 2017",Action Platformer Classic Great Soundtrack +,
The Hong Kong Massacre,,,,,,(578 reviews),VRESKI,VRESKI,Mostly Positive,,"TITLE: The Hong Kong Massacre
GENRE: Action, Indie
DEVELOPER: VRESKI
PUBLISHER: VRESKI
RELEASE DATE: 22 Jan, 2019","22 Jan, 2019",Action Bullet Time Indie Violent Gore 2.5D +,
Master of Magic Classic,Bundle info,,,,,(380 reviews),SimTex,Slitherine Ltd.,Very Positive,,"TITLE: Master of Magic Classic
GENRE: Strategy
DEVELOPER: SimTex
PUBLISHER: Slitherine Ltd.
FRANCHISE: Master of Magic
RELEASE DATE: 1 Sep, 1994","1 Sep, 1994",Strategy Classic Turn-Based Fantasy 4X +,17
Carrier Battles 4 Guadalcanal - Pacific War Naval Warfare,,,,,,(142 reviews),Avalon Digital,Avalon Digital,Very Positive,,"TITLE: Carrier Battles 4 Guadalcanal - Pacific War Naval Warfare
GENRE: Simulation, Strategy
DEVELOPER: Avalon Digital, Cyril Jarnot
PUBLISHER: Avalon Digital
FRANCHISE: Avalon Digital
RELEASE DATE: 5 Jun, 2020","5 Jun, 2020",Strategy Simulation Wargame Historical Indie +,11
Rise of Liberty,,,,,Very Positive,"(1,516 reviews)",Sandstorm Studios Inc.,Sandstorm Studios Inc.,Very Positive,(12 reviews),"TITLE: Rise of Liberty
GENRE: Indie, Strategy
DEVELOPER: Sandstorm Studios Inc.
PUBLISHER: Sandstorm Studios Inc.
FRANCHISE: SandStorm Studios
RELEASE DATE: 30 May, 2019","30 May, 2019",FPS War Singleplayer Shooter Action +,
Might and Magic: Heroes VII – Trial by Fire,,,,,Mixed,(987 reviews),Limbic Entertainment,Ubisoft,Mostly Positive,(21 reviews),"TITLE: Might and Magic: Heroes VII – Trial by Fire
GENRE: RPG, Strategy
DEVELOPER: Limbic Entertainment
PUBLISHER: Ubisoft
RELEASE DATE: 4 Aug, 2016","4 Aug, 2016",Strategy RPG Turn-Based Turn-Based Strategy +,
Broken Sword 3 - the Sleeping Dragon,Package info,,,,,(446 reviews),Revolution Software Ltd,Revolution Software Ltd,Mixed,,"TITLE: Broken Sword 3 - the Sleeping Dragon
GENRE: Adventure
DEVELOPER: Revolution Software Ltd
PUBLISHER: Revolution Software Ltd
RELEASE DATE: 14 Nov, 2003","14 Nov, 2003",Adventure Mystery Point & Click Puzzle 3D +,
Nightmares from the Deep: The Cursed Heart,Bundle info,,,,,(748 reviews),Artifex Mundi,Artifex Mundi,Very Positive,,"TITLE: Nightmares from the Deep: The Cursed Heart
GENRE: Adventure, Casual
DEVELOPER: Artifex Mundi
PUBLISHER: Artifex Mundi
FRANCHISE: AM Hidden Object Games
RELEASE DATE: 19 Apr, 2012","19 Apr, 2012",Hidden Object Adventure Casual Point & Click +,
Necrobarista,Bundle info,,,,Very Positive,(910 reviews),Route 59,Route 59,Mostly Positive,(44 reviews),"TITLE: Necrobarista
GENRE: Indie
DEVELOPER: Route 59
PUBLISHER: Route 59, Coconut Island Games, PLAYISM
RELEASE DATE: 22 Jul, 2020","22 Jul, 2020",Story Rich Visual Novel Indie Supernatural +,19
Heliborne Collection,,,,,Mostly Positive,"(2,797 reviews)",Klabater,Klabater,Mostly Positive,(15 reviews),"TITLE: Heliborne Collection
GENRE: Action, Indie, Massively Multiplayer
DEVELOPER: Klabater
PUBLISHER: Klabater
FRANCHISE: Klabater
RELEASE DATE: 12 Oct, 2017","12 Oct, 2017",Military Multiplayer Flight Co-op Experimental +,
