title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Code/The Werewolf Party,,,,,,(35 reviews),WAO Studio,WAO Studio,Mixed,,"TITLE: Code/The Werewolf Party
GENRE: Casual, Free to Play, Indie, Strategy, Early Access
DEVELOPER: WAO Studio
PUBLISHER: WAO Studio
FRANCHISE: Code/
RELEASE DATE: 29 Jul, 2019
EARLY ACCESS RELEASE DATE: 29 Jul, 2019","29 Jul, 2019",Free to Play Indie Early Access Casual 2D +,
Soldier Matt Sowards,,,,Free To Play,,(12 reviews),Matt Sowards,,Mixed,,"TITLE: Soldier Matt Sowards
GENRE: Action, Adventure, Casual, Free to Play, Indie, RPG, Simulation, Sports, Strategy
DEVELOPER: Matt Sowards
RELEASE DATE: 26 Mar, 2020","26 Mar, 2020",Free to Play Casual Action Indie Adventure +,
Personal Space,,,,Free,,(10 reviews),Pastel Peaks Production,Pastel Peaks Production,Mixed,,"TITLE: Personal Space
GENRE: Casual, Free to Play, Indie
DEVELOPER: Pastel Peaks Production
PUBLISHER: Pastel Peaks Production
RELEASE DATE: 13 May, 2020
EARLY ACCESS RELEASE DATE: 13 May, 2020","13 May, 2020",Indie Free to Play Casual Singleplayer 3D +,
Spacen: The Beginning,,,,Free,,(17 reviews),ECHTNICE GmbH,ECHTNICE GmbH,Mixed,,"TITLE: Spacen: The Beginning
GENRE: Action, Free to Play, Indie
DEVELOPER: ECHTNICE GmbH
PUBLISHER: ECHTNICE GmbH
RELEASE DATE: 10 Apr, 2020","10 Apr, 2020",Free to Play Action Indie Space Difficult +,
The Last Bee,,,,Free To Play,,(12 reviews),angelos siskos,angelos siskos,Mixed,,"TITLE: The Last Bee
GENRE: Casual, Free to Play, Indie
DEVELOPER: angelos siskos
PUBLISHER: angelos siskos
RELEASE DATE: 1 May, 2020","1 May, 2020",Free to Play Indie Casual Puzzle Platformer +,
Super Fight,,,,,,(19 reviews),LGe,LGe,Mixed,,"TITLE: Super Fight
GENRE: Action, Casual, Indie
DEVELOPER: LGe
PUBLISHER: LGe
RELEASE DATE: 25 Mar, 2020","25 Mar, 2020",Hentai Psychological Horror LGBTQ+ Nudity +,
Mercenary Skirmish,,,,,,(12 reviews),4ugui,4ugui,Mixed,,"TITLE: Mercenary Skirmish
GENRE: Action, Free to Play, Indie, Massively Multiplayer, RPG, Early Access
DEVELOPER: 4ugui
PUBLISHER: 4ugui
RELEASE DATE: 26 Mar, 2021
EARLY ACCESS RELEASE DATE: 26 Mar, 2021","26 Mar, 2021",Early Access RPG Multiplayer Online Co-Op +,
6 PEOPLE,,,,Free To Play,,(34 reviews),GsK,GsK,Mixed,,"TITLE: 6 PEOPLE
GENRE: Free to Play, Indie
DEVELOPER: GsK
PUBLISHER: GsK
RELEASE DATE: 26 Mar, 2020","26 Mar, 2020",Free to Play Indie Horror Visual Novel Short +,
Inferno Wizards,,,,,,(25 reviews),Home Fire Games,Home Fire Games,Mixed,,"TITLE: Inferno Wizards
GENRE: Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Early Access
DEVELOPER: Home Fire Games
PUBLISHER: Home Fire Games
RELEASE DATE: 17 Apr, 2020
EARLY ACCESS RELEASE DATE: 17 Apr, 2020","17 Apr, 2020",Free to Play Action Massively Multiplayer RPG +,
Bang Bang Car,,,,,,(29 reviews),Galaxy Game Studio,Galaxy Game Studio,Mixed,,"TITLE: Bang Bang Car
GENRE: Casual, Indie, Racing, Sports, Early Access
DEVELOPER: Galaxy Game Studio
PUBLISHER: Galaxy Game Studio
RELEASE DATE: 18 Apr, 2017","18 Apr, 2017",Early Access Indie Casual Racing Sports +,
Sue's Story,,,,Free To Play,,(12 reviews),Incendio Software,Incendio Software,Mixed,,"TITLE: Sue's Story
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: Incendio Software
PUBLISHER: Incendio Software
RELEASE DATE: 3 Aug, 2020","3 Aug, 2020",Free to Play Adventure Action Indie Sci-fi +,
Axegend：Episode I,,,,,,(14 reviews),Subversion Squad Studio,Subversion Squad Studio,Mostly Positive,,"TITLE: Axegend：Episode I
GENRE: Action, Adventure, Casual, RPG, Strategy
DEVELOPER: Subversion Squad Studio
PUBLISHER: Subversion Squad Studio
RELEASE DATE: 16 Jun, 2020","16 Jun, 2020",Action Adventure Strategy Casual RPG +,
Lockdown,,,,,,(29 reviews),"Tony ""M00fins"" Capp",Chriton Studios,Mixed,,"TITLE: Lockdown
GENRE: Action, Adventure, Casual, Indie, Strategy, Early Access
DEVELOPER: Tony ""M00fins"" Capp, Chris ""Saget"" Mac
PUBLISHER: Chriton Studios
RELEASE DATE: 14 May, 2020
EARLY ACCESS RELEASE DATE: 14 May, 2020","14 May, 2020",Action Indie Casual Adventure Strategy +,
Baby Coyote,,,,Free,,(17 reviews),Andrew Thomas,AT Limited,Mixed,,"TITLE: Baby Coyote
GENRE: Action, Adventure, Casual, Free to Play, Indie
DEVELOPER: Andrew Thomas, A.T Interactive Studio
PUBLISHER: AT Limited
RELEASE DATE: 25 Sep, 2020","25 Sep, 2020",Action Casual Platformer 2D Platformer 2D +,
Damned Hand,,,,,,(10 reviews),Applykat,Applykat,Mixed,,"TITLE: Damned Hand
GENRE: Indie, Simulation, Early Access
DEVELOPER: Applykat
PUBLISHER: Applykat
FRANCHISE: Damned Hand
RELEASE DATE: 6 Nov, 2020
EARLY ACCESS RELEASE DATE: 6 Nov, 2020","6 Nov, 2020",Puzzle Adventure Casual Action-Adventure +,
Mist of the Undead,,,,Free,,(21 reviews),Hayden,Hayden,Mixed,,"TITLE: Mist of the Undead
GENRE: Action, Casual, Free to Play, Indie, RPG
DEVELOPER: Hayden, Rothman
PUBLISHER: Hayden , Rothman
RELEASE DATE: 9 Sep, 2020","9 Sep, 2020",Singleplayer Zombies Survival First-Person +,
Playing God,,,,Free,,(25 reviews),Ben Fredericks [Collaborations],Ben Fredericks [Collaborations],Mixed,,"TITLE: Playing God
GENRE: Indie
DEVELOPER: Ben Fredericks [Collaborations]
PUBLISHER: Ben Fredericks [Collaborations]
RELEASE DATE: 7 Sep, 2020","7 Sep, 2020",VR Interactive Fiction Sci-fi Philosophical +,
From The Grave,,,,Free,,(21 reviews),Esteban Jauregui,Esteban Jauregui,Mixed,,"TITLE: From The Grave
GENRE: Action, Free to Play, Indie
DEVELOPER: Esteban Jauregui
PUBLISHER: Esteban Jauregui
RELEASE DATE: 2 Jul, 2020","2 Jul, 2020",FPS Action Survival Horror Shooter Horror +,
The Outcast Lovers,,,,Free,,(63 reviews),Chard,Far Few Giants,Mixed,,"TITLE: The Outcast Lovers
GENRE: Adventure, Casual, Free to Play, Indie
DEVELOPER: Chard, de Fault, Richard Campbell
PUBLISHER: Far Few Giants
FRANCHISE: Far Few Giants
RELEASE DATE: 31 Jul, 2020","31 Jul, 2020",Adventure Story Rich Point & Click Episodic +,
Hot-air VR Balloon trip over Russian Primorye,,,,,,(17 reviews),VIRTUAL REALITY LABORATORY DV,VIRTUAL REALITY LABORATORY DV,Mixed,,"TITLE: Hot-air VR Balloon trip over Russian Primorye
GENRE: Adventure, Casual, Free to Play, Indie, Simulation
DEVELOPER: VIRTUAL REALITY LABORATORY DV
PUBLISHER: VIRTUAL REALITY LABORATORY DV
RELEASE DATE: 7 Jul, 2020","7 Jul, 2020",Casual Adventure Simulation VR Free to Play +,
Commander '85 Prologue,,,,Free To Play,,(16 reviews),The Moonwalls,Ultimate Games S.A.,Mixed,,"TITLE: Commander '85 Prologue
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: The Moonwalls
PUBLISHER: Ultimate Games S.A.
FRANCHISE: Ultimate Games
RELEASE DATE: 16 Jul, 2020","16 Jul, 2020",Action Adventure Simulation Exploration 3D +,
Saving You From Yourself,,,,Free,,(37 reviews),Taylor McCue,Taylor McCue,Mixed,,"TITLE: Saving You From Yourself
GENRE: Free to Play, Indie
DEVELOPER: Taylor McCue
PUBLISHER: Taylor McCue
RELEASE DATE: 11 Jul, 2018","11 Jul, 2018",Free to Play Indie Female Protagonist LGBTQ+ +,
MAVR3D 八般武艺,,,,Free To Play,,(18 reviews),"Beijing Lanxii Play Technology Co., Ltd","Beijing Lanxii Play Technology Co., Ltd",Mixed,,"TITLE: MAVR3D 八般武艺
GENRE: Action, Casual, Free to Play, Indie, Simulation, Sports
DEVELOPER: Beijing Lanxii Play Technology Co., Ltd
PUBLISHER: Beijing Lanxii Play Technology Co., Ltd
RELEASE DATE: 7 May, 2020","7 May, 2020",Free to Play Action Indie Simulation Casual +,
Guilded,,,,Free,,(13 reviews),Adjective Noun,Adjective Noun,Mixed,,"TITLE: Guilded
GENRE: Casual, Indie, Strategy
DEVELOPER: Adjective Noun
PUBLISHER: Adjective Noun
RELEASE DATE: 26 May, 2020","26 May, 2020",Strategy Indie Casual Procedural Generation +,
BattleParty,,,,Free To Play,,(16 reviews),TeamNova,TeamNova,Mixed,,"TITLE: BattleParty
GENRE: Action, Adventure, Free to Play, Indie, Strategy
DEVELOPER: TeamNova
PUBLISHER: TeamNova
RELEASE DATE: 27 Apr, 2020","27 Apr, 2020",Free to Play Action Indie Strategy Adventure +,
Glitch Escape,,,,Free,,(18 reviews),Tiffany Phan,UCSC Games,Mixed,,"TITLE: Glitch Escape
GENRE: Adventure, Free to Play, Indie
DEVELOPER: Tiffany Phan, Seiji Emery, David Monroe, Rachel Haub, Sam Feng, Benjamin Chen, Eizi Zu, Erica Li, Kristofer Torres, Coy Youngblood, Vladislav Kardash, Hardwin Bui, Lubin Tu, Manon Lefebvre, Sam Wolfe, Brennan McCulloch
PUBLISHER: UCSC Games
RELEASE DATE: 16 Jun, 2020","16 Jun, 2020",Adventure 3D Platformer Puzzle Platformer 3D +,
Re: Award,,,,Free,,(14 reviews),Sonic-Alpha,Sonic-Beta,Mixed,,"TITLE: Re: Award
GENRE: Action, Free to Play, Indie
DEVELOPER: Sonic-Alpha
PUBLISHER: Sonic-Beta
FRANCHISE: Easy to enjoy
RELEASE DATE: 31 May, 2021","31 May, 2021",Exploration Collectathon Hidden Object 3D +,
Deadly Forest,,,,Free,,(13 reviews),Free Initiative Games,Free Initiative Games,Mixed,,"TITLE: Deadly Forest
GENRE: Action, Adventure
DEVELOPER: Free Initiative Games
PUBLISHER: Free Initiative Games
RELEASE DATE: 29 Aug, 2020
EARLY ACCESS RELEASE DATE: 29 Aug, 2020","29 Aug, 2020",Adventure Point & Click Survival Horror Realistic +,
INFLUXIS,,,,,Mostly Positive,(61 reviews),BaleYc Studios,BaleYc Studios,Very Positive,(12 reviews),"TITLE: INFLUXIS
GENRE: Adventure, Free to Play, Indie, Early Access
DEVELOPER: BaleYc Studios
PUBLISHER: BaleYc Studios
RELEASE DATE: 1 Sep, 2020
EARLY ACCESS RELEASE DATE: 1 Sep, 2020","1 Sep, 2020",Early Access Casual Open World Survival 3D +,18
Aegis Online,,,,Free To Play,,(12 reviews),Kale the Quick,Easter Egg Productions,Mixed,,"TITLE: Aegis Online
GENRE: Adventure, Casual, Free to Play, Indie, RPG, Simulation, Strategy
DEVELOPER: Kale the Quick
PUBLISHER: Easter Egg Productions
RELEASE DATE: 30 Oct, 2020","30 Oct, 2020",Free to Play Casual Indie Simulation RPG +,
NEKROTRONIC VR,,,,,,(12 reviews),Spectre Studios,Roache-Turner Films,Mixed,,"TITLE: NEKROTRONIC VR
GENRE: Action
DEVELOPER: Spectre Studios, Guerilla Films
PUBLISHER: Roache-Turner Films
RELEASE DATE: 28 Aug, 2019","28 Aug, 2019",Action Gore Violent VR +,
Funny Archery,,,,,,(32 reviews),Holomia,Holomia,Mixed,,"TITLE: Funny Archery
GENRE: Action, Casual, Free to Play, Indie
DEVELOPER: Holomia
PUBLISHER: Holomia
RELEASE DATE: 4 Oct, 2019","4 Oct, 2019",Free to Play Indie Casual Action VR +,
Inferno Wizards,,,,,,(25 reviews),Home Fire Games,Home Fire Games,Mixed,,"TITLE: Inferno Wizards
GENRE: Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Early Access
DEVELOPER: Home Fire Games
PUBLISHER: Home Fire Games
RELEASE DATE: 17 Apr, 2020
EARLY ACCESS RELEASE DATE: 17 Apr, 2020","17 Apr, 2020",Free to Play Action Massively Multiplayer RPG +,
Space Battle,,,,Free To Play,,(12 reviews),Adrián Corbalán,Adrián Corbalán,Mixed,,"TITLE: Space Battle
GENRE: Action, Free to Play, Indie, RPG, Strategy
DEVELOPER: Adrián Corbalán, Angel D. Ñeco
PUBLISHER: Adrián Corbalán
RELEASE DATE: 6 Jul, 2020","6 Jul, 2020",Free to Play Action Indie RPG Strategy +,
Bubble Tea : game for thinking and imagination,,,,Free To Play,,(13 reviews),Owen6936,Owen6936,Mixed,,"TITLE: Bubble Tea : game for thinking and imagination
GENRE: Adventure, Free to Play, Indie, RPG
DEVELOPER: Owen6936
PUBLISHER: Owen6936
RELEASE DATE: 21 May, 2020","21 May, 2020",Free to Play Indie Adventure RPG Puzzle +,
Apollo 11 VR,,,,,,(12 reviews),IDIA Lab,IDIA Lab,Mixed,,"TITLE: Apollo 11 VR
GENRE: Casual, Simulation
DEVELOPER: IDIA Lab
PUBLISHER: IDIA Lab
FRANCHISE: IDIA Lab
RELEASE DATE: 1 Aug, 2019","1 Aug, 2019",Casual Simulation VR +,
3D Text Adventure,,,,Free to Play,,(15 reviews),Ariel Love,Infocom Remakes,Mixed,,"TITLE: 3D Text Adventure
GENRE: Adventure
DEVELOPER: Ariel Love
PUBLISHER: Infocom Remakes
RELEASE DATE: 10 Sep, 2019","10 Sep, 2019",Adventure Puzzle +,
Oceanum Mortis,,,,Free to Play,,(11 reviews),Brewsterland Studios,Brewsterland Studios,Mixed,,"TITLE: Oceanum Mortis
GENRE: Adventure, Casual, Free to Play, Indie, RPG
DEVELOPER: Brewsterland Studios
PUBLISHER: Brewsterland Studios
RELEASE DATE: 19 Jul, 2019","19 Jul, 2019",Adventure Casual Free to Play Indie RPG +,
Pakicetus,,,,Free,,(11 reviews),Polymorphic Games,University of Idaho,Mixed,,"TITLE: Pakicetus
GENRE: Adventure, Casual, Free to Play, Indie, Strategy
DEVELOPER: Polymorphic Games
PUBLISHER: University of Idaho, Polymorphic Games
RELEASE DATE: 7 Aug, 2020","7 Aug, 2020",Free to Play Casual Adventure Indie Strategy +,
Try 'n Cry - Prologue,,,,Free To Play,,(26 reviews),Crystalia Games,Crystalia Games,Mixed,,"TITLE: Try 'n Cry - Prologue
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: Crystalia Games
PUBLISHER: Crystalia Games
RELEASE DATE: 13 Dec, 2019","13 Dec, 2019",Free to Play Action Adventure Indie Horror +,
Time Break 2121,,,,Free,,(20 reviews),ACRAM STUDIOS LLC,ACRAM STUDIOS LLC,Mixed,,"TITLE: Time Break 2121
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: ACRAM STUDIOS LLC
PUBLISHER: ACRAM STUDIOS LLC
RELEASE DATE: 20 Aug, 2019","20 Aug, 2019",Action Casual Indie Strategy Bullet Time +,
ALLBLACK Phase 1,,,,Free To Play,,(50 reviews),NSAID,NSAID,Mixed,,"TITLE: ALLBLACK Phase 1
GENRE: Action, Adventure, Casual, Free to Play, Indie
DEVELOPER: NSAID
PUBLISHER: NSAID
RELEASE DATE: 5 Dec, 2020","5 Dec, 2020",Visual Novel Anime Psychological Thriller 2D +,9
UltraGoodness 2,Bundle info,,,,,(16 reviews),Rasul Mono,Rasul Mono,Mixed,,"TITLE: UltraGoodness 2
GENRE: Action, Adventure, Indie
DEVELOPER: Rasul Mono
PUBLISHER: Rasul Mono
FRANCHISE: UltraGoodness
RELEASE DATE: 2 Sep, 2019","2 Sep, 2019",Indie Action Adventure Gore Singleplayer +,
Risnuch,,,,,,(14 reviews),Razard,Razard,Mixed,,"TITLE: Risnuch
GENRE: Action, Adventure, Casual, Indie, RPG, Simulation, Early Access
DEVELOPER: Razard
PUBLISHER: Razard
RELEASE DATE: 1 Nov, 2019
EARLY ACCESS RELEASE DATE: 4 Jan, 2020","1 Nov, 2019",Action Indie Casual Adventure RPG +,
Celestial,,,,Free To Play,,(31 reviews),Jamie Mulvaney,Jamie Mulvaney,Mixed,,"TITLE: Celestial
GENRE: Adventure, Casual, Free to Play, Indie, RPG
DEVELOPER: Jamie Mulvaney
PUBLISHER: Jamie Mulvaney
FRANCHISE: Celestial
RELEASE DATE: 7 Feb, 2020","7 Feb, 2020",Free to Play Indie Casual RPG Adventure +,
ByLo,,,,Free,,(30 reviews),Mia Osterholm Sarceno,Mia Osterholm Sarceno,Mixed,,"TITLE: ByLo
GENRE: Free to Play, Indie
DEVELOPER: Mia Osterholm Sarceno
PUBLISHER: Mia Osterholm Sarceno
RELEASE DATE: 1 Sep, 2019","1 Sep, 2019",Free to Play Indie Horror +,
Orion13,"16,79€",,,,,(11 reviews),Metro VR Studios,Metro VR Studios,Mixed,,"TITLE: Orion13
GENRE: Action, Adventure, Indie
DEVELOPER: Metro VR Studios
PUBLISHER: Metro VR Studios
FRANCHISE: Orion13
RELEASE DATE: 13 Feb, 2020","13 Feb, 2020",Action Indie Adventure VR Swordplay +,
Cardaria,,,,Free,,(28 reviews),TripleSky,TripleSky,Mixed,,"TITLE: Cardaria
GENRE: Free to Play, Indie, Massively Multiplayer, Strategy
DEVELOPER: TripleSky
PUBLISHER: TripleSky
RELEASE DATE: 30 Jul, 2019","30 Jul, 2019",Free to Play Strategy Indie Turn-Based Combat +,
Tower VR,,,,,,(30 reviews),POLYART STUDIO,POLYART STUDIO,Mixed,,"TITLE: Tower VR
GENRE: Action, Casual, Free to Play, Strategy
DEVELOPER: POLYART STUDIO
PUBLISHER: POLYART STUDIO
FRANCHISE: POLYART STUDIO
RELEASE DATE: 7 Aug, 2019","7 Aug, 2019",Free to Play Strategy Casual Action VR +,
Zeus' Battlegrounds,,,,,,,Industry Games,Industry Games,,,"TITLE: Zeus' Battlegrounds
GENRE: Action, Free to Play, Massively Multiplayer, Early Access
DEVELOPER: Industry Games
PUBLISHER: Industry Games
RELEASE DATE: 28 Sep, 2018","28 Sep, 2018",Free to Play Battle Royale Early Access Action +,
DeathMatch,,,,,,(63 reviews),Baser Software,Baser Software,Mixed,,"TITLE: DeathMatch
GENRE: Action, Free to Play, Indie, Massively Multiplayer, Early Access
DEVELOPER: Baser Software
PUBLISHER: Baser Software
RELEASE DATE: 17 May, 2019
EARLY ACCESS RELEASE DATE: 17 May, 2019","17 May, 2019",Free to Play Massively Multiplayer Indie Action +,
CLOSED,,,,,,(49 reviews),Kazuya,赤いトンボ,Mixed,,"TITLE: CLOSED
GENRE: Action, Indie, RPG
DEVELOPER: Kazuya, tensun3d
PUBLISHER: 赤いトンボ
RELEASE DATE: 3 Sep, 2019","3 Sep, 2019",Nudity Action Indie Female Protagonist RPG +,
Welcome To... Chichester OVN 1 : The Beach,,,,Free to Play,,(20 reviews),Triority Interactive Novels,Triority Interactive Novels,Mixed,,"TITLE: Welcome To... Chichester OVN 1 : The Beach
GENRE: Adventure, Casual, Indie
DEVELOPER: Triority Interactive Novels
PUBLISHER: Triority Interactive Novels
FRANCHISE: Welcome To... Chichester
RELEASE DATE: 13 May, 2019","13 May, 2019",Visual Novel Adventure Casual Indie Anime +,
Anomaly Hunter - Prologue,,,,Free,,(16 reviews),Hook Games,Hook Games,Mixed,,"TITLE: Anomaly Hunter - Prologue
GENRE: Adventure, Casual, Indie, Strategy
DEVELOPER: Hook Games
PUBLISHER: Hook Games
FRANCHISE: Hook Games
RELEASE DATE: 20 Aug, 2020","20 Aug, 2020",Hidden Object Point & Click Relaxing Funny +,
reYal,,,,,,(14 reviews),xrrawva,xrrawva,Mixed,,"TITLE: reYal
GENRE: Adventure, Indie
DEVELOPER: xrrawva
PUBLISHER: xrrawva
RELEASE DATE: 30 May, 2019","30 May, 2019",Experimental Puzzle Surreal Philosophical +,
Landing,,,,Free to Play,,(11 reviews),CrazyLoner,CrazyLoner,Mixed,,"TITLE: Landing
GENRE: Indie, Simulation
DEVELOPER: CrazyLoner
PUBLISHER: CrazyLoner
RELEASE DATE: 11 Sep, 2020","11 Sep, 2020",Simulation Arcade Side Scroller 2D Space +,
Deadly Forest,,,,Free,,(13 reviews),Free Initiative Games,Free Initiative Games,Mixed,,"TITLE: Deadly Forest
GENRE: Action, Adventure
DEVELOPER: Free Initiative Games
PUBLISHER: Free Initiative Games
RELEASE DATE: 29 Aug, 2020
EARLY ACCESS RELEASE DATE: 29 Aug, 2020","29 Aug, 2020",Adventure Point & Click Survival Horror Realistic +,
Re: Award,,,,Free,,(14 reviews),Sonic-Alpha,Sonic-Beta,Mixed,,"TITLE: Re: Award
GENRE: Action, Free to Play, Indie
DEVELOPER: Sonic-Alpha
PUBLISHER: Sonic-Beta
FRANCHISE: Easy to enjoy
RELEASE DATE: 31 May, 2021","31 May, 2021",Exploration Collectathon Hidden Object 3D +,
INFLUXIS,,,,,Mostly Positive,(61 reviews),BaleYc Studios,BaleYc Studios,Very Positive,(12 reviews),"TITLE: INFLUXIS
GENRE: Adventure, Free to Play, Indie, Early Access
DEVELOPER: BaleYc Studios
PUBLISHER: BaleYc Studios
RELEASE DATE: 1 Sep, 2020
EARLY ACCESS RELEASE DATE: 1 Sep, 2020","1 Sep, 2020",Early Access Casual Open World Survival 3D +,18
Butsbal,,,,Free to Play,,(67 reviews),Xtase Studios,Xtase Studios,Mixed,,"TITLE: Butsbal
GENRE: Action, Indie
DEVELOPER: Xtase Studios
PUBLISHER: Xtase Studios
RELEASE DATE: 2 Jun, 2015","2 Jun, 2015",Action Indie Minimalist 4 Player Local Casual +,
Your Quest,,,,Free,,(151 reviews),Oblivionburn Productions,Oblivionburn Productions,Mixed,,"TITLE: Your Quest
GENRE: Casual, Free to Play, Indie, RPG, Simulation, Strategy
DEVELOPER: Oblivionburn Productions
PUBLISHER: Oblivionburn Productions
RELEASE DATE: 13 Apr, 2015","13 Apr, 2015",Indie Simulation Strategy RPG Free to Play +,
Hoverloop,,,,,,(32 reviews),Not A Company,Cronos Interactive,Mixed,,"TITLE: Hoverloop
GENRE: Action, Indie, Early Access
DEVELOPER: Not A Company
PUBLISHER: Cronos Interactive
RELEASE DATE: 29 Jan, 2018","29 Jan, 2018",Action Indie Early Access Split Screen +,
I'mitation The Eight Suicide Note,,,,Free,,(79 reviews),O369Studio,O369Studio,Mixed,,"TITLE: I'mitation The Eight Suicide Note
GENRE: Action, Free to Play, Indie
DEVELOPER: O369Studio, 木枯リオ
PUBLISHER: O369Studio
FRANCHISE: I'mitation
RELEASE DATE: 19 Apr, 2020","19 Apr, 2020",Free to Play Horror Indie Action Multiplayer +,
NEO 2045: Adventure MMO Game,,,,Free To Play,,(20 reviews),VR Realms Pty Limited,VR Realms Pty Limited,Mixed,,"TITLE: NEO 2045: Adventure MMO Game
GENRE: Action, Adventure, Massively Multiplayer, RPG, Simulation
DEVELOPER: VR Realms Pty Limited
PUBLISHER: VR Realms Pty Limited
RELEASE DATE: 9 Jun, 2021","9 Jun, 2021",Family Friendly Massively Multiplayer RPG 3D +,
Fury Strike,,,,Free,,(29 reviews),Fury Strike Team,Incendiary Entertainment Division,Mixed,,"TITLE: Fury Strike
GENRE: Action, Free to Play
DEVELOPER: Fury Strike Team
PUBLISHER: Incendiary Entertainment Division
RELEASE DATE: 17 Aug, 2018","17 Aug, 2018",Free to Play Action Fighting +,
Metonymy,,,,Free To Play,,(54 reviews),Joseph Bramlett,Joseph Bramlett,Mixed,,"TITLE: Metonymy
GENRE: Adventure, Free to Play, Indie
DEVELOPER: Joseph Bramlett
PUBLISHER: Joseph Bramlett
RELEASE DATE: 20 Sep, 2017","20 Sep, 2017",Free to Play Indie Violent Adventure Rhythm +,
Party Saboteurs: After Party,,,,,,(16 reviews),The Glitch Factory,The Glitch Factory,Mixed,,"TITLE: Party Saboteurs: After Party
GENRE: Indie, Strategy
DEVELOPER: The Glitch Factory, Seize Studios
PUBLISHER: The Glitch Factory
RELEASE DATE: 31 Mar, 2016","31 Mar, 2016",Indie Strategy Local Multiplayer Pixel Graphics +,
