title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Order of Ataxia: Initial Effects,,,,,,(6 reviews),IDHAS Studios,Sekai Project,6 user reviews,,"TITLE: Order of Ataxia: Initial Effects
GENRE: Casual, Indie
DEVELOPER: IDHAS Studios
PUBLISHER: Sekai Project
RELEASE DATE: 17 Aug, 2017","17 Aug, 2017",Casual Indie Sexual Content Nudity Anime +,
Midjungard,,,,,,(3 reviews),Plus Infinity Studios,Plus Infinity Studios,3 user reviews,,"TITLE: Midjungard
GENRE: Action, Adventure, Indie, Massively Multiplayer, Early Access
DEVELOPER: Plus Infinity Studios
PUBLISHER: Plus Infinity Studios
RELEASE DATE: 21 Dec, 2020
EARLY ACCESS RELEASE DATE: 21 Dec, 2020","21 Dec, 2020",Early Access Hack and Slash PvP Swordplay +,15
Tetracosm,,,,,,(1 reviews),Neolark,Neolark,1 user reviews,,"TITLE: Tetracosm
GENRE: Action, Adventure, Indie
DEVELOPER: Neolark
PUBLISHER: Neolark
RELEASE DATE: 4 Jun, 2021","4 Jun, 2021",2D Platformer Action Action-Adventure Colorful +,
Powerless,,,,,,(1 reviews),Narratio,Narratio,1 user reviews,,"TITLE: Powerless
GENRE: Action, Adventure, Indie, RPG, Simulation, Strategy
DEVELOPER: Narratio
PUBLISHER: Narratio
RELEASE DATE: 18 Dec, 2018","18 Dec, 2018",Adventure Indie Action Strategy Simulation +,
300k - The Game,,,,,,(3 reviews),PixelNadja,PixelNadja,3 user reviews,,"TITLE: 300k - The Game
GENRE: Casual, Indie, Simulation, Strategy
DEVELOPER: PixelNadja
PUBLISHER: PixelNadja
RELEASE DATE: 23 Jul, 2020","23 Jul, 2020",Simulation Strategy Turn-Based Strategy Logic +,
Space Bound,,,,,,,Lemonpop Studios,Lemonpop Studios,,,"TITLE: Space Bound
GENRE: Action, Indie, Strategy
DEVELOPER: Lemonpop Studios
PUBLISHER: Lemonpop Studios
RELEASE DATE: 5 Mar, 2019","5 Mar, 2019",Action Indie Strategy +,
VR TOON Help Me (살려주세요),"4,99€",,,,,(7 reviews),Dexter Studios,Dexter Studios,7 user reviews,,"TITLE: VR TOON Help Me (살려주세요)
GENRE: Casual, Indie
DEVELOPER: Dexter Studios
PUBLISHER: Dexter Studios
RELEASE DATE: 27 Aug, 2018","27 Aug, 2018",Indie Casual Horror VR +,
Monster Blast,,,,,,(1 reviews),EntwicklerX,EntwicklerX,1 user reviews,,"TITLE: Monster Blast
GENRE: Action, Casual, Indie
DEVELOPER: EntwicklerX
PUBLISHER: EntwicklerX
RELEASE DATE: 3 Jul, 2020","3 Jul, 2020",Casual Action Shooter 3D Funny Cartoon +,
Block Sumo,,,,,,(3 reviews),彳亍工房,彳亍工房,3 user reviews,,"TITLE: Block Sumo
GENRE: Action, Casual, Indie, RPG, Early Access
DEVELOPER: 彳亍工房
PUBLISHER: 彳亍工房
RELEASE DATE: 16 Feb, 2021
EARLY ACCESS RELEASE DATE: 16 Feb, 2021","16 Feb, 2021",Funny Abstract Fast-Paced Pixel Graphics +,
Trenchfoot,,,,,,(1 reviews),Cocompadres,Cocompadres,1 user reviews,,"TITLE: Trenchfoot
GENRE: Action, Indie
DEVELOPER: Cocompadres
PUBLISHER: Cocompadres
RELEASE DATE: 6 Feb, 2021
EARLY ACCESS RELEASE DATE: 9 Mar, 2018","6 Feb, 2021",Action Indie Pixel Graphics Family Friendly +,
Cut Cut Buffet,,,,,,(1 reviews),2BDev,2BDev,1 user reviews,,"TITLE: Cut Cut Buffet
GENRE: Action, Casual, Indie, Simulation, Early Access
DEVELOPER: 2BDev
PUBLISHER: 2BDev
RELEASE DATE: 24 Feb, 2017","24 Feb, 2017",Action Indie Early Access Casual Simulation +,
Evade,,,,,,,Argos Games,Argos Games,,,"TITLE: Evade
GENRE: Action, Indie
DEVELOPER: Argos Games
PUBLISHER: Argos Games
RELEASE DATE: 10 Feb, 2021","10 Feb, 2021",Action Shoot 'Em Up Indie Bullet Hell Difficult +,
RC Airplane Challenge,,,,,,,Strange Games Studios,Strange Games Studios,,,"TITLE: RC Airplane Challenge
GENRE: Action, Casual, Simulation, Early Access
DEVELOPER: Strange Games Studios
PUBLISHER: Strange Games Studios
FRANCHISE: RC Airplane Challenge
RELEASE DATE: 16 Feb, 2021
EARLY ACCESS RELEASE DATE: 16 Feb, 2021","16 Feb, 2021",Action Flight VR Casual Multiplayer PvP +,
Epicure,,,,,,(9 reviews),devOrange,devOrange,9 user reviews,,"TITLE: Epicure
GENRE: Casual, Indie, Simulation, Early Access
DEVELOPER: devOrange
PUBLISHER: devOrange
RELEASE DATE: 17 May, 2020
EARLY ACCESS RELEASE DATE: 17 May, 2020","17 May, 2020",Casual Indie Simulation Early Access 2D +,
Sounds of Talent: Kpop Adventure,,,,,,(3 reviews),"Clipstories, Inc","Clipstories, Inc",3 user reviews,,"TITLE: Sounds of Talent: Kpop Adventure
GENRE: Adventure
DEVELOPER: Clipstories, Inc
PUBLISHER: Clipstories, Inc
RELEASE DATE: 8 Apr, 2019","8 Apr, 2019",Adventure Visual Novel +,
Cublast HD,,,,,,(4 reviews),ThinkFast Studio,ThinkFast Studio,4 user reviews,,"TITLE: Cublast HD
GENRE: Casual, Indie
DEVELOPER: ThinkFast Studio
PUBLISHER: ThinkFast Studio
RELEASE DATE: 28 Apr, 2017","28 Apr, 2017",Casual Indie Puzzle Platformer +,
The Ghost of Joe Papp: 101 Ways To Kill Writer's Block,,,,,,,Stegalosaurus Game Development,Stegalosaurus Game Development,,,"TITLE: The Ghost of Joe Papp: 101 Ways To Kill Writer's Block
GENRE: Adventure, Simulation
DEVELOPER: Stegalosaurus Game Development
PUBLISHER: Stegalosaurus Game Development
FRANCHISE: The Ghost of Joe Papp, Paper Shakespeare
RELEASE DATE: 6 Dec, 2020","6 Dec, 2020",Choose Your Own Adventure Casual Life Sim +,
DragonScales 5: The Frozen Tomb,,,,,,(1 reviews),IKIGames,IKIGames,1 user reviews,,"TITLE: DragonScales 5: The Frozen Tomb
GENRE: Casual
DEVELOPER: IKIGames
PUBLISHER: IKIGames
FRANCHISE: DragonScales
RELEASE DATE: 20 Nov, 2018","20 Nov, 2018",Casual Match 3 Puzzle Sequel Dragons +,
STOP and MOVE,Bundle info,,,,,(1 reviews),NanningsGames,NanningsGames,1 user reviews,,"TITLE: STOP and MOVE
GENRE: Action
DEVELOPER: NanningsGames
PUBLISHER: NanningsGames
FRANCHISE: Nannings
RELEASE DATE: 25 Jan, 2021","25 Jan, 2021",Action Arcade 2D Platformer 2D Minimalist +,
Butterfly 3. Funny Twins.,,,,,,(2 reviews),grin robot,grin robot,2 user reviews,,"TITLE: Butterfly 3. Funny Twins.
GENRE: Indie
DEVELOPER: grin robot
PUBLISHER: grin robot
RELEASE DATE: 11 Aug, 2020","11 Aug, 2020",Indie Puzzle Platformer Puzzle Platformer 2D +,
ANCIENT SOULS: Starship Renata,,,,,,(1 reviews),OE WORKS,OE WORKS,1 user reviews,,"TITLE: ANCIENT SOULS: Starship Renata
GENRE: Action, Casual, Indie, Racing
DEVELOPER: OE WORKS
PUBLISHER: OE WORKS
RELEASE DATE: 4 Sep, 2020","4 Sep, 2020",Racing Action Indie Casual Sci-fi Space +,
DiamondFalls,Bundle info,,,,,(3 reviews),GraphXGames,GraphXGames,3 user reviews,,"TITLE: DiamondFalls
GENRE: Casual, Indie, Strategy
DEVELOPER: GraphXGames
PUBLISHER: GraphXGames
FRANCHISE: GraphXGames
RELEASE DATE: 10 Oct, 2017","10 Oct, 2017",Match 3 Puzzle Casual Arcade Logic 2D +,
Dungeonite,,,,,,(1 reviews),Pants Robot LLC,Pants Robot LLC,1 user reviews,,"TITLE: Dungeonite
GENRE: Action, Casual
DEVELOPER: Pants Robot LLC
PUBLISHER: Pants Robot LLC
RELEASE DATE: 18 Jun, 2021","18 Jun, 2021",Multiplayer PvP Shoot 'Em Up Arcade MOBA +,
Bubble Blast Rescue VR,"9,99€",,,,,,Magma Mobile,Magma Mobile,,,"TITLE: Bubble Blast Rescue VR
GENRE: Casual, Indie
DEVELOPER: Magma Mobile
PUBLISHER: Magma Mobile
RELEASE DATE: 8 Feb, 2018","8 Feb, 2018",Indie Casual VR +,
Paper - A Game of Folding,Bundle info,,,,,(4 reviews),Bryce Summer,Bryce Summer,4 user reviews,,"TITLE: Paper - A Game of Folding
GENRE: Casual, Indie
DEVELOPER: Bryce Summer
PUBLISHER: Bryce Summer
RELEASE DATE: 7 Oct, 2019","7 Oct, 2019",Puzzle 2D Minimalist Singleplayer Physics +,
Interworlds,,,,,,(5 reviews),Smartmelon,Smartmelon,5 user reviews,,"TITLE: Interworlds
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Smartmelon
PUBLISHER: Smartmelon
RELEASE DATE: 23 Oct, 2017","23 Oct, 2017",Early Access Indie Action Adventure VR +,
Dungeon Puzzle VR - Solve it or die,"8,19€",,,,,(3 reviews),Odooh Games,Odooh Games,3 user reviews,,"TITLE: Dungeon Puzzle VR - Solve it or die
GENRE: Adventure, Casual, Indie
DEVELOPER: Odooh Games
PUBLISHER: Odooh Games
RELEASE DATE: 23 Oct, 2018","23 Oct, 2018",Adventure Indie Casual VR +,
The Capture Worlds,,,,,,(7 reviews),WorldsDev,WorldsDev,7 user reviews,,"TITLE: The Capture Worlds
GENRE: Action, Adventure, Indie, RPG, Early Access
DEVELOPER: WorldsDev
PUBLISHER: WorldsDev
RELEASE DATE: 20 Apr, 2018","20 Apr, 2018",Adventure Early Access Action Indie RPG +,
Elizabeth Find M.D. - Diagnosis Mystery - Season 2,,,,,,(9 reviews),"Gunnar Games, Inc.",Ziggurat,9 user reviews,,"TITLE: Elizabeth Find M.D. - Diagnosis Mystery - Season 2
GENRE: Casual
DEVELOPER: Gunnar Games, Inc.
PUBLISHER: Ziggurat
RELEASE DATE: 9 Jun, 2011","9 Jun, 2011",Casual Hidden Object +,
Infinity Assassin (VR),,,,,,(3 reviews),"MAMMOSSIX Co., Ltd.","MAMMOSSIX Co., Ltd.",3 user reviews,,"TITLE: Infinity Assassin (VR)
GENRE: Action, Adventure, Indie, RPG, Strategy, Early Access
DEVELOPER: MAMMOSSIX Co., Ltd.
PUBLISHER: MAMMOSSIX Co., Ltd.
RELEASE DATE: 31 Aug, 2017","31 Aug, 2017",Strategy Action Adventure RPG Indie VR +,
BattleCourt,,,,,,(7 reviews),Luke Parisi,Luke Parisi,7 user reviews,,"TITLE: BattleCourt
GENRE: Action, Casual, Indie
DEVELOPER: Luke Parisi
PUBLISHER: Luke Parisi
RELEASE DATE: 22 Dec, 2020
EARLY ACCESS RELEASE DATE: 19 Mar, 2020","22 Dec, 2020",Action Indie Casual 2D Top-Down Shooter +,27
Thugs Law,Bundle info,,,,,(4 reviews),Fabio Cunha,Fabio Cunha,4 user reviews,,"TITLE: Thugs Law
GENRE: Action, Adventure, Casual, Indie, Strategy
DEVELOPER: Fabio Cunha
PUBLISHER: Fabio Cunha
RELEASE DATE: 18 May, 2021
EARLY ACCESS RELEASE DATE: 2 Mar, 2019","18 May, 2021",Arena Shooter Third-Person Shooter Casual 3D +,
EGO Protocol,Bundle info,,,,,(3 reviews),Static Dreams,IQ Publishing,3 user reviews,,"TITLE: EGO Protocol
GENRE: Casual, Indie
DEVELOPER: Static Dreams
PUBLISHER: IQ Publishing
RELEASE DATE: 16 Feb, 2016","16 Feb, 2016",Indie Casual Sci-fi Adventure Platformer +,
Zango's Shark Adventure,,,,,,,ReflectiveByte,ReflectiveByte,,,"TITLE: Zango's Shark Adventure
GENRE: Action, Adventure, Casual, Indie, Strategy
DEVELOPER: ReflectiveByte
PUBLISHER: ReflectiveByte
RELEASE DATE: 31 Jul, 2020","31 Jul, 2020",2D Platformer Runner Casual Sailing 2D +,
Reef Shot,Bundle info,,,,,(5 reviews),Nano Games,Nano Games,5 user reviews,,"TITLE: Reef Shot
GENRE: Adventure, Casual, Indie, Simulation
DEVELOPER: Nano Games
PUBLISHER: Nano Games
RELEASE DATE: 21 Nov, 2012","21 Nov, 2012",Simulation Adventure Indie Casual +,
Tricky Trail RC,,,,,,(3 reviews),Mika Spin Games,Mika Spin Games,3 user reviews,,"TITLE: Tricky Trail RC
GENRE: Adventure, Casual, Indie, Racing, Simulation
DEVELOPER: Mika Spin Games
PUBLISHER: Mika Spin Games
RELEASE DATE: 2 Nov, 2016","2 Nov, 2016",Racing Simulation Casual Adventure Indie +,
Zombie,,,,,,(3 reviews),EcoShooter,EcoShooter,3 user reviews,,"TITLE: Zombie
GENRE: Action, Casual, Indie, Simulation
DEVELOPER: EcoShooter
PUBLISHER: EcoShooter
RELEASE DATE: 25 Jul, 2018","25 Jul, 2018",Action Indie Casual Simulation Violent +,
Enga Extreme Battle Race,,,,,,(2 reviews),Enga Games,Enga Games,2 user reviews,,"TITLE: Enga Extreme Battle Race
GENRE: Action, Racing, Early Access
DEVELOPER: Enga Games
PUBLISHER: Enga Games
RELEASE DATE: 1 Jul, 2020
EARLY ACCESS RELEASE DATE: 1 Jul, 2020","1 Jul, 2020",Racing FPS Third-Person Shooter Action 3D +,
Village Defender,,,,,,,SosiskaGames,SosiskaGames,,,"TITLE: Village Defender
GENRE: Action, Indie
DEVELOPER: SosiskaGames
PUBLISHER: SosiskaGames
RELEASE DATE: 16 Apr, 2021","16 Apr, 2021",Side Scroller Action Arena Shooter 2D Indie +,
Gamers Unknown Survival,,,,,,(9 reviews),GCTV DevTeam,GamerCrewTV,9 user reviews,,"TITLE: Gamers Unknown Survival
GENRE: Action, Adventure, Indie, Simulation, Early Access
DEVELOPER: GCTV DevTeam
PUBLISHER: GamerCrewTV
RELEASE DATE: 10 Sep, 2017","10 Sep, 2017",Indie Early Access Simulation Action Violent +,
Famousity Card Game,,,,,,(4 reviews),Hotovo,Hotovo,4 user reviews,,"TITLE: Famousity Card Game
GENRE: Casual, Indie
DEVELOPER: Hotovo
PUBLISHER: Hotovo
RELEASE DATE: 3 Apr, 2018","3 Apr, 2018",Indie Casual Card Game Multiplayer +,
Wild Workshop,,,,,,(2 reviews),"PRIMATE GAMES CO., LTD.","PRIMATE GAMES CO., LTD.",2 user reviews,,"TITLE: Wild Workshop
GENRE: Casual, Indie, RPG, Simulation
DEVELOPER: PRIMATE GAMES CO., LTD.
PUBLISHER: PRIMATE GAMES CO., LTD.
RELEASE DATE: 28 Jan, 2021","28 Jan, 2021",Casual Simulation Farming Sim Pixel Graphics +,
Axeson's Fury VR,"8,99€",,,,,(1 reviews),Axeson Games,Axeson Games,1 user reviews,,"TITLE: Axeson's Fury VR
GENRE: Action, Indie
DEVELOPER: Axeson Games
PUBLISHER: Axeson Games
RELEASE DATE: 1 May, 2020","1 May, 2020",Action Indie Violent Gore VR FPS +,
Heroes of Shaola,,,,,,(3 reviews),Smiling Dragon RPG Studios,Smiling Dragon RPG Studios,3 user reviews,,"TITLE: Heroes of Shaola
GENRE: RPG
DEVELOPER: Smiling Dragon RPG Studios
PUBLISHER: Smiling Dragon RPG Studios, Opium Pulses Entertainment
FRANCHISE: Shaola
RELEASE DATE: 1 Aug, 2019","1 Aug, 2019",RPG Story Rich Fantasy Turn-Based Combat +,
Gaijin Charenji 1 : Kiss or Kill,"9,99€",,,,,(6 reviews),overGame Studio,overGame Studio,6 user reviews,,"TITLE: Gaijin Charenji 1 : Kiss or Kill
GENRE: Action, Adventure, Indie
DEVELOPER: overGame Studio
PUBLISHER: overGame Studio
RELEASE DATE: 8 Dec, 2019","8 Dec, 2019",Indie Action Adventure Sexual Content Gore +,
My Exotic Farm,,,,,,,BIP Media,Plug In Digital,,,"TITLE: My Exotic Farm
GENRE: Casual, Simulation
DEVELOPER: BIP Media
PUBLISHER: Plug In Digital
FRANCHISE: Plug In Digital, My Farm
RELEASE DATE: 18 Jan, 2019","18 Jan, 2019",Casual Simulation +,
Dinosaur Shakespeare: To Date or Not To Date?,,,,,,(1 reviews),Stegalosaurus Game Development,Stegalosaurus Game Development,1 user reviews,,"TITLE: Dinosaur Shakespeare: To Date or Not To Date?
GENRE: Adventure, Indie
DEVELOPER: Stegalosaurus Game Development
PUBLISHER: Stegalosaurus Game Development
FRANCHISE: Paper Shakespeare
RELEASE DATE: 13 Feb, 2020","13 Feb, 2020",Dating Sim Dinosaurs Casual Visual Novel +,54
Lamplighter,,,,,,,Hidden Ocean Games,Hidden Ocean Games,,,"TITLE: Lamplighter
GENRE: Adventure, Casual, Indie
DEVELOPER: Hidden Ocean Games
PUBLISHER: Hidden Ocean Games
RELEASE DATE: 3 Feb, 2021","3 Feb, 2021",Puzzle Historical Logic Hand-drawn Stylized +,
Unrested Development,Bundle info,,,,,(4 reviews),Rock Cow Productions,Pig Ignorant Entertainment,4 user reviews,,"TITLE: Unrested Development
GENRE: RPG
DEVELOPER: Rock Cow Productions
PUBLISHER: Pig Ignorant Entertainment
RELEASE DATE: 9 Oct, 2017","9 Oct, 2017",RPG Adventure Indie Comedy RPGMaker +,
Vienna Automobile Society,,,,,,(5 reviews),Royal Polygon,Royal Polygon,5 user reviews,,"TITLE: Vienna Automobile Society
GENRE: Indie, Racing, Strategy
DEVELOPER: Royal Polygon
PUBLISHER: Royal Polygon
RELEASE DATE: 15 Sep, 2017","15 Sep, 2017",Strategy Racing Indie +,
Geno The Fallen King,,,,,,(7 reviews),Gabriel Ehret,Zeta bit,7 user reviews,,"TITLE: Geno The Fallen King
GENRE: Action, Adventure, Indie
DEVELOPER: Gabriel Ehret
PUBLISHER: Zeta bit
FRANCHISE: Geno the Fallen King
RELEASE DATE: 17 Jan, 2020","17 Jan, 2020",Indie Action Adventure Platformer 2D +,7
The Kingdom of Gardenia,,,,,,(2 reviews),Little Ricebowl,Little Ricebowl,2 user reviews,,"TITLE: The Kingdom of Gardenia
GENRE: Casual, Indie, Early Access
DEVELOPER: Little Ricebowl
PUBLISHER: Little Ricebowl
FRANCHISE: The Kingdom of Gardenia
RELEASE DATE: 30 Sep, 2020
EARLY ACCESS RELEASE DATE: 30 Sep, 2020","30 Sep, 2020",Early Access Casual Singleplayer Cute 2D +,14
"Go Home, Mr. Fisk!",Bundle info,,,Free,,(15 reviews),Klothscape,Klothscape,Positive,,"TITLE: Go Home, Mr. Fisk!
GENRE: Action, Free to Play
DEVELOPER: Klothscape
PUBLISHER: Klothscape
RELEASE DATE: 27 Sep, 2021","27 Sep, 2021",Action Platformer Exploration Side Scroller +,4
Emoji TD,,,,,,(7 reviews),Kyle Rodgers,Kyle Rodgers,7 user reviews,,"TITLE: Emoji TD
GENRE: Casual, Strategy
DEVELOPER: Kyle Rodgers
PUBLISHER: Kyle Rodgers
FRANCHISE: Emoji Games
RELEASE DATE: 1 May, 2019","1 May, 2019",Casual Strategy +,
GYATM Dragon Edition,,,,,,(4 reviews),Longplay Games,Indie Imprint,4 user reviews,,"TITLE: GYATM Dragon Edition
GENRE: Casual, Indie, Strategy
DEVELOPER: Longplay Games
PUBLISHER: Indie Imprint
RELEASE DATE: 30 Oct, 2019","30 Oct, 2019",Casual Indie Strategy Building Survival +,
