title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
SUBS: Sharks And Submarines,,,,,,(10 reviews),Tropycl Games,Tropycl Games,Positive,,"TITLE: SUBS: Sharks And Submarines
GENRE: Action, Casual, Indie
DEVELOPER: Tropycl Games
PUBLISHER: Tropycl Games
RELEASE DATE: 25 Jul, 2019","25 Jul, 2019",Action Indie Casual Pixel Graphics Survival +,
Knockout Daddy,,,,Free To Play,,(16 reviews),Big Honk Studios,Big Honk Studios,Positive,,"TITLE: Knockout Daddy
GENRE: Action, Free to Play, Indie, Racing
DEVELOPER: Big Honk Studios
PUBLISHER: Big Honk Studios
RELEASE DATE: 5 Feb, 2020","5 Feb, 2020",Action Free to Play Indie Racing Violent +,
Arnold,Bundle info,,,,,(15 reviews),Dnovel,FreeAnimals_Software,Positive,,"TITLE: Arnold
GENRE: Action, Adventure
DEVELOPER: Dnovel
PUBLISHER: FreeAnimals_Software
FRANCHISE: Arnold, RRRR
RELEASE DATE: 23 Feb, 2021
EARLY ACCESS RELEASE DATE: 11 Jan, 2021","23 Feb, 2021",Action Puzzle Experimental Arcade 2D +,
XPock,,,,,,(13 reviews),FreeAnimals_Software,Dnovel,Positive,,"TITLE: XPock
GENRE: Action, Adventure, Indie
DEVELOPER: FreeAnimals_Software
PUBLISHER: Dnovel
FRANCHISE: XPock
RELEASE DATE: 27 Feb, 2021
EARLY ACCESS RELEASE DATE: 28 Jan, 2021","27 Feb, 2021",Adventure Action Experimental Arcade 2D +,
7 Wonders: Treasures of Seven,"9,99€",,,Download,,(35 reviews),MumboJumbo,MumboJumbo,Mostly Positive,,"TITLE: 7 Wonders: Treasures of Seven
GENRE: Casual
DEVELOPER: MumboJumbo
PUBLISHER: MumboJumbo
RELEASE DATE: 14 Nov, 2008","14 Nov, 2008",Casual Match 3 Puzzle +,
VELUCITY,,,,,,(93 reviews),"SEEDGAMES Co., Ltd.","SEEDGAMES Co., Ltd.",Mixed,,"TITLE: VELUCITY
GENRE: Action, Casual, Indie, Early Access
DEVELOPER: SEEDGAMES Co., Ltd.
PUBLISHER: SEEDGAMES Co., Ltd.
RELEASE DATE: 15 Jun, 2020
EARLY ACCESS RELEASE DATE: 15 Jun, 2020","15 Jun, 2020",Indie Action Early Access Casual Rhythm +,
ThreadSpace: Hyperbol,"3,99€",,,,,(14 reviews),Iocaine Studios,,Positive,,"TITLE: ThreadSpace: Hyperbol
GENRE: Action, Indie, Strategy
DEVELOPER: Iocaine Studios
RELEASE DATE: 12 Jul, 2007","12 Jul, 2007",Multiplayer Action Strategy Real-Time 3D +,
Cortex,,,,Free To Play,,(10 reviews),Milan Toth,Milan Toth,Positive,,"TITLE: Cortex
GENRE: Action
DEVELOPER: Milan Toth
PUBLISHER: Milan Toth
RELEASE DATE: 26 Dec, 2018","26 Dec, 2018",Action +,
BAX,,,,,,(15 reviews),BaxGames,BaxGames,Positive,,"TITLE: BAX
GENRE: Casual, Indie
DEVELOPER: BaxGames
PUBLISHER: BaxGames
RELEASE DATE: 29 Apr, 2019","29 Apr, 2019",Casual Indie +,
Nandeyanen!? - The 1st Sûtra,,,,,,(11 reviews),Tchagata Games,Tchagata Games,Positive,,"TITLE: Nandeyanen!? - The 1st Sûtra
GENRE: Action, Indie
DEVELOPER: Tchagata Games
PUBLISHER: Tchagata Games
RELEASE DATE: 22 Jul, 2015","22 Jul, 2015",Action Indie Shoot 'Em Up 2D Anime +,
Tourists Kidnapped a Little Bear,,,,,,(27 reviews),Wojciech Krupinski,KrupinskiArt,Positive,,"TITLE: Tourists Kidnapped a Little Bear
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Wojciech Krupinski
PUBLISHER: KrupinskiArt
RELEASE DATE: 20 Jan, 2017","20 Jan, 2017",Gore Indie Casual Action Adventure +,
Run Dude,Bundle info,,,,,(30 reviews),Skull Box Games,Skull Box Games,Positive,,"TITLE: Run Dude
GENRE: Action, Indie
DEVELOPER: Skull Box Games
PUBLISHER: Skull Box Games
RELEASE DATE: 24 Jan, 2020","24 Jan, 2020",Indie Action Gore Violent Platformer 2D +,
Particle Wars,Bundle info,,,,,(26 reviews),HaDe Games,HaDe Games,Positive,,"TITLE: Particle Wars
GENRE: Action, Indie
DEVELOPER: HaDe Games, StarSystemStudios
PUBLISHER: HaDe Games
RELEASE DATE: 1 Oct, 2019","1 Oct, 2019",Action Indie Space Arcade Flight +,
揭谛/GATE,,,,,,(16 reviews),团购规划局,团购规划局,Positive,,"TITLE: 揭谛/GATE
GENRE: Indie
DEVELOPER: 团购规划局
PUBLISHER: 团购规划局
RELEASE DATE: 3 Mar, 2021","3 Mar, 2021",Interactive Fiction Word Game LGBTQ+ Drama +,
Death end re;Quest 2,Bundle info,,,,,(212 reviews),Idea Factory,Idea Factory International,Mixed,,"TITLE: Death end re;Quest 2
GENRE: Action, Adventure, RPG
DEVELOPER: Idea Factory, Compile Heart
PUBLISHER: Idea Factory International
FRANCHISE: Idea Factory International, Death end re;Quest
RELEASE DATE: 18 Aug, 2020","18 Aug, 2020",RPG Action Adventure Sexual Content JRPG +,
The Haunting of Billy Classic,,,,,,(12 reviews),Targon Studios,Targon Studios,Positive,,"TITLE: The Haunting of Billy Classic
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Targon Studios
PUBLISHER: Targon Studios
RELEASE DATE: 26 Feb, 2016","26 Feb, 2016",Indie Action Adventure Casual Horror +,
Last Mage Standing,"2,99€",,,,,(17 reviews),Immersion,Immersion,Positive,,"TITLE: Last Mage Standing
GENRE: Action, Adventure
DEVELOPER: Immersion
PUBLISHER: Immersion
RELEASE DATE: 15 Dec, 2016","15 Dec, 2016",Action Adventure VR +,
Thunder Chase,,,,,,(16 reviews),Gigafun Ltd.,Gigafun Ltd.,Positive,,"TITLE: Thunder Chase
GENRE: Action, Indie
DEVELOPER: Gigafun Ltd.
PUBLISHER: Gigafun Ltd.
RELEASE DATE: 2 Feb, 2018","2 Feb, 2018",Action Indie Arcade Bullet Hell Score Attack +,
hack.88,,,,,,(16 reviews),Whomp! Studio,Whomp! Studio,Positive,,"TITLE: hack.88
GENRE: Action, Indie
DEVELOPER: Whomp! Studio
PUBLISHER: Whomp! Studio
RELEASE DATE: 19 Jul, 2019","19 Jul, 2019",Action Indie +,
Carnival Games® VR,"19,99€",,,,,(200 reviews),Cat Daddy Games,2K,Mixed,,"TITLE: Carnival Games® VR
GENRE: Casual, Simulation
DEVELOPER: Cat Daddy Games
PUBLISHER: 2K
RELEASE DATE: 27 Oct, 2016","27 Oct, 2016",Casual Simulation VR +,
Happy Neighbors,,,,,,(10 reviews),Ionel Zeveleanu,Ionel Zeveleanu,Positive,,"TITLE: Happy Neighbors
GENRE: Casual, Indie
DEVELOPER: Ionel Zeveleanu
PUBLISHER: Ionel Zeveleanu
RELEASE DATE: 8 Nov, 2017","8 Nov, 2017",Indie Casual +,
Disastr_Blastr,,,,,,(13 reviews),Dog Theory,Dog Theory,Positive,,"TITLE: Disastr_Blastr
GENRE: Action, Indie
DEVELOPER: Dog Theory
PUBLISHER: Dog Theory
RELEASE DATE: 21 Nov, 2016","21 Nov, 2016",Indie Action Minimalist Pixel Graphics +,
Korvux - Chapter 1,,,,,,(13 reviews),Korvux.pro,YWP,Positive,,"TITLE: Korvux - Chapter 1
GENRE: Adventure, Indie, RPG
DEVELOPER: Korvux.pro
PUBLISHER: YWP
RELEASE DATE: 15 Mar, 2019","15 Mar, 2019",Adventure RPG Indie Turn-Based RPGMaker +,
Fake Colours,,,,,,(24 reviews),Beyond-Limits-Games,Budget Friendly Entertainment,Positive,,"TITLE: Fake Colours
GENRE: Casual, Indie, Strategy
DEVELOPER: Beyond-Limits-Games, FCG
PUBLISHER: Budget Friendly Entertainment
RELEASE DATE: 1 Jan, 2015","1 Jan, 2015",Indie Casual Strategy Puzzle +,
Dynetzzle Extended,,,,,,(27 reviews),Vishnu Vadakke Pariyarath,Vishnu Vadakke Pariyarath,Positive,,"TITLE: Dynetzzle Extended
GENRE: Casual, Indie
DEVELOPER: Vishnu Vadakke Pariyarath
PUBLISHER: Vishnu Vadakke Pariyarath
RELEASE DATE: 15 Mar, 2016","15 Mar, 2016",Indie Casual Puzzle +,
岚零之风 - Wind Horizon,"1,99€",,,,,(10 reviews),RBIOKuriboh,RBIOKuriboh,Positive,,"TITLE: 岚零之风 - Wind Horizon
GENRE: Adventure, RPG
DEVELOPER: RBIOKuriboh
PUBLISHER: RBIOKuriboh
RELEASE DATE: 3 Sep, 2017","3 Sep, 2017",Adventure RPG +,
In Dungeon,,,,,,(10 reviews),Balder Game Studio,Balder Game Studio,Positive,,"TITLE: In Dungeon
GENRE: Adventure, Casual, Indie
DEVELOPER: Balder Game Studio
PUBLISHER: Balder Game Studio
RELEASE DATE: 21 May, 2018","21 May, 2018",Indie Adventure Casual 2D Difficult Action +,
Trio Adventures,,,,,,(12 reviews),Fase 9 Studios,Fase 9 Studios,Positive,,"TITLE: Trio Adventures
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: Fase 9 Studios
PUBLISHER: Fase 9 Studios
RELEASE DATE: 13 Feb, 2019","13 Feb, 2019",Indie Action Adventure Early Access +,
Quest of Vidhuraa,,,,,,(10 reviews),FirstSeed,FirstSeed,Positive,,"TITLE: Quest of Vidhuraa
GENRE: Action, Adventure, Indie
DEVELOPER: FirstSeed
PUBLISHER: FirstSeed
RELEASE DATE: 27 Apr, 2018","27 Apr, 2018",Action Adventure Indie Platformer 2D +,
The Flesh God,,,,,,(10 reviews),Nuberu Games,Nuberu Games,Positive,,"TITLE: The Flesh God
GENRE: Action, Indie
DEVELOPER: Nuberu Games
PUBLISHER: Nuberu Games
RELEASE DATE: 2 Nov, 2017","2 Nov, 2017",Action Indie Platformer +,
Chowderchu,,,,,,(10 reviews),Ryan Jensen,Ryan Jensen,Positive,,"TITLE: Chowderchu
GENRE: Action, Adventure, Indie
DEVELOPER: Ryan Jensen
PUBLISHER: Ryan Jensen
RELEASE DATE: 4 Jan, 2016","4 Jan, 2016",Action Adventure Indie Difficult Platformer +,
DEAD,,,,Free,,(21 reviews),George Hennen,People Eater Entertainment,Positive,,"TITLE: DEAD
GENRE: Action, Adventure, Casual, Free to Play, Indie, Simulation, Strategy
DEVELOPER: George Hennen
PUBLISHER: People Eater Entertainment
FRANCHISE: Gigastructure
RELEASE DATE: 31 Jul, 2020","31 Jul, 2020",Free to Play Adventure Action Casual Indie +,
Flyeeex,Bundle info,,,,,(13 reviews),Dnovel,Dnovel,Positive,,"TITLE: Flyeeex
GENRE: Adventure, Indie
DEVELOPER: Dnovel
PUBLISHER: Dnovel
RELEASE DATE: 28 Oct, 2019
EARLY ACCESS RELEASE DATE: 23 Oct, 2019","28 Oct, 2019",Indie Adventure +,1
Silent Earth,,,,Free,,(12 reviews),Fring Frang Games,Fring Frang Games,Positive,,"TITLE: Silent Earth
GENRE: Adventure
DEVELOPER: Fring Frang Games
PUBLISHER: Fring Frang Games
RELEASE DATE: 5 Mar, 2021","5 Mar, 2021",Interactive Fiction Text-Based Sci-fi Futuristic +,
Shiperoids,,,,,,(16 reviews),Frizzank,Frizzank,Positive,,"TITLE: Shiperoids
GENRE: Action, Casual, Indie
DEVELOPER: Frizzank
PUBLISHER: Frizzank
RELEASE DATE: 30 Jul, 2017","30 Jul, 2017",Action Indie Casual +,
Queen's Quest 3: The End of Dawn,Bundle info,,,,,(59 reviews),Brave Giant LTD,Artifex Mundi,Mostly Positive,,"TITLE: Queen's Quest 3: The End of Dawn
GENRE: Adventure, Casual
DEVELOPER: Brave Giant LTD
PUBLISHER: Artifex Mundi
FRANCHISE: AM Hidden Object Games
RELEASE DATE: 27 Apr, 2017","27 Apr, 2017",Casual Adventure Hidden Object Puzzle 2D +,
鸿源战纪 - Tales of Hongyuan,,,,,,(423 reviews),Hongyuan Game,Hongyuan Game,Mostly Positive,,"TITLE: 鸿源战纪 - Tales of Hongyuan
GENRE: Indie, RPG
DEVELOPER: Hongyuan Game
PUBLISHER: Hongyuan Game
RELEASE DATE: 31 Aug, 2017","31 Aug, 2017",RPG Turn-Based Combat Indie Singleplayer +,
Dead Secret Circle,Bundle info,,,,,(52 reviews),Robot Invader,Robot Invader,Mostly Positive,,"TITLE: Dead Secret Circle
GENRE: Adventure, Indie
DEVELOPER: Robot Invader
PUBLISHER: Robot Invader
RELEASE DATE: 1 May, 2018","1 May, 2018",Adventure Indie Mystery Story Rich +,
Winged Sakura: Endless Dream,Bundle info,,,,,(20 reviews),WINGED SAKURA GAMES,WINGED SAKURA GAMES,Mostly Positive,,"TITLE: Winged Sakura: Endless Dream
GENRE: Action, Indie, RPG, Strategy
DEVELOPER: WINGED SAKURA GAMES
PUBLISHER: WINGED SAKURA GAMES
RELEASE DATE: 6 Oct, 2017","6 Oct, 2017",Action Roguelike Action RPG Strategy Indie +,
Inflatality,,,,,,(10 reviews),Hojo Studio,Hojo Studio,Mostly Positive,,"TITLE: Inflatality
GENRE: Action, Casual, Indie
DEVELOPER: Hojo Studio, Deepforge Studio
PUBLISHER: Hojo Studio
RELEASE DATE: 26 Oct, 2017","26 Oct, 2017",Casual Action Indie Fighting Cute Colorful +,
Franchise Hockey Manager 6,,,,,,(301 reviews),Out of the Park Developments,Out of the Park Developments,Mostly Positive,,"TITLE: Franchise Hockey Manager 6
GENRE: Indie, Simulation, Sports, Strategy
DEVELOPER: Out of the Park Developments, Minos Games
PUBLISHER: Out of the Park Developments
RELEASE DATE: 11 Oct, 2019","11 Oct, 2019",Sports Indie Strategy Simulation Hockey +,
Albino Lullaby: Episode 1,Bundle info,,,,,(237 reviews),Ape Law,Ape Law,Mostly Positive,,"TITLE: Albino Lullaby: Episode 1
GENRE: Action, Adventure, Indie
DEVELOPER: Ape Law
PUBLISHER: Ape Law
RELEASE DATE: 15 Sep, 2015","15 Sep, 2015",Adventure Indie Horror Action Surreal VR +,
拯救大魔王重生 Falsemen: Demon Rebirth,"0,79€",,,,,(48 reviews),吃了就睡工作室,吃了就睡工作室,Mostly Positive,,"TITLE: 拯救大魔王重生 Falsemen: Demon Rebirth
GENRE: Adventure, Indie, RPG
DEVELOPER: 吃了就睡工作室
PUBLISHER: 吃了就睡工作室
FRANCHISE: 拯救大魔王
RELEASE DATE: 22 Mar, 2019","22 Mar, 2019",RPG Indie Adventure +,
UFO: Aftershock,,,,,,(148 reviews),ALTAR Interactive,1C Entertainment,Mostly Positive,,"TITLE: UFO: Aftershock
GENRE: Strategy
DEVELOPER: ALTAR Interactive
PUBLISHER: 1C Entertainment
FRANCHISE: 1C
RELEASE DATE: 21 Oct, 2005","21 Oct, 2005",Strategy Sci-fi Tactical Space Aliens RTS +,
Cave Digger VR,"19,99€",,,,,(36 reviews),VRKiwi,VRKiwi,Mixed,,"TITLE: Cave Digger VR
GENRE: Action, Casual, Indie
DEVELOPER: VRKiwi
PUBLISHER: VRKiwi
RELEASE DATE: 10 May, 2018","10 May, 2018",Casual Action Indie VR Atmospheric +,
Marauder,Bundle info,,,,,(516 reviews),Apeiron,Buka Entertainment,Mostly Positive,,"TITLE: Marauder
GENRE: RPG, Strategy
DEVELOPER: Apeiron
PUBLISHER: Buka Entertainment
RELEASE DATE: 10 Sep, 2009","10 Sep, 2009",RPG Strategy Tactical Survival Turn-Based +,
BULLET SOUL INFINITE BURST / バレットソウル - インフィニットバースト -,Bundle info,,,,,(46 reviews),MAGES. Inc.,MAGES. Inc.,Mostly Positive,,"TITLE: BULLET SOUL INFINITE BURST / バレットソウル - インフィニットバースト -
GENRE: Action
DEVELOPER: MAGES. Inc., Tachyon Inc.,
PUBLISHER: MAGES. Inc.
RELEASE DATE: 31 Jul, 2017","31 Jul, 2017",Action Shoot 'Em Up Bullet Hell Anime Sci-fi +,
Front Mission Evolved,,,,,,(539 reviews),Double Helix Games,Square Enix,Mixed,,"TITLE: Front Mission Evolved
GENRE: Action
DEVELOPER: Double Helix Games
PUBLISHER: Square Enix
RELEASE DATE: 7 Oct, 2010","7 Oct, 2010",Mechs Action Shooter Third-Person Shooter +,
Nira,Bundle info,,,,,(44 reviews),Baseline Games,Graffiti Games,Mostly Positive,,"TITLE: Nira
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: Baseline Games
PUBLISHER: Graffiti Games
FRANCHISE: Graffiti Games
RELEASE DATE: 14 Oct, 2021
EARLY ACCESS RELEASE DATE: 24 Apr, 2020","14 Oct, 2021",Fishing Hunting Abstract Minimalist Survival +,46
Xenus 2. White gold.,,,,,,(137 reviews),Deep Shadows,GFI,Mostly Positive,,"TITLE: Xenus 2. White gold.
GENRE: Action
DEVELOPER: Deep Shadows
PUBLISHER: GFI
RELEASE DATE: 23 Nov, 2016","23 Nov, 2016",Action Open World FPS First-Person RPG +,
Immortal Legacy: The Jade Cipher[VR],"10,79€",,,,,(58 reviews),Viva Games,Viva Games,Mostly Positive,,"TITLE: Immortal Legacy: The Jade Cipher[VR]
GENRE: Action, Adventure, Indie
DEVELOPER: Viva Games
PUBLISHER: Viva Games
RELEASE DATE: 19 Mar, 2021","19 Mar, 2021",Action Adventure VR Horror First-Person +,
Family Mysteries: Poisonous Promises,Bundle info,,,,,(55 reviews),Brave Giant LTD,Artifex Mundi,Mostly Positive,,"TITLE: Family Mysteries: Poisonous Promises
GENRE: Adventure, Casual
DEVELOPER: Brave Giant LTD
PUBLISHER: Artifex Mundi
FRANCHISE: AM Hidden Object Games
RELEASE DATE: 26 Mar, 2020","26 Mar, 2020",Adventure Casual Hidden Object 2D Mystery +,
Far Away Train,"15,99€",,,,,(18 reviews),Tatamibeya 畳部屋,Tatamibeya 畳部屋,Mostly Positive,,"TITLE: Far Away Train
GENRE: Adventure, Indie
DEVELOPER: Tatamibeya 畳部屋
PUBLISHER: Tatamibeya 畳部屋
RELEASE DATE: 3 Jun, 2021","3 Jun, 2021",Adventure Atmospheric Exploration Emotional +,
Ramen,Bundle info,,,,,(33 reviews),ChaoYe Liu,Happy Home Company,Mostly Positive,,"TITLE: Ramen
GENRE: Casual, Simulation
DEVELOPER: ChaoYe Liu
PUBLISHER: Happy Home Company, Happy Home Company
RELEASE DATE: 30 Mar, 2018","30 Mar, 2018",Casual Simulation Management Retro +,
Pretty Girls Mahjong Solitaire,Bundle info,,,,,(512 reviews),Zoo Corporation,Zoo Corporation,Mostly Positive,,"TITLE: Pretty Girls Mahjong Solitaire
GENRE: Casual
DEVELOPER: Zoo Corporation
PUBLISHER: Zoo Corporation
FRANCHISE: Zoo Corporation
RELEASE DATE: 24 Aug, 2015","24 Aug, 2015",Casual Anime Mature Puzzle Board Game +,
Avencast: Rise of the Mage,,,,,,(227 reviews),ClockStone Studios,Meridian4,Mostly Positive,,"TITLE: Avencast: Rise of the Mage
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: ClockStone Studios
PUBLISHER: Meridian4
FRANCHISE: Meridian4
RELEASE DATE: 17 Mar, 2010","17 Mar, 2010",Action Roguelike Hack and Slash Dungeon Crawler +,
OldMaidGirl,"1,99€",,,,,(70 reviews),Vrai,Vrai,Mostly Positive,,"TITLE: OldMaidGirl
GENRE: Casual
DEVELOPER: Vrai
PUBLISHER: Vrai
RELEASE DATE: 19 Jul, 2017","19 Jul, 2017",Casual VR Anime Sexual Content Nudity +,
Earthworm Jim 3D,,,,,,(90 reviews),VIS Interactive,Interplay Inc.,Mixed,,"TITLE: Earthworm Jim 3D
GENRE: Action, Adventure
DEVELOPER: VIS Interactive
PUBLISHER: Interplay Inc.
FRANCHISE: Earthworm Jim
RELEASE DATE: 31 Oct, 1999","31 Oct, 1999",Adventure Action Platformer 3D Platformer +,
Desktop NEKO Girl,,,,,,(32 reviews),Neko Game,Neko Game,Positive,,"TITLE: Desktop NEKO Girl
GENRE: Casual, Indie, Simulation
DEVELOPER: Neko Game
PUBLISHER: Neko Game
RELEASE DATE: 22 Jan, 2021","22 Jan, 2021",Casual Life Sim Word Game Romance RPG +,
Blaite,Bundle info,,,,,(251 reviews),Dosane Games,Akim Games,Mostly Positive,,"TITLE: Blaite
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Dosane Games
PUBLISHER: Akim Games
RELEASE DATE: 2 Jan, 2017","2 Jan, 2017",Indie Action Casual Adventure Platformer +,
Legend of Dungeon,"9,99€",,,,,"(1,162 reviews)",Robot Loves Kitty,,Mostly Positive,,"TITLE: Legend of Dungeon
GENRE: Action, Indie, RPG
DEVELOPER: Robot Loves Kitty
RELEASE DATE: 13 Sep, 2013","13 Sep, 2013",Action Roguelike Roguelike Indie RPG VR +,
Reaching for Petals,,,,,,(98 reviews),Blue Entropy Studios,Blue Entropy Studios,Mostly Positive,,"TITLE: Reaching for Petals
GENRE: Adventure, Casual, Indie
DEVELOPER: Blue Entropy Studios
PUBLISHER: Blue Entropy Studios
RELEASE DATE: 4 Sep, 2017","4 Sep, 2017",Adventure Indie Casual Walking Simulator +,
孑游列国,"12,49€",,,,,(16 reviews),Mystical95 Studio,Mystical95 Studio,Mostly Positive,,"TITLE: 孑游列国
GENRE: Adventure, Strategy
DEVELOPER: Mystical95 Studio
PUBLISHER: Mystical95 Studio
RELEASE DATE: 14 Jul, 2021","14 Jul, 2021",Strategy Card Game Adventure Roguelite 2D +,14
The Last Town: Excape,,,,,,(46 reviews),GF Game Studio,GF Game Studio,Positive,,"TITLE: The Last Town: Excape
GENRE: Action, Adventure, Indie, Strategy
DEVELOPER: GF Game Studio
PUBLISHER: GF Game Studio
RELEASE DATE: 30 Apr, 2021","30 Apr, 2021",Strategy FPS Indie Shooter Zombies Cute +,
IGT Slots Paradise Garden,,,,,,(32 reviews),Fugazo,Viva Media,Mostly Positive,,"TITLE: IGT Slots Paradise Garden
GENRE: Casual
DEVELOPER: Fugazo
PUBLISHER: Viva Media
RELEASE DATE: 17 Sep, 2014","17 Sep, 2014",Casual Gambling +,
,,,,,,,,,,,,,,
Dark Future: Blood Red States,Bundle info,,,,,(179 reviews),Auroch Digital,Auroch Digital,Mostly Positive,,"TITLE: Dark Future: Blood Red States
GENRE: Indie, Strategy
DEVELOPER: Auroch Digital
PUBLISHER: Auroch Digital
FRANCHISE: Warhammer
RELEASE DATE: 16 May, 2019","16 May, 2019",Vehicular Combat RTS Turn-Based Tactics Indie +,
Cave Digger PC Edition,Bundle info,,,,,(29 reviews),VRKiwi,VRKiwi,Mostly Positive,,"TITLE: Cave Digger PC Edition
GENRE: Adventure, Casual, Indie
DEVELOPER: VRKiwi
PUBLISHER: VRKiwi
RELEASE DATE: 14 Aug, 2020","14 Aug, 2020",Casual Indie Adventure Mining Action +,
Give It Up! Plus / 永不言弃 PLUS,,,,,,(24 reviews),Invictus Games Ltd.,Invictus Games Ltd.,Mostly Positive,,"TITLE: Give It Up! Plus / 永不言弃 PLUS
GENRE: Casual, Indie
DEVELOPER: Invictus Games Ltd.
PUBLISHER: Invictus Games Ltd.
RELEASE DATE: 30 Jan, 2019","30 Jan, 2019",Indie Casual Music Rhythm Difficult +,
拯救大魔王2 Rescue the Great Demon 2,,,,Free To Play,,(449 reviews),吃了就睡工作室,indienova,Mostly Positive,,"TITLE: 拯救大魔王2 Rescue the Great Demon 2
GENRE: Adventure, Free to Play, Indie, RPG
DEVELOPER: 吃了就睡工作室
PUBLISHER: indienova
FRANCHISE: 拯救大魔王
RELEASE DATE: 18 Nov, 2016","18 Nov, 2016",Free to Play RPG Indie Adventure +,
SpellPunk VR,,,,,,(16 reviews),Incineration Productions,Incineration Productions,Mostly Positive,,"TITLE: SpellPunk VR
GENRE: Action, Adventure, Casual, Indie, Sports, Strategy, Early Access
DEVELOPER: Incineration Productions
PUBLISHER: Incineration Productions
RELEASE DATE: 24 Apr, 2020
EARLY ACCESS RELEASE DATE: 24 Apr, 2020","24 Apr, 2020",Action Multiplayer VR Fantasy Comic Book +,15
