title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
Dropzone,,,,,,(856 reviews),Sparkypants Studios LLC,Sparkypants Studios LLC,Mixed,,"TITLE: Dropzone
GENRE: Action, Free to Play, Strategy, Early Access
DEVELOPER: Sparkypants Studios LLC
PUBLISHER: Sparkypants Studios LLC
RELEASE DATE: 15 Feb, 2017","15 Feb, 2017",Free to Play Strategy MOBA Early Access +,
Koliseum Soccer VR,,,,,,(12 reviews),Kynoa SA,Kynoa SA,Mixed,,"TITLE: Koliseum Soccer VR
GENRE: Indie, Simulation, Sports
DEVELOPER: Kynoa SA
PUBLISHER: Kynoa SA
RELEASE DATE: 7 Dec, 2019
EARLY ACCESS RELEASE DATE: 7 Dec, 2018","7 Dec, 2019",Simulation Sports Indie VR eSports +,
Boundel: The Second Era,,,,Free to Play,,(291 reviews),Eren Aydin,Eren Aydin,Mixed,,"TITLE: Boundel: The Second Era
GENRE: Indie, Massively Multiplayer, RPG
DEVELOPER: Eren Aydin
PUBLISHER: Eren Aydin
RELEASE DATE: 14 Nov, 2016","14 Nov, 2016",Massively Multiplayer Indie RPG Open World +,
Pinga Ponga,,,,,,(12 reviews),Mustache Games,Mustache Games,Mixed,,"TITLE: Pinga Ponga
GENRE: Action, Casual, Indie
DEVELOPER: Mustache Games
PUBLISHER: Mustache Games
RELEASE DATE: 3 Aug, 2016","3 Aug, 2016",Casual Action Indie +,
Silver Knight,,,,,,(28 reviews),Wojciech Krupinski,KrupinskiArt,Mixed,,"TITLE: Silver Knight
GENRE: Action, Adventure, Casual, Indie, RPG, Early Access
DEVELOPER: Wojciech Krupinski
PUBLISHER: KrupinskiArt
RELEASE DATE: 15 Jan, 2016","15 Jan, 2016",Early Access Action Adventure RPG Indie +,
RAZED,,,,,,(15 reviews),Warpfish Games,PQube Limited,Mixed,,"TITLE: RAZED
GENRE: Action, Racing
DEVELOPER: Warpfish Games
PUBLISHER: PQube Limited
FRANCHISE: PQube
RELEASE DATE: 14 Sep, 2018","14 Sep, 2018",Racing Action Platformer Singleplayer Indie +,
Degrees,Bundle info,,,,,(13 reviews),GiBar,RoBot,Mixed,,"TITLE: Degrees
GENRE: Racing
DEVELOPER: GiBar
PUBLISHER: RoBot
RELEASE DATE: 18 May, 2018","18 May, 2018",Racing +,
Won't You Be My Laser?,,,,,,(38 reviews),Chequered Ink Ltd.,Chequered Ink Ltd.,Mixed,,"TITLE: Won't You Be My Laser?
GENRE: Casual, Indie
DEVELOPER: Chequered Ink Ltd.
PUBLISHER: Chequered Ink Ltd.
RELEASE DATE: 2 Sep, 2016","2 Sep, 2016",Indie Casual +,
Zipple World,,,,,,(16 reviews),Alternative Dreams,Strategy First,Mixed,,"TITLE: Zipple World
GENRE: Indie
DEVELOPER: Alternative Dreams
PUBLISHER: Strategy First
RELEASE DATE: 19 Jan, 2016","19 Jan, 2016",Indie +,
Lightrise™,,,,,,(26 reviews),Bulkhead Studios Corporation,Bulkhead Studios Corporation,Mixed,,"TITLE: Lightrise™
GENRE: Action, Indie
DEVELOPER: Bulkhead Studios Corporation
PUBLISHER: Bulkhead Studios Corporation
RELEASE DATE: 21 Dec, 2015","21 Dec, 2015",Action Indie Magic FPS Shooter +,
Revolution : Virtual Playspace,,,,,,(30 reviews),Dragom,Dragom,Mixed,,"TITLE: Revolution : Virtual Playspace
GENRE: Adventure, Indie, RPG, Simulation, Strategy
DEVELOPER: Dragom
PUBLISHER: Dragom
RELEASE DATE: 5 Oct, 2016","5 Oct, 2016",Adventure RPG Simulation Strategy Indie +,
meleng,Bundle info,,,,,(14 reviews),Paleno Games,Paleno Games,Mixed,,"TITLE: meleng
GENRE: Casual, Indie
DEVELOPER: Paleno Games
PUBLISHER: Paleno Games
RELEASE DATE: 1 Nov, 2017","1 Nov, 2017",Indie Casual Puzzle Singleplayer +,
RoboMatch,Bundle info,,,,,(16 reviews),Anti-Ded GameDev,Naarassusi Game,Mixed,,"TITLE: RoboMatch
GENRE: Casual, Indie, RPG
DEVELOPER: Anti-Ded GameDev
PUBLISHER: Naarassusi Game
RELEASE DATE: 6 Mar, 2017","6 Mar, 2017",Indie Casual RPG Match 3 +,
Time Killers: Spot Race,,,,Free to Play,,(15 reviews),Space Fractal,Space Fractal,Mixed,,"TITLE: Time Killers: Spot Race
GENRE: Casual, Indie, Strategy
DEVELOPER: Space Fractal
PUBLISHER: Space Fractal
RELEASE DATE: 13 Nov, 2017","13 Nov, 2017",Casual Strategy Indie Puzzle Arcade 2D +,
OR,,,,,,(39 reviews),Camagames,,Mixed,,"TITLE: OR
GENRE: Casual, Indie
DEVELOPER: Camagames
RELEASE DATE: 8 Feb, 2017","8 Feb, 2017",Casual Indie Puzzle +,
Riverhill Trials,,,,,,(40 reviews),Watercolor Games,Watercolor Games,Mixed,,"TITLE: Riverhill Trials
GENRE: Action, Adventure, Indie
DEVELOPER: Watercolor Games
PUBLISHER: Watercolor Games
RELEASE DATE: 12 Apr, 2018","12 Apr, 2018",Indie Adventure Action Platformer Space +,
Hydraulic Empire,Bundle info,,,,,(45 reviews),Batholith Entertainment,Batholith Entertainment,Mixed,,"TITLE: Hydraulic Empire
GENRE: Action, Casual, Indie, RPG, Simulation, Strategy
DEVELOPER: Batholith Entertainment
PUBLISHER: Batholith Entertainment
RELEASE DATE: 31 Jul, 2015","31 Jul, 2015",Casual Tower Defense Strategy Action Indie +,
Predator Simulator,,,,,,(11 reviews),Imran Arafat,Reality Gameware,Mixed,,"TITLE: Predator Simulator
GENRE: Action, Adventure, Indie, Simulation
DEVELOPER: Imran Arafat
PUBLISHER: Reality Gameware
RELEASE DATE: 11 May, 2015","11 May, 2015",Action Simulation Indie Adventure +,
A Stroke of Fate: Operation Bunker,,,,,,(13 reviews),Spline Games,Akella,Mixed,,"TITLE: A Stroke of Fate: Operation Bunker
GENRE: Adventure
DEVELOPER: Spline Games
PUBLISHER: Akella
RELEASE DATE: 21 Oct, 2009","21 Oct, 2009",Adventure Point & Click World War II +,
The Lady,,,,Free,,(205 reviews),Mikeypoo's Games,MPR ART Hallucinations,Mixed,,"TITLE: The Lady
GENRE: Action, Adventure, Indie
DEVELOPER: Mikeypoo's Games, Roger Levy
PUBLISHER: MPR ART Hallucinations
RELEASE DATE: 29 Jan, 2015","29 Jan, 2015",Indie Action Psychological Horror Adventure +,
Moe: The Boundary of Reality,,,,,,(13 reviews),TimeTravel_1,TimeTravel_1,Mixed,,"TITLE: Moe: The Boundary of Reality
GENRE: Action, Adventure, Indie, Early Access
DEVELOPER: TimeTravel_1
PUBLISHER: TimeTravel_1
FRANCHISE: MOE
RELEASE DATE: 23 Aug, 2019
EARLY ACCESS RELEASE DATE: 31 Jan, 2019","23 Aug, 2019",Early Access Action Indie Adventure +,
ZombieRun,,,,,,(10 reviews),Guerrilla Bandit,Guerrilla Bandit,Mixed,,"TITLE: ZombieRun
GENRE: Action, Indie
DEVELOPER: Guerrilla Bandit
PUBLISHER: Guerrilla Bandit
RELEASE DATE: 3 Jun, 2015","3 Jun, 2015",Action Indie Platformer Zombies +,
Tailwind,,,,,,(10 reviews),ClickGames,ClickGames,Mixed,,"TITLE: Tailwind
GENRE: Adventure, Casual, Indie
DEVELOPER: ClickGames
PUBLISHER: ClickGames
RELEASE DATE: 28 Jul, 2017","28 Jul, 2017",Adventure Casual Indie Puzzle Strategy +,
The Last Tree,,,,,,(11 reviews),Dalibor Kamnjanac,Back To Basics Gaming,Mixed,,"TITLE: The Last Tree
GENRE: Action, Adventure, Indie
DEVELOPER: Dalibor Kamnjanac
PUBLISHER: Back To Basics Gaming
RELEASE DATE: 31 May, 2017","31 May, 2017",Action Indie Adventure Singleplayer Cartoon +,
Rabbit Island,,,,,,(11 reviews),Serhii Vitukhin,Serhii Vitukhin,Mixed,,"TITLE: Rabbit Island
GENRE: Indie, Strategy
DEVELOPER: Serhii Vitukhin
PUBLISHER: Serhii Vitukhin
RELEASE DATE: 13 Jul, 2016","13 Jul, 2016",Strategy Indie Tower Defense +,
Gravity Compass,,,,,,(18 reviews),NovaWake Studios,NovaWake Studios,Mixed,,"TITLE: Gravity Compass
GENRE: Casual
DEVELOPER: NovaWake Studios
PUBLISHER: NovaWake Studios
RELEASE DATE: 7 May, 2016","7 May, 2016",Casual VR Relaxing Atmospheric Flight +,
Contract,,,,,,(34 reviews),S Houben,S Houben,Mixed,,"TITLE: Contract
GENRE: Indie
DEVELOPER: S Houben, N Tailor, A Barnett
PUBLISHER: S Houben
RELEASE DATE: 5 Jan, 2016","5 Jan, 2016",Indie Action +,
Panacea: Last Will,,,,,,(19 reviews),Horrendous Games,Horrendous Games,Mixed,,"TITLE: Panacea: Last Will
GENRE: Indie
DEVELOPER: Horrendous Games
PUBLISHER: Horrendous Games
RELEASE DATE: 22 Jan, 2018","22 Jan, 2018",Violent Nudity Indie Survival Horror +,
Radical Spectrum: Volume 2,Bundle info,,,,,(11 reviews),Autonomic Interactive,New Reality Games,Mixed,,"TITLE: Radical Spectrum: Volume 2
GENRE: Action, Indie
DEVELOPER: Autonomic Interactive
PUBLISHER: New Reality Games
RELEASE DATE: 16 Aug, 2017","16 Aug, 2017",Action Indie +,
Bad Bots,,,,,,(147 reviews),Point Five Projects,Digital Tribe,Mixed,,"TITLE: Bad Bots
GENRE: Action, Indie
DEVELOPER: Point Five Projects
PUBLISHER: Digital Tribe
RELEASE DATE: 17 May, 2013","17 May, 2013",Indie Action Platformer Shooter Metroidvania +,
Floor Massacre,Bundle info,,,,,(23 reviews),CasGames,CasGames,Mixed,,"TITLE: Floor Massacre
GENRE: Action, Adventure, Indie
DEVELOPER: CasGames
PUBLISHER: CasGames
RELEASE DATE: 5 Sep, 2018","5 Sep, 2018",Action Indie Adventure FPS +,
Bullet Candy,,,,,,(63 reviews),R C Knight,,Mixed,,"TITLE: Bullet Candy
GENRE: Casual, Indie
DEVELOPER: R C Knight
RELEASE DATE: 14 Feb, 2007","14 Feb, 2007",Indie Casual Twin Stick Shooter Shoot 'Em Up +,
,,,,,,,,,,,,,,
BoxesWithGuns,,,,,,(12 reviews),Thomas Christof,Thomas Christof,Mixed,,"TITLE: BoxesWithGuns
GENRE: Action, Indie
DEVELOPER: Thomas Christof, Giovanni Rotondo, Thomas S.
PUBLISHER: Thomas Christof
RELEASE DATE: 14 Dec, 2014","14 Dec, 2014",Action Indie Arcade Singleplayer +,
Hunter Gatherer,,,,,,(12 reviews),Hunter Gatherer Games,Hunter Gatherer Games,Mixed,,"TITLE: Hunter Gatherer
GENRE: Adventure, Casual, Indie
DEVELOPER: Hunter Gatherer Games
PUBLISHER: Hunter Gatherer Games
RELEASE DATE: 24 Mar, 2015","24 Mar, 2015",Adventure Indie Casual Pixel Graphics +,
Paparazzi,,,,,,(14 reviews),Pringo Dingo Games,Pringo Dingo Games,Mixed,,"TITLE: Paparazzi
GENRE: Action, Indie
DEVELOPER: Pringo Dingo Games
PUBLISHER: Pringo Dingo Games
RELEASE DATE: 17 Feb, 2015","17 Feb, 2015",Indie Action Funny Crowdfunded +,
AsteroidsHD,,,,,,(11 reviews),NewWorldCoders,NewWorldCoders,Mixed,,"TITLE: AsteroidsHD
GENRE: Action, Casual, Indie, Simulation, Early Access
DEVELOPER: NewWorldCoders
PUBLISHER: NewWorldCoders
RELEASE DATE: 4 Mar, 2016","4 Mar, 2016",Action Indie Early Access Casual Simulation +,
Beasts&Chests,,,,,,(12 reviews),POLYRAW,POLYRAW,Mixed,,"TITLE: Beasts&Chests
GENRE: Action, Adventure
DEVELOPER: POLYRAW
PUBLISHER: POLYRAW
RELEASE DATE: 15 Jul, 2018","15 Jul, 2018",Violent Gore Action Adventure Fantasy +,
Dragon Perception,,,,,,(10 reviews),ARGames,Metal Fox,Mixed,,"TITLE: Dragon Perception
GENRE: Adventure, Indie
DEVELOPER: ARGames
PUBLISHER: Metal Fox
RELEASE DATE: 26 Oct, 2017","26 Oct, 2017",Indie Adventure Platformer Puzzle Platformer +,
The Minotaur,,,,Free to Play,,(54 reviews),Ratalaika Games S.L.,Ratalaika Games S.L.,Mixed,,"TITLE: The Minotaur
GENRE: Action, Indie
DEVELOPER: Ratalaika Games S.L.
PUBLISHER: Ratalaika Games S.L.
RELEASE DATE: 21 Jan, 2016","21 Jan, 2016",Action Indie Puzzle +,
Hit Tank PRO,,,,,,(10 reviews),Bacq Stellan,OtakuMaker.com,Mixed,,"TITLE: Hit Tank PRO
GENRE: Action, Adventure, Casual, Indie, Strategy
DEVELOPER: Bacq Stellan
PUBLISHER: OtakuMaker.com
RELEASE DATE: 2 Dec, 2015","2 Dec, 2015",Casual Action Indie Strategy Adventure +,
Trimmer Tycoon,,,,Free,,(688 reviews),Improx Games,Improx Games,Mixed,,"TITLE: Trimmer Tycoon
GENRE: Casual, Free to Play, Indie, Simulation, Strategy
DEVELOPER: Improx Games
PUBLISHER: Improx Games
RELEASE DATE: 4 Nov, 2016","4 Nov, 2016",Free to Play Simulation Strategy Indie Casual +,
One Way To Die,,,,Free to Play,,(336 reviews),CoaguCo Industries,CoaguCo Industries,Mixed,,"TITLE: One Way To Die
GENRE: Adventure, Free to Play
DEVELOPER: CoaguCo Industries
PUBLISHER: CoaguCo Industries
RELEASE DATE: 1 Sep, 2015","1 Sep, 2015",Free to Play Adventure Horror Comedy Indie +,
Circularity,,,,,,(36 reviews),Giorgi Abelashvili,Giorgi Abelashvili,Mixed,,"TITLE: Circularity
GENRE: Casual, Indie
DEVELOPER: Giorgi Abelashvili
PUBLISHER: Giorgi Abelashvili
RELEASE DATE: 3 Oct, 2017","3 Oct, 2017",Indie Casual +,
Exteria,,,,,,(17 reviews),Mysteria Studio,Mysteria Studio,Mixed,,"TITLE: Exteria
GENRE: Action, Indie
DEVELOPER: Mysteria Studio
PUBLISHER: Mysteria Studio
RELEASE DATE: 26 Oct, 2016","26 Oct, 2016",Indie Action +,
Spirit Run - Fire vs. Ice,,,,,,(13 reviews),Lunagames,Libredia,Mixed,,"TITLE: Spirit Run - Fire vs. Ice
GENRE: Action, Indie
DEVELOPER: Lunagames
PUBLISHER: Libredia
RELEASE DATE: 12 Feb, 2015","12 Feb, 2015",Indie Action Platformer Runner +,
Cahors Sunset,,,,,,(52 reviews),Locomotivah,Locomotivah,Mixed,,"TITLE: Cahors Sunset
GENRE: Indie, RPG, Simulation
DEVELOPER: Locomotivah
PUBLISHER: Locomotivah
RELEASE DATE: 12 Jan, 2015","12 Jan, 2015",Simulation Indie RPG +,
Spate,,,,,,(182 reviews),Eric Provan - Ayyo Games,Ayyo Games,Mixed,,"TITLE: Spate
GENRE: Action, Adventure, Indie
DEVELOPER: Eric Provan - Ayyo Games
PUBLISHER: Ayyo Games
RELEASE DATE: 27 Mar, 2014","27 Mar, 2014",Indie Platformer Adventure Action Surreal +,
Spirit of Maya,,,,,,(35 reviews),Blind Recluse,Blind Recluse,Mixed,,"TITLE: Spirit of Maya
GENRE: Action, Indie
DEVELOPER: Blind Recluse
PUBLISHER: Blind Recluse
RELEASE DATE: 6 Jan, 2017","6 Jan, 2017",Indie Action +,
Superstar Hero,,,,Free,,(15 reviews),DJ Omnimaga Music,DJ Omnimaga Music,Mixed,,"TITLE: Superstar Hero
GENRE: Action, Adventure, Free to Play, Indie, RPG
DEVELOPER: DJ Omnimaga Music
PUBLISHER: DJ Omnimaga Music
RELEASE DATE: 13 Jun, 2019","13 Jun, 2019",RPG Action RPG JRPG RPGMaker Action +,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
HVRGUN,,,,,,(14 reviews),Jonathan Bartram,Jonathan Bartram,Mixed,,"TITLE: HVRGUN
GENRE: Action, Indie, Early Access
DEVELOPER: Jonathan Bartram, Thomas Bartram
PUBLISHER: Jonathan Bartram, Thomas Bartram
RELEASE DATE: 19 Jan, 2017","19 Jan, 2017",Action Indie Early Access VR +,
Enlightenment,,,,,,(369 reviews),LizardKing,LizardKing,Mixed,,"TITLE: Enlightenment
GENRE: Action, Indie
DEVELOPER: LizardKing
PUBLISHER: LizardKing
RELEASE DATE: 4 Aug, 2017","4 Aug, 2017",Action Indie Action Roguelike Roguelite RPG +,
The Brink 尘与土,,,,,,(16 reviews),绚丽奈落,0Cube,Mixed,,"TITLE: The Brink 尘与土
GENRE: Adventure, Indie, RPG, Simulation, Strategy
DEVELOPER: 绚丽奈落
PUBLISHER: 0Cube
FRANCHISE: 0Cube
RELEASE DATE: 11 May, 2019","11 May, 2019",Adventure Indie RPG Simulation Strategy +,
UltraGoodness 2,Bundle info,,,,,(16 reviews),Rasul Mono,Rasul Mono,Mixed,,"TITLE: UltraGoodness 2
GENRE: Action, Adventure, Indie
DEVELOPER: Rasul Mono
PUBLISHER: Rasul Mono
FRANCHISE: UltraGoodness
RELEASE DATE: 2 Sep, 2019","2 Sep, 2019",Indie Action Adventure Gore Singleplayer +,
閃電對決Lightning Wings II,,,,Free To Play,,(12 reviews),Brogent Technologies Inc.,Brogent Technologies Inc.,Mixed,,"TITLE: 閃電對決Lightning Wings II
GENRE: Action, Free to Play, Simulation
DEVELOPER: Brogent Technologies Inc.
PUBLISHER: Brogent Technologies Inc.
RELEASE DATE: 26 Oct, 2019","26 Oct, 2019",Free to Play Action Simulation +,
Church Art Of Sweden,,,,,,(12 reviews),Virtualsweden AB,Virtualsweden AB,Mixed,,"TITLE: Church Art Of Sweden
GENRE: Casual, Simulation
DEVELOPER: Virtualsweden AB
PUBLISHER: Virtualsweden AB
RELEASE DATE: 11 Sep, 2019","11 Sep, 2019",Casual Simulation VR +,
Tower VR,,,,,,(30 reviews),POLYART STUDIO,POLYART STUDIO,Mixed,,"TITLE: Tower VR
GENRE: Action, Casual, Free to Play, Strategy
DEVELOPER: POLYART STUDIO
PUBLISHER: POLYART STUDIO
FRANCHISE: POLYART STUDIO
RELEASE DATE: 7 Aug, 2019","7 Aug, 2019",Free to Play Strategy Casual Action VR +,
War Theatre: Blood of Winter,,,,,,(11 reviews),Arcade Distillery,Arcade Distillery,Mixed,,"TITLE: War Theatre: Blood of Winter
GENRE: Free to Play, RPG, Strategy, Early Access
DEVELOPER: Arcade Distillery
PUBLISHER: Arcade Distillery
FRANCHISE: Plague Universe
RELEASE DATE: 27 Sep, 2019
EARLY ACCESS RELEASE DATE: 27 Sep, 2019","27 Sep, 2019",Free to Play RPG Strategy Early Access +,
From The Grave,,,,Free,,(21 reviews),Esteban Jauregui,Esteban Jauregui,Mixed,,"TITLE: From The Grave
GENRE: Action, Free to Play, Indie
DEVELOPER: Esteban Jauregui
PUBLISHER: Esteban Jauregui
RELEASE DATE: 2 Jul, 2020","2 Jul, 2020",FPS Action Survival Horror Shooter Horror +,
INFLUXIS,,,,,Mostly Positive,(61 reviews),BaleYc Studios,BaleYc Studios,Very Positive,(12 reviews),"TITLE: INFLUXIS
GENRE: Adventure, Free to Play, Indie, Early Access
DEVELOPER: BaleYc Studios
PUBLISHER: BaleYc Studios
RELEASE DATE: 1 Sep, 2020
EARLY ACCESS RELEASE DATE: 1 Sep, 2020","1 Sep, 2020",Early Access Casual Open World Survival 3D +,18
Welcome To... Chichester OVN 1 : The Beach,,,,Free to Play,,(20 reviews),Triority Interactive Novels,Triority Interactive Novels,Mixed,,"TITLE: Welcome To... Chichester OVN 1 : The Beach
GENRE: Adventure, Casual, Indie
DEVELOPER: Triority Interactive Novels
PUBLISHER: Triority Interactive Novels
FRANCHISE: Welcome To... Chichester
RELEASE DATE: 13 May, 2019","13 May, 2019",Visual Novel Adventure Casual Indie Anime +,
Anomaly Hunter - Prologue,,,,Free,,(16 reviews),Hook Games,Hook Games,Mixed,,"TITLE: Anomaly Hunter - Prologue
GENRE: Adventure, Casual, Indie, Strategy
DEVELOPER: Hook Games
PUBLISHER: Hook Games
FRANCHISE: Hook Games
RELEASE DATE: 20 Aug, 2020","20 Aug, 2020",Hidden Object Point & Click Relaxing Funny +,
Time Break 2121,,,,Free,,(20 reviews),ACRAM STUDIOS LLC,ACRAM STUDIOS LLC,Mixed,,"TITLE: Time Break 2121
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: ACRAM STUDIOS LLC
PUBLISHER: ACRAM STUDIOS LLC
RELEASE DATE: 20 Aug, 2019","20 Aug, 2019",Action Casual Indie Strategy Bullet Time +,
Aegis Online,,,,Free To Play,,(12 reviews),Kale the Quick,Easter Egg Productions,Mixed,,"TITLE: Aegis Online
GENRE: Adventure, Casual, Free to Play, Indie, RPG, Simulation, Strategy
DEVELOPER: Kale the Quick
PUBLISHER: Easter Egg Productions
RELEASE DATE: 30 Oct, 2020","30 Oct, 2020",Free to Play Casual Indie Simulation RPG +,
Age of ilcoin VR : Retribution,,,,,,(16 reviews),ILCOIN Development team,Focka Games,Mixed,,"TITLE: Age of ilcoin VR : Retribution
GENRE: Action, Casual, Free to Play
DEVELOPER: ILCOIN Development team, Focka Games
PUBLISHER: Focka Games
RELEASE DATE: 1 Dec, 2020","1 Dec, 2020",Action Casual Adventure Arcade Shooter +,
bridg,,,,Free To Play,,(40 reviews),Y.Kageyama,Y.Kageyama,Mixed,,"TITLE: bridg
GENRE: Casual, Free to Play, Indie
DEVELOPER: Y.Kageyama, zohyo u
PUBLISHER: Y.Kageyama
RELEASE DATE: 4 Jan, 2021","4 Jan, 2021",Casual Walking Simulator 3D Nature Physics +,
循环世界,,,,,,(11 reviews),绿野,电钮组,Mixed,,"TITLE: 循环世界
GENRE: Casual, Indie, Racing, Simulation, Strategy
DEVELOPER: 绿野
PUBLISHER: 电钮组
RELEASE DATE: 13 Jan, 2021","13 Jan, 2021",Casual Simulation Racing Strategy Indie +,
7 Years War,,,,Free To Play,,(10 reviews),"Jason Jackson, Justin Carranza, Jude Pierre, Evan Tomksy",Group Six Games,Mixed,,"TITLE: 7 Years War
GENRE: Action, Adventure, Free to Play
DEVELOPER: Jason Jackson, Justin Carranza, Jude Pierre, Evan Tomksy
PUBLISHER: Group Six Games
RELEASE DATE: 31 May, 2021
EARLY ACCESS RELEASE DATE: 31 May, 2021","31 May, 2021",Action-Adventure Education 2D Platformer 2D +,
Goblin Dungeoneer,,,,Free To Play,,(14 reviews),CrackedGhostGames,CrackedGhostGames,Mixed,,"TITLE: Goblin Dungeoneer
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: CrackedGhostGames
PUBLISHER: CrackedGhostGames
RELEASE DATE: 6 Nov, 2018","6 Nov, 2018",Action Adventure Action-Adventure Arcade +,
Rifle Strike,,,,,,(35 reviews),Štěpán Sedmík,Jakub Sedmík,Mixed,,"TITLE: Rifle Strike
GENRE: Action, Casual, Free to Play, Indie, Early Access
DEVELOPER: Štěpán Sedmík, Lukáš Vorlíček
PUBLISHER: Jakub Sedmík
RELEASE DATE: 19 Mar, 2021
EARLY ACCESS RELEASE DATE: 19 Mar, 2021","19 Mar, 2021",Early Access Action Casual Shooter FPS +,17
Leyline Knights,,,,Free,,(10 reviews),Leyline Interactive,Leyline Interactive,Mixed,,"TITLE: Leyline Knights
GENRE: Action, Adventure, Casual, Free to Play, Indie
DEVELOPER: Leyline Interactive
PUBLISHER: Leyline Interactive
RELEASE DATE: 28 May, 2021","28 May, 2021",Action Roguelike Hack and Slash Roguelite 3D +,
Dawn of Light,,,,Free To Play,,(25 reviews),Objectif 3D - game,Objectif 3D - game,Mixed,,"TITLE: Dawn of Light
GENRE: Action, Adventure, Free to Play, Indie
DEVELOPER: Objectif 3D - game
PUBLISHER: Objectif 3D - game
RELEASE DATE: 1 Jun, 2021","1 Jun, 2021",Action Beat 'em up Shooter FPS First-Person +,
41 Hours: Prologue,,,,Free,,(46 reviews),Texelworks,ValkyrieInitiative,Mixed,,"TITLE: 41 Hours: Prologue
GENRE: Action
DEVELOPER: Texelworks
PUBLISHER: ValkyrieInitiative
RELEASE DATE: 19 Mar, 2021","19 Mar, 2021",FPS Dystopian Sci-fi Post-apocalyptic 3D +,11
Kittens' Maze,,,,Free,,(10 reviews),Aasura Project,Aasura Project,Mixed,,"TITLE: Kittens' Maze
GENRE: Free to Play, Indie
DEVELOPER: Aasura Project
PUBLISHER: Aasura Project
RELEASE DATE: 21 Jan, 2021","21 Jan, 2021",Platformer 3D Platformer Score Attack Action +,
