title,price1,price2,discountprice,free,alltime_reviews_summary,number_alltime_reviews,developer,publisher,recent_review_summary,number_recent_reviews,genre,release_date,tags,update_count
A Sound Plan,"3,99€",,,,,(2 reviews),Studio Kumiho,Studio Kumiho,2 user reviews,,"TITLE: A Sound Plan
GENRE: Action, Casual, Indie, Sports
DEVELOPER: Studio Kumiho
PUBLISHER: Studio Kumiho
RELEASE DATE: 30 Apr, 2019","30 Apr, 2019",Action Casual Sports Indie Local Multiplayer +,
Death Drives A Bus,,,,,,(9 reviews),Tallbeard Studios LLC,Tallbeard Studios LLC,9 user reviews,,"TITLE: Death Drives A Bus
GENRE: Action, Casual, Indie, Strategy
DEVELOPER: Tallbeard Studios LLC
PUBLISHER: Tallbeard Studios LLC
RELEASE DATE: 18 Sep, 2020","18 Sep, 2020",Casual Puzzle 2D Pixel Graphics Retro +,
Super Hero Fight Club: Reloaded,"0,79€",,,,,(9 reviews),Incuvo S.A.,Incuvo S.A.,9 user reviews,,"TITLE: Super Hero Fight Club: Reloaded
GENRE: Action, Indie
DEVELOPER: Incuvo S.A.
PUBLISHER: Incuvo S.A.
RELEASE DATE: 27 Dec, 2018","27 Dec, 2018",Action Indie +,
Your Star,,,,,,(3 reviews),natahem,natahem,3 user reviews,,"TITLE: Your Star
GENRE: Adventure, Indie, RPG
DEVELOPER: natahem
PUBLISHER: natahem
RELEASE DATE: 2 Jan, 2017","2 Jan, 2017",Adventure Indie RPG Survival Horror +,
Rooftop Cop,,,,,,(8 reviews),S. L. Clark,Independent,8 user reviews,,"TITLE: Rooftop Cop
GENRE: Indie
DEVELOPER: S. L. Clark
PUBLISHER: Independent
RELEASE DATE: 2 Mar, 2015","2 Mar, 2015",Indie +,
Deadly Traps,,,,,,(4 reviews),BT Studios,BT Studios,4 user reviews,,"TITLE: Deadly Traps
GENRE: Action, Indie
DEVELOPER: BT Studios
PUBLISHER: BT Studios
RELEASE DATE: 30 Aug, 2017","30 Aug, 2017",Action Indie Platformer Singleplayer 2D +,
Psyche Soldier VR,"3,99€",,,,,(6 reviews),Single Step Games,Single Step Games,6 user reviews,,"TITLE: Psyche Soldier VR
GENRE: Action, Indie
DEVELOPER: Single Step Games
PUBLISHER: Single Step Games
RELEASE DATE: 15 Dec, 2017","15 Dec, 2017",Action Indie VR Shooter +,
It's a Long Way To the Top (If You Wanna Be a CEO),Bundle info,,,,,,Monster Crossing Studio,Monster Crossing Studio,,,"TITLE: It's a Long Way To the Top (If You Wanna Be a CEO)
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Monster Crossing Studio
PUBLISHER: Monster Crossing Studio
RELEASE DATE: 9 Apr, 2019","9 Apr, 2019",Indie Action Casual Adventure Platformer +,
Boo Breakers: The Ghostening,"4,99€",,,,,(9 reviews),Rank17,Rank17,9 user reviews,,"TITLE: Boo Breakers: The Ghostening
GENRE: Action, Adventure, Casual
DEVELOPER: Rank17
PUBLISHER: Rank17
RELEASE DATE: 25 Oct, 2016","25 Oct, 2016",Casual Action Adventure VR +,
Family,,,,,,(2 reviews),Luiz Otávio da Silva,Luiz Otávio da Silva,2 user reviews,,"TITLE: Family
GENRE: Adventure, Indie
DEVELOPER: Luiz Otávio da Silva
PUBLISHER: Luiz Otávio da Silva
RELEASE DATE: 10 Mar, 2021","10 Mar, 2021",Adventure Action-Adventure Collectathon Horror +,
Second Death,,,,,,(2 reviews),Evan Wagstaff,Evan Wagstaff,2 user reviews,,"TITLE: Second Death
GENRE: Adventure, Indie, RPG
DEVELOPER: Evan Wagstaff
PUBLISHER: Evan Wagstaff
RELEASE DATE: 15 Aug, 2016","15 Aug, 2016",Indie Adventure RPG +,
Ultimate Poker,,,,,,(3 reviews),Penultimate Software,Penultimate Software,3 user reviews,,"TITLE: Ultimate Poker
GENRE: Casual, Sports
DEVELOPER: Penultimate Software
PUBLISHER: Penultimate Software
RELEASE DATE: 14 Aug, 2019","14 Aug, 2019",Casual Sports +,
荒凉城市,"3,99€",,,,,(1 reviews),FireUnraveller,FireUnraveller,1 user reviews,,"TITLE: 荒凉城市
GENRE: Action, Casual, RPG, Simulation
DEVELOPER: FireUnraveller
PUBLISHER: FireUnraveller
RELEASE DATE: 11 Aug, 2020","11 Aug, 2020",Simulation Casual Action God Game 2D +,
SAMOSBOR 2D,Bundle info,,,,,(7 reviews),peevasseeq games,peevasseeq games,7 user reviews,,"TITLE: SAMOSBOR 2D
GENRE: Action, Indie
DEVELOPER: peevasseeq games
PUBLISHER: peevasseeq games
RELEASE DATE: 5 Aug, 2019","5 Aug, 2019",Action Indie +,
10 Second Shuriken,,,,,,(1 reviews),BajoGames,BajoGames,1 user reviews,,"TITLE: 10 Second Shuriken
GENRE: Action, Indie
DEVELOPER: BajoGames
PUBLISHER: BajoGames
RELEASE DATE: 29 Apr, 2020","29 Apr, 2020",Action Indie 3D Platformer FPS Parkour +,
Zombie Slayers,,,,,,(4 reviews),Mateusz Makles,Mateusz Makles,4 user reviews,,"TITLE: Zombie Slayers
GENRE: Action, Indie
DEVELOPER: Mateusz Makles
PUBLISHER: Mateusz Makles
RELEASE DATE: 15 Apr, 2020
EARLY ACCESS RELEASE DATE: 15 Apr, 2020","15 Apr, 2020",Action Indie Zombies Online Co-Op Survival +,
M1: A Death in the Desert,,,,,,(2 reviews),Dracula's Cave,Dracula's Cave,2 user reviews,,"TITLE: M1: A Death in the Desert
GENRE: Action, Adventure, Casual, Indie
DEVELOPER: Dracula's Cave
PUBLISHER: Dracula's Cave
RELEASE DATE: 8 Aug, 2017","8 Aug, 2017",Adventure Indie Casual Action Visual Novel +,
Rencia,,,,,,(4 reviews),Imposter Game Studios,Imposter Game Studios,4 user reviews,,"TITLE: Rencia
GENRE: Action, Indie, Strategy, Early Access
DEVELOPER: Imposter Game Studios
PUBLISHER: Imposter Game Studios
RELEASE DATE: 6 Aug, 2019
EARLY ACCESS RELEASE DATE: 6 Aug, 2019","6 Aug, 2019",Strategy Action Indie Early Access RTS +,
AA Touch Gun!,,,,,,(2 reviews),vadimalexepta,Garage Games,2 user reviews,,"TITLE: AA Touch Gun!
GENRE: Casual, Indie, Simulation
DEVELOPER: vadimalexepta
PUBLISHER: Garage Games
RELEASE DATE: 4 Dec, 2018","4 Dec, 2018",Indie Casual Simulation +,
The Painter's Apprentice,,,,,,(1 reviews),Taco Sushi Games,Taco Sushi Games,1 user reviews,,"TITLE: The Painter's Apprentice
GENRE: Action, Casual, Indie
DEVELOPER: Taco Sushi Games
PUBLISHER: Taco Sushi Games
RELEASE DATE: 31 May, 2018","31 May, 2018",Action Indie Casual Platformer 2D Platformer +,
Find the Gnome,,,,,,(3 reviews),Erik de Roos,Erik de Roos,3 user reviews,,"TITLE: Find the Gnome
GENRE: Casual
DEVELOPER: Erik de Roos
PUBLISHER: Erik de Roos
RELEASE DATE: 28 Jun, 2018","28 Jun, 2018",Hidden Object Point & Click Puzzle Funny +,
Lemuria: Lost in Space - VR Edition,,,,,,(4 reviews),EJRGames,EJRGames,4 user reviews,,"TITLE: Lemuria: Lost in Space - VR Edition
GENRE: Action, Adventure, Indie, RPG
DEVELOPER: EJRGames
PUBLISHER: EJRGames
RELEASE DATE: 4 Aug, 2017","4 Aug, 2017",Action Adventure RPG Indie VR +,
